No.	NAME	MW	AMW	Sp	Mv	Mp	Mi	GD	nTA	nBM	RBN	RBF	nDB	nTB	nN	nO	nS	nCL	nBR	nI	nHM	nHet	nX	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	totalcharge
6394	50284022	444.61	6.8402	43.0004	0.6198	0.6615	1.1151	0.0682	7	19	6	0.0882	3	0	0	4	0	0	0	0	0	4	0	44.6154	0	6.1538	0	9	20	0	0.3103	17	1	0
6395	50284024	460.66	6.5809	45.5232	0.6049	0.6503	1.1187	0.0642	8	19	9	0.125	3	0	0	4	0	0	0	0	0	4	0	42.8571	0	5.7143	0	10	20	0	0.3333	15	1	0
6396	50284020	460.61	6.9789	43.4549	0.6213	0.6584	1.1165	0.066	8	19	6	0.087	3	0	0	5	0	0	0	0	0	5	0	43.9394	0	7.5758	0	9	20	0	0.3103	17	1	0
6397	50284018	446.63	6.6661	43.7618	0.6092	0.6532	1.1179	0.0663	8	19	8	0.1159	3	0	0	4	0	0	0	0	0	4	0	43.2836	0	5.9701	0	9	20	0	0.3103	15	1	0
6398	50406840	227.29	7.5763	20.2786	0.6471	0.676	1.126	0.1397	2	9	1	0.0313	3	0	3	1	0	0	0	0	0	4	0	43.3333	10	3.3333	0	3	10	0	0.2308	12	1	0
6399	50406842	246.71	8.8111	20.1308	0.6864	0.719	1.1152	0.1397	3	9	0	0	3	0	2	1	0	1	0	0	1	4	1	46.4286	7.1429	3.5714	3.5714	3	10	0	0.2308	12	1	0
6400	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
6401	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
6402	50292236	535.99	7.8822	46.2334	0.6281	0.6799	1.1276	0.0622	3	18	11	0.1571	1	0	4	1	0	3	0	0	3	8	3	39.7059	5.8824	1.4706	4.4118	12	15	0	0.4444	10	2	0
6403	50292237	521.96	8.0302	44.472	0.6336	0.6842	1.1271	0.0642	3	18	10	0.1493	1	0	4	1	0	3	0	0	3	8	3	40	6.1538	1.5385	4.6154	11	15	0	0.4231	10	2	0
6404	50292242	451.81	9.0362	35.665	0.671	0.7133	1.1237	0.0764	3	18	5	0.0962	1	0	4	1	0	3	0	0	3	8	3	42	8	2	6	6	15	0	0.2857	10	2	0
6405	50406852	235.26	8.7133	19.7558	0.717	0.7317	1.1093	0.1307	3	14	0	0	2	1	3	1	0	0	0	0	0	4	0	51.8519	11.1111	3.7037	0	0	12	2	0	14	1	0
6406	50406844	243.29	7.8481	20.7331	0.6493	0.6688	1.1287	0.1307	3	9	1	0.0303	3	0	3	2	0	0	0	0	0	5	0	41.9355	9.6774	6.4516	0	3	10	0	0.2308	12	1	0
6407	50406855	244.69	9.4112	19.3694	0.7189	0.745	1.1081	0.1397	3	13	0	0	2	0	2	1	0	1	0	0	1	4	1	50	7.6923	3.8462	3.8462	1	12	0	0.0769	14	1	0
6408	50406865	244.69	9.4112	19.3694	0.7189	0.745	1.1081	0.1397	3	13	0	0	2	0	2	1	0	1	0	0	1	4	1	50	7.6923	3.8462	3.8462	1	12	0	0.0769	14	1	0
6409	50406856	305.15	11.3019	20.1138	0.7187	0.745	1.1218	0.1307	4	13	0	0	2	0	4	1	0	0	1	0	1	6	1	44.4444	14.8148	3.7037	3.7037	0	12	0	0	14	1	0
6410	50406864	335.13	12.4122	20.2614	0.7522	0.7504	1.122	0.1158	5	15	1	0.0345	4	0	4	3	0	0	1	0	1	8	1	44.4444	14.8148	11.1111	3.7037	0	12	0	0	14	1	0
6411	50406843	305.15	11.3019	20.1138	0.7187	0.745	1.1218	0.1307	4	13	0	0	2	0	4	1	0	0	1	0	1	6	1	44.4444	14.8148	3.7037	3.7037	0	12	0	0	14	1	0
6412	50406861	244.25	9.0463	18.699	0.695	0.6926	1.1403	0.1307	4	13	0	0	2	0	4	1	0	0	0	0	0	6	1	44.4444	14.8148	3.7037	3.7037	0	12	0	0	14	1	0
6413	50452617	358.38	8.5329	30.3922	0.7081	0.7236	1.1021	0.0855	3	21	4	0.0889	3	0	0	3	0	0	0	0	0	4	1	54.7619	0	7.1429	2.381	1	22	0	0.0435	16	1	0
6414	50452618	385.39	8.7589	31.608	0.711	0.7184	1.1012	0.0788	4	23	5	0.1064	5	0	1	5	0	0	0	0	0	6	0	52.2727	2.2727	11.3636	0	1	22	0	0.0435	16	1	0
6415	50452619	370.42	8.0526	32.6706	0.687	0.7102	1.0994	0.082	3	21	5	0.102	3	0	0	4	0	0	0	0	0	4	0	52.1739	0	8.6957	0	2	22	0	0.0833	16	1	0
6416	50452620	476.39	9.9248	33.6025	0.7232	0.7001	1.142	0.066	8	21	4	0.0784	3	0	0	3	0	0	0	0	0	9	6	52.0833	0	6.25	12.5	3	22	0	0.12	16	1	0
6417	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
6418	50452621	409.27	9.7445	32.1705	0.7384	0.766	1.0914	0.082	4	21	4	0.0889	3	0	0	3	0	2	0	0	2	5	2	54.7619	0	7.1429	4.7619	1	22	0	0.0435	16	1	0
6419	50452624	388.86	8.6413	33.074	0.7047	0.735	1.0958	0.082	3	21	4	0.0833	3	0	0	3	0	1	0	0	1	4	1	53.3333	0	6.6667	2.2222	2	22	0	0.0833	16	1	0
6420	50452625	424.39	9.2259	32.4831	0.712	0.7062	1.1216	0.0731	5	21	5	0.102	3	0	0	4	0	0	0	0	0	7	3	52.1739	0	8.6957	6.5217	2	22	0	0.0833	16	1	0
6421	50452626	388.86	8.6413	33.074	0.7047	0.735	1.0958	0.082	3	21	4	0.0833	3	0	0	3	0	1	0	0	1	4	1	53.3333	0	6.6667	2.2222	2	22	0	0.0833	16	1	0
6422	50452627	358.38	8.5329	30.3922	0.7081	0.7236	1.1021	0.0855	3	21	4	0.0889	3	0	0	3	0	0	0	0	0	4	1	54.7619	0	7.1429	2.381	1	22	0	0.0435	16	1	0
6423	50452628	340.39	8.1045	30.4547	0.699	0.7251	1.094	0.0892	2	21	4	0.0889	3	0	0	3	0	0	0	0	0	3	0	54.7619	0	7.1429	0	1	22	0	0.0435	16	1	0
6424	50452629	430.48	7.9719	37.1024	0.6682	0.6871	1.1078	0.0706	5	21	7	0.1228	3	0	0	6	0	0	0	0	0	6	0	48.1481	0	11.1111	0	4	22	0	0.1538	16	1	0
6425	50458074	415.58	6.9263	39.8243	0.6224	0.6637	1.1219	0.0731	2	19	8	0.127	2	0	3	2	0	0	0	0	0	5	0	43.3333	5	3.3333	0	8	18	0	0.3077	10	1	0
6426	50458075	699.98	6.9305	66.3928	0.6174	0.6574	1.1271	0.043	7	31	14	0.1321	2	0	7	3	0	0	0	0	0	10	0	41.5842	6.9307	2.9703	0	16	26	0	0.381	10	1	0
6427	50458076	447.58	7.219	40.7333	0.6254	0.657	1.1247	0.0682	4	19	8	0.1231	2	0	3	4	0	0	0	0	0	7	0	41.9355	4.8387	6.4516	0	8	18	0	0.3077	10	1	0
6428	50152850	256.48	5.1296	29.0914	0.5172	0.5818	1.1412	0.1111	3	1	14	0.2857	1	0	0	2	0	0	0	0	0	2	0	32	0	4	0	15	1	0	0.9375	0	1	0
6429	50240485	284.54	5.0811	32.6142	0.5163	0.5824	1.1409	0.1	3	1	16	0.2909	1	0	0	2	0	0	0	0	0	2	0	32.1429	0	3.5714	0	17	1	0	0.9444	0	1	0
6430	50466176	254.46	5.3012	28.33	0.5277	0.5902	1.1385	0.1111	3	2	13	0.2766	2	0	0	2	0	0	0	0	0	2	0	33.3333	0	4.1667	0	13	3	0	0.8125	4	1	0
6431	50466177	338.64	5.1309	38.8984	0.5226	0.5894	1.1385	0.0833	3	2	19	0.2923	2	0	0	2	0	0	0	0	0	2	0	33.3333	0	3.0303	0	19	3	0	0.8636	4	1	0
6432	50466178	310.58	5.1763	35.3756	0.524	0.5896	1.1385	0.0909	3	2	17	0.2881	2	0	0	2	0	0	0	0	0	2	0	33.3333	0	3.3333	0	17	3	0	0.85	4	1	0
6433	50466179	282.52	5.2319	31.8528	0.5257	0.5899	1.1385	0.1	3	2	15	0.283	2	0	0	2	0	0	0	0	0	2	0	33.3333	0	3.7037	0	15	3	0	0.8333	4	1	0
6434	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
6435	50463966	312.6	5.0419	36.137	0.5156	0.5829	1.1407	0.0909	3	1	18	0.2951	1	0	0	2	0	0	0	0	0	2	0	32.2581	0	3.2258	0	19	1	0	0.95	0	1	0
6436	50458080	605.9	6.5859	59.9269	0.6043	0.6514	1.1264	0.0495	4	25	15	0.1563	2	0	5	2	0	0	0	0	0	7	0	41.3043	5.4348	2.1739	0	16	22	0	0.4211	10	1	0
6437	50458081	577.84	6.7191	56.4041	0.611	0.6559	1.1256	0.052	4	25	13	0.1444	2	0	5	2	0	0	0	0	0	7	0	41.8605	5.814	2.3256	0	14	22	0	0.3889	10	1	0
6438	50458082	535.75	6.9578	51.1199	0.6229	0.6639	1.1241	0.0564	4	25	10	0.1235	2	0	5	2	0	0	0	0	0	7	0	42.8571	6.4935	2.5974	0	11	22	0	0.3333	10	1	0
6439	50458073	521.72	7.0503	49.3585	0.6275	0.667	1.1235	0.058	4	25	9	0.1154	2	0	5	2	0	0	0	0	0	7	0	43.2432	6.7568	2.7027	0	10	22	0	0.3125	10	1	0
6440	50458084	461.61	7.1017	42.4947	0.62	0.6538	1.1253	0.066	4	19	9	0.1324	2	0	3	4	0	0	0	0	0	7	0	41.5385	4.6154	6.1538	0	9	18	0	0.3333	10	1	0
6441	50458085	443.64	6.7218	43.3471	0.6121	0.6568	1.1234	0.0682	2	19	10	0.1449	2	0	3	2	0	0	0	0	0	5	0	42.4242	4.5455	3.0303	0	10	18	0	0.3571	10	1	0
6442	50458086	401.55	7.0447	38.0629	0.6283	0.6678	1.121	0.0759	2	19	7	0.1167	2	0	3	2	0	0	0	0	0	5	0	43.8596	5.2632	3.5088	0	7	18	0	0.28	10	1	0
6443	50458087	665.96	6.6596	64.3587	0.6008	0.6436	1.1288	0.0451	6	25	17	0.1635	2	0	5	4	0	0	0	0	0	9	0	40	5	4	0	18	22	0	0.45	10	1	0
6444	50458078	595.81	7.0095	55.5517	0.617	0.6535	1.1271	0.0507	6	25	12	0.1348	2	0	5	4	0	0	0	0	0	9	0	41.1765	5.8824	4.7059	0	13	22	0	0.3714	10	1	0
6445	50458090	531.76	6.647	51.3017	0.5992	0.6413	1.1278	0.0567	4	19	14	0.1687	2	0	3	4	0	0	0	0	0	7	0	40	3.75	5	0	14	18	0	0.4375	10	1	0
6446	50458088	551.75	7.0737	51.5744	0.6241	0.6612	1.1252	0.0549	5	25	10	0.122	2	0	5	3	0	0	0	0	0	8	0	42.3077	6.4103	3.8462	0	11	22	0	0.3333	10	1	0
6447	50458093	579.81	6.9025	55.0972	0.6159	0.6559	1.1261	0.052	5	25	12	0.1364	2	0	5	3	0	0	0	0	0	8	0	41.6667	5.9524	3.5714	0	13	22	0	0.3714	10	1	0
6448	50458094	607.87	6.7541	58.62	0.6087	0.6513	1.1269	0.0495	5	25	14	0.1489	2	0	5	3	0	0	0	0	0	8	0	41.1111	5.5556	3.3333	0	15	22	0	0.4054	10	1	0
6449	50458097	685.95	6.9995	64.6314	0.6207	0.6595	1.1267	0.0439	7	31	13	0.1262	2	0	7	3	0	0	0	0	0	10	0	41.8367	7.1429	3.0612	0	15	26	0	0.3659	10	1	0
6450	50458098	728.04	6.8041	69.9156	0.6113	0.6534	1.1277	0.0412	7	31	16	0.1429	2	0	7	3	0	0	0	0	0	10	0	41.1215	6.5421	2.8037	0	18	26	0	0.4091	10	1	0
6451	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
6452	50458096	671.92	7.0728	62.87	0.6242	0.6618	1.1264	0.0449	7	31	12	0.12	2	0	7	3	0	0	0	0	0	10	0	42.1053	7.3684	3.1579	0	14	26	0	0.35	10	1	0
6453	50458102	774.12	6.6734	74.6543	0.6009	0.6436	1.1304	0.0388	8	30	19	0.157	1	0	7	4	0	0	0	0	0	11	0	39.6552	6.0345	3.4483	0	22	24	0	0.4783	10	1	0
6454	50458079	581.78	7.0949	53.7903	0.621	0.656	1.1267	0.052	6	25	11	0.1279	2	0	5	4	0	0	0	0	0	9	0	41.4634	6.0976	4.878	0	12	22	0	0.3529	10	1	0
6455	50458092	387.52	7.1763	36.3015	0.635	0.6722	1.12	0.0788	2	19	6	0.1053	2	0	3	2	0	0	0	0	0	5	0	44.4444	5.5556	3.7037	0	6	18	0	0.25	10	1	0
6456	50458095	635.93	6.6243	62.1428	0.6025	0.6473	1.1276	0.0472	5	25	16	0.16	2	0	5	3	0	0	0	0	0	8	0	40.625	5.2083	3.125	0	17	22	0	0.4359	10	1	0
6457	50458089	565.78	6.9849	53.3358	0.6198	0.6585	1.1257	0.0534	5	25	11	0.1294	2	0	5	3	0	0	0	0	0	8	0	41.9753	6.1728	3.7037	0	12	22	0	0.3529	10	1	0
6458	50458106	471.7	6.5514	46.8699	0.6035	0.651	1.1246	0.0639	2	19	12	0.16	2	0	3	2	0	0	0	0	0	5	0	41.6667	4.1667	2.7778	0	12	18	0	0.4	10	1	0
6459	50458072	609.84	6.93	57.3131	0.6134	0.6513	1.1275	0.0495	6	25	13	0.1413	2	0	5	4	0	0	0	0	0	9	0	40.9091	5.6818	4.5455	0	14	22	0	0.3889	10	1	0
6460	50458105	549.78	6.8722	52.8813	0.6187	0.661	1.1246	0.0549	4	25	11	0.131	2	0	5	2	0	0	0	0	0	7	0	42.5	6.25	2.5	0	12	22	0	0.3529	10	1	0
6461	50458091	475.64	6.9947	44.2561	0.6151	0.6508	1.1259	0.0639	4	19	10	0.1408	2	0	3	4	0	0	0	0	0	7	0	41.1765	4.4118	5.8824	0	10	18	0	0.3571	10	1	0
6462	50458104	746.06	6.7824	71.1315	0.6059	0.6466	1.1299	0.0404	8	30	17	0.1478	1	0	7	4	0	0	0	0	0	11	0	40	6.3636	3.6364	0	20	24	0	0.4545	10	1	0
6463	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
6464	50464018	402.92	8.2229	35.4208	0.6841	0.7229	1.1109	0.0788	1	27	4	0.0769	0	0	2	0	0	1	0	0	1	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6465	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
6466	50464025	463.82	9.4657	36.8356	0.6972	0.7517	1.1007	0.0788	1	27	4	0.0769	0	0	2	0	0	1	1	0	2	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6467	50464020	398.96	7.6723	37.2447	0.6666	0.7162	1.1059	0.0788	1	27	4	0.0727	0	0	2	0	0	1	0	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6468	50464026	463.82	9.4657	36.8356	0.6972	0.7517	1.1007	0.0788	1	27	4	0.0769	0	0	2	0	0	1	1	0	2	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6469	50464021	443.41	8.5271	37.7391	0.6704	0.7258	1.1039	0.0788	1	27	4	0.0727	0	0	2	0	0	0	1	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6470	50462399	658.96	6.4604	64.5348	0.5885	0.6327	1.1279	0.0488	4	13	11	0.1009	1	0	2	6	0	0	0	0	0	8	0	39.2157	1.9608	5.8824	0	26	14	0	0.65	6	1	0
6471	50462404	637.67	7.6828	54.8642	0.6166	0.661	1.1228	0.0534	4	16	12	0.1379	4	0	2	5	0	0	1	0	1	8	1	40.9639	2.4096	6.0241	1.2048	17	17	0	0.5	10	2	0
6472	50462405	630.9	6.5719	61.012	0.5935	0.6355	1.1273	0.0512	4	13	9	0.0874	1	0	2	6	0	0	0	0	0	8	0	39.5833	2.0833	6.25	0	24	14	0	0.6316	6	1	0
6473	50462406	793.97	6.9646	72.9327	0.5891	0.6398	1.1276	0.0428	4	14	15	0.125	2	0	2	6	0	0	1	0	1	9	1	38.5965	1.7544	5.2632	0.8772	29	15	0	0.6591	8	2	0
6474	50464029	429.38	8.7629	35.9777	0.6803	0.7342	1.1018	0.082	0	27	4	0.0769	0	0	2	0	0	0	1	0	1	3	1	51.0204	4.0816	0	2.0408	2	23	0	0.08	13	2	0
6475	50464030	398.96	7.6723	37.2447	0.6666	0.7162	1.1059	0.0788	1	27	4	0.0727	0	0	2	0	0	1	0	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6476	50464028	419.37	8.5586	36.3412	0.6932	0.7417	1.1028	0.0788	1	27	4	0.0769	0	0	2	0	0	2	0	0	2	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6477	50464031	447.37	9.13	35.9152	0.6881	0.733	1.1088	0.0788	1	27	4	0.0769	0	0	2	0	0	0	1	0	1	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6478	50464032	398.96	7.6723	37.2447	0.6666	0.7162	1.1059	0.0788	1	27	4	0.0727	0	0	2	0	0	1	0	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6479	50464027	443.41	8.5271	37.7391	0.6704	0.7258	1.1039	0.0788	1	27	4	0.0727	0	0	2	0	0	0	1	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6480	50464023	419.37	8.5586	36.3412	0.6932	0.7417	1.1028	0.0788	1	27	4	0.0769	0	0	2	0	0	2	0	0	2	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6481	50464034	429.38	8.7629	35.9777	0.6803	0.7342	1.1018	0.082	0	27	4	0.0769	0	0	2	0	0	0	1	0	1	3	1	51.0204	4.0816	0	2.0408	2	23	0	0.08	13	2	0
6482	50464035	402.92	8.2229	35.4208	0.6841	0.7229	1.1109	0.0788	1	27	4	0.0769	0	0	2	0	0	1	0	0	1	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6483	50464019	398.96	7.6723	37.2447	0.6666	0.7162	1.1059	0.0788	1	27	4	0.0727	0	0	2	0	0	1	0	0	1	3	1	50	3.8462	0	1.9231	3	23	0	0.1154	13	2	0
6484	50464033	419.37	8.5586	36.3412	0.6932	0.7417	1.1028	0.0788	1	27	4	0.0769	0	0	2	0	0	2	0	0	2	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6485	50464024	402.92	8.2229	35.4208	0.6841	0.7229	1.1109	0.0788	1	27	4	0.0769	0	0	2	0	0	1	0	0	1	4	2	51.0204	4.0816	0	4.0816	2	23	0	0.08	13	2	0
6486	50259790	433.98	7.8905	37.9549	0.653	0.6901	1.1236	0.0753	2	22	6	0.1017	0	0	5	1	0	1	0	0	1	7	1	43.6364	9.0909	1.8182	1.8182	7	17	0	0.2917	10	1	0
6487	50251835	282.47	6.01	30.1482	0.5822	0.6415	1.1272	0.1143	2	10	2	0.04	0	0	2	0	0	0	0	0	0	2	0	40.4255	4.2553	0	0	11	8	0	0.5789	9	1	0
6488	50251767	254.41	6.2051	26.6254	0.5929	0.6494	1.1256	0.1287	0	10	2	0.0455	0	0	2	0	0	0	0	0	0	2	0	41.4634	4.878	0	0	9	8	0	0.5294	9	1	0
6489	50252256	253.41	7.0392	23.2105	0.5883	0.6447	1.1374	0.125	4	7	5	0.1389	1	0	3	1	1	0	0	0	1	5	0	33.3333	8.3333	2.7778	0	5	7	0	0.4167	6	1	0
6490	50252257	329.89	8.0461	27.2843	0.6158	0.6655	1.1345	0.1048	3	7	5	0.119	1	0	3	2	1	1	0	0	2	7	1	34.1463	7.3171	4.878	2.439	7	7	0	0.5	6	1	0
6491	50467306	359.93	7.0575	33.6708	0.6103	0.6602	1.1227	0.0867	2	13	6	0.1154	1	0	1	2	0	1	0	0	1	4	1	41.1765	1.9608	3.9216	1.9608	8	13	0	0.381	8	2	0
6492	50467301	379.96	7.1691	36.2163	0.6304	0.6833	1.1141	0.0826	1	18	5	0.0909	1	0	1	1	0	1	0	0	1	3	1	45.283	1.8868	1.8868	1.8868	7	17	0	0.2917	12	2	0
6493	50467315	329.9	7.0191	31.4549	0.6146	0.6693	1.1199	0.0949	1	13	5	0.1042	1	0	1	1	0	1	0	0	1	3	1	42.5532	2.1277	2.1277	2.1277	7	13	0	0.35	14	2	0
6494	50467312	387.99	6.8068	37.1936	0.5997	0.6525	1.1244	0.0798	2	13	8	0.1379	1	0	1	2	0	1	0	0	1	4	1	40.3509	1.7544	3.5088	1.7544	10	13	0	0.4348	8	2	0
6495	50467305	434.06	6.8898	42.5005	0.6189	0.6746	1.1158	0.071	1	19	8	0.1231	1	0	1	1	0	1	0	0	1	3	1	44.4444	1.5873	1.5873	1.5873	9	19	0	0.3214	14	2	0
6496	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
6497	50467322	357.96	6.754	34.9777	0.6026	0.66	1.122	0.0867	1	13	7	0.1296	1	0	1	1	0	1	0	0	1	3	1	41.5094	1.8868	1.8868	1.8868	9	13	0	0.4091	8	2	0
6498	50467387	372.53	7.4506	33.398	0.6234	0.668	1.1222	0.0862	4	15	8	0.1538	3	0	2	3	1	0	0	0	1	6	0	40	4	6	0	7	13	0	0.35	8	1	0
6499	50467388	590.22	7.1978	54.1596	0.619	0.6605	1.124	0.0523	6	21	12	0.1412	3	0	3	4	0	1	0	0	1	8	1	41.4634	3.6585	4.878	1.2195	12	22	0	0.3529	10	1	0
6500	50359391	443.69	6.3384	45.4154	0.5962	0.6488	1.1252	0.0682	3	17	10	0.137	0	1	3	1	0	0	0	0	0	4	0	41.4286	4.2857	1.4286	0	13	14	2	0.4483	9	1	0
6501	50467390	357.92	7.3045	32.7049	0.6204	0.6674	1.1268	0.09	2	13	6	0.1176	1	0	3	1	0	1	0	0	1	5	1	40.8163	6.1224	2.0408	2.0408	8	12	0	0.4	8	1	0
6502	50467391	446.6	7.7	38.1083	0.6228	0.657	1.1356	0.0731	6	15	6	0.0984	3	0	4	3	1	0	0	0	1	9	1	37.931	6.8966	5.1724	1.7241	9	13	0	0.4091	6	1	0
6503	50467872	352.52	6.5281	34.8186	0.5985	0.6448	1.1262	0.0862	1	13	8	0.1429	1	0	2	2	0	0	0	0	0	4	0	40.7407	3.7037	3.7037	0	9	13	0	0.4091	12	1	0
6504	50467873	393.58	6.5597	38.5857	0.5978	0.6431	1.1288	0.0788	2	13	5	0.0794	1	0	3	2	0	0	0	0	0	5	0	40	5	3.3333	0	11	13	0	0.4583	12	1	0
6505	50467874	425.6	6.7556	40.2846	0.5997	0.6394	1.1346	0.0731	3	13	6	0.0909	1	0	3	2	0	0	0	0	0	6	1	39.6825	4.7619	3.1746	1.5873	12	13	0	0.48	12	1	0
6506	50467877	402.31	9.1434	29.9549	0.6042	0.6808	1.1296	0.1048	2	7	7	0.1556	1	0	2	2	0	0	0	1	1	5	1	36.3636	4.5455	4.5455	2.2727	9	7	0	0.5625	6	1	0
6507	50467874	425.6	6.7556	40.2846	0.5997	0.6394	1.1346	0.0731	3	13	6	0.0909	1	0	3	2	0	0	0	0	0	6	1	39.6825	4.7619	3.1746	1.5873	12	13	0	0.48	12	1	0
6508	50467878	378.56	6.5269	37.58	0.6008	0.6479	1.1246	0.082	1	13	5	0.082	1	0	2	2	0	0	0	0	0	4	0	41.3793	3.4483	3.4483	0	11	13	0	0.4583	12	1	0
6509	50467879	431.36	8.8033	32.722	0.5945	0.6678	1.135	0.0949	3	7	8	0.16	1	0	3	2	0	0	0	1	1	6	1	34.6939	6.1224	4.0816	2.0408	10	7	0	0.5882	6	1	0
6510	50467880	397.57	6.6262	38.0402	0.5931	0.634	1.1323	0.0764	3	13	9	0.1452	1	0	3	3	0	0	0	0	0	6	0	38.3333	5	5	0	10	13	0	0.4348	12	1	0
6511	50198343	407.61	6.47	40.3471	0.5936	0.6404	1.1292	0.0759	2	13	6	0.0909	1	0	3	2	0	0	0	0	0	5	0	39.6825	4.7619	3.1746	0	12	13	0	0.48	12	1	0
6512	50467881	367.54	6.5632	35.8243	0.5954	0.6397	1.1306	0.0826	2	13	8	0.1379	1	0	3	2	0	0	0	0	0	5	0	39.2857	5.3571	3.5714	0	9	13	0	0.4091	12	1	0
6513	50467882	437.64	6.5319	42.563	0.5916	0.6353	1.1308	0.0706	3	13	7	0.1	1	0	3	3	0	0	0	0	0	6	0	38.806	4.4776	4.4776	0	13	13	0	0.5	12	1	0
6514	50467883	385.56	6.5349	37.0402	0.5862	0.6278	1.1345	0.082	3	8	5	0.0806	2	0	3	3	0	0	0	0	0	6	0	37.2881	5.0847	5.0847	0	14	8	0	0.6364	8	1	0
6515	50467884	381.57	6.4673	37.5857	0.591	0.637	1.131	0.0794	2	13	9	0.1475	1	0	3	2	0	0	0	0	0	5	0	38.9831	5.0847	3.3898	0	10	13	0	0.4348	12	1	0
6516	50467885	382.55	6.5957	37.0345	0.5959	0.6385	1.1282	0.0794	2	13	9	0.15	1	0	2	3	0	0	0	0	0	5	0	39.6552	3.4483	5.1724	0	10	13	0	0.4348	12	1	0
6517	50467886	457.4	8.6302	35.4834	0.5973	0.6695	1.1327	0.09	3	7	5	0.0909	1	0	3	2	0	0	0	1	1	6	1	35.8491	5.6604	3.7736	1.8868	12	7	0	0.6316	6	1	0
6518	50467887	452.61	6.9632	41.5004	0.6049	0.6385	1.133	0.0682	4	15	7	0.1029	3	0	4	4	0	0	0	0	0	8	0	38.4615	6.1538	6.1538	0	12	13	0	0.48	12	1	0
6519	50467877	402.31	9.1434	29.9549	0.6042	0.6808	1.1296	0.1048	2	7	7	0.1556	1	0	2	2	0	0	0	1	1	5	1	36.3636	4.5455	4.5455	2.2727	9	7	0	0.5625	6	1	0
6520	50198343	407.61	6.47	40.3471	0.5936	0.6404	1.1292	0.0759	2	13	6	0.0909	1	0	3	2	0	0	0	0	0	5	0	39.6825	4.7619	3.1746	0	12	13	0	0.48	12	1	0
6521	50467878	378.56	6.5269	37.58	0.6008	0.6479	1.1246	0.082	1	13	5	0.082	1	0	2	2	0	0	0	0	0	4	0	41.3793	3.4483	3.4483	0	11	13	0	0.4583	12	1	0
6522	50467875	417.33	9.0724	30.9606	0.6001	0.6731	1.1348	0.0996	3	7	7	0.1489	1	0	3	2	0	0	0	1	1	6	1	34.7826	6.5217	4.3478	2.1739	9	7	0	0.5625	6	1	0
6523	50467883	385.56	6.5349	37.0402	0.5862	0.6278	1.1345	0.082	3	8	5	0.0806	2	0	3	3	0	0	0	0	0	6	0	37.2881	5.0847	5.0847	0	14	8	0	0.6364	8	1	0
6524	50467888	411.6	6.5333	39.8016	0.5891	0.6318	1.1326	0.0736	3	13	10	0.1538	1	0	3	3	0	0	0	0	0	6	0	38.0952	4.7619	4.7619	0	11	13	0	0.4583	12	1	0
