No.	NAME	Ui	Hy	TPSA(Tot)	MLOGP	MLOGP2	ALOGP2	LOGPcons	ESOL	PDI	SAscore
256	50521000	3.585	1.2877	111.62	3.3212	11.0306	29.84	4.6926	-5.4218	0.916	3.8591
257	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
258	50060582	0	-0.8726	0	-3.7409	13.9945	1.2742	0.3025	-0.7153	0.8289	3.325
259	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
260	50430725	3.5236	-0.4929	37.39	4.6727	21.8338	72.1956	6.6101	-6.416	0.9665	3.9757
261	50430726	3.5236	-0.4852	37.39	5.4904	30.1445	101.4774	7.8862	-7.4633	0.9614	4.1492
262	50430727	3.5236	-0.4723	37.39	5.1261	26.2771	83.9276	7.2005	-7.0277	0.966	4.1424
263	50430728	3.5236	-0.4653	37.39	4.9407	24.4102	75.777	6.8566	-6.8095	0.9685	4.1412
264	50430729	3.5236	-0.4503	37.39	4.5627	20.8179	58.8105	6.1252	-6.3436	0.9742	4.1424
265	50430730	3.5236	-0.516	37.39	5.4014	29.1753	106.5354	7.9814	-7.2872	0.9576	4.0412
266	50430731	3.5236	-0.5107	37.39	5.2224	27.2735	97.3261	7.6397	-7.0698	0.9596	4.0326
267	50430732	3.5236	-0.505	37.39	5.0413	25.415	88.533	7.2972	-6.8521	0.9617	4.0251
268	50430733	3.5236	-0.4929	37.39	4.6727	21.8338	72.1956	6.6101	-6.416	0.9665	4.0138
269	50430734	3.5236	-0.4864	37.39	4.4849	20.1142	64.6512	6.2654	-6.1975	0.9691	4.0102
270	50430735	3.5236	-0.4795	37.39	4.2947	18.4441	57.5231	5.9199	-5.9787	0.9719	4.0082
271	50430736	3.5236	-0.4723	37.39	4.1019	16.8254	49.0616	5.5323	-5.7311	0.975	4.0064
272	50430737	3.5236	-0.4646	37.39	3.9064	15.2602	48.1914	5.3163	-5.6029	0.9784	4.0016
273	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
274	10620	2.3219	-0.7635	32.78	2.1184	4.4876	6.7569	2.4925	-2.9151	0.8807	3.7908
275	50430760	3	0.3809	108.56	2.8991	8.405	26.6081	4.4179	-5.4514	0.9159	4.5375
276	50430761	3	0.375	108.56	2.3546	5.5439	17.4089	3.5969	-4.5872	0.9149	4.4437
277	50430762	3	0.3884	108.56	2.015	4.0603	17.4315	3.3719	-4.3473	0.9152	4.3092
278	50430763	3	0.3884	108.56	2.3546	5.5439	22.7071	3.9511	-5.0453	0.9026	4.4271
279	50430782	3	0.3651	108.56	2.015	4.0603	15.8197	3.2502	-4.4219	0.9204	4.3647
280	50430764	3	0.3651	108.56	1.8995	3.608	14.6835	3.1112	-4.0587	0.9147	4.3286
281	50430765	3	0.304	108.56	2.1293	4.5341	19.0052	3.5027	-4.1872	0.9054	4.1861
282	50430766	3	0.304	108.56	2.1293	4.5341	20.2176	3.5964	-4.1522	0.9116	4.1579
283	50430767	3	0.3271	108.56	1.8995	3.608	15.1632	3.1884	-3.9898	0.9094	4.1587
284	50430768	3	0.3271	108.56	1.8995	3.608	16.3232	3.2377	-3.924	0.9124	4.1665
285	50430769	3	0.3518	108.56	1.6646	2.7708	12.3658	2.8548	-3.6795	0.9132	4.1542
286	50430770	3	0.3784	108.56	1.4242	2.0284	10.0343	2.5284	-3.4746	0.914	4.1542
287	50430771	3	0.3809	108.56	2.8991	8.405	28.0391	4.5116	-5.4164	0.9221	4.515
288	50430772	3	0.375	108.56	2.3546	5.5439	18.5701	3.6906	-4.5522	0.9215	4.4187
289	50430773	3	0.3884	108.56	2.015	4.0603	18.5933	3.4656	-4.3123	0.9222	4.2837
290	50430774	3	0.3884	108.56	2.3546	5.5439	24.0306	4.0448	-5.0103	0.9086	4.4
291	50430775	3	0.3651	108.56	1.8995	3.608	15.7514	3.2049	-4.0237	0.9215	4.3007
292	50430776	3	0.304	108.56	2.1293	4.5341	20.2176	3.5964	-4.1522	0.9116	4.1611
293	50430777	3	0.304	108.56	2.1293	4.5341	21.4675	3.6901	-4.1172	0.918	4.1337
294	50430778	3	0.3271	108.56	1.8995	3.608	16.2482	3.2821	-3.9549	0.916	4.1328
295	50430779	3	0.3271	108.56	1.8995	3.608	17.4482	3.3314	-3.889	0.9191	4.1408
296	50430780	3	0.3518	108.56	1.6646	2.7708	13.3473	2.9485	-3.6445	0.9202	4.1272
297	50430781	3	0.3784	108.56	1.4242	2.0284	10.9204	2.622	-3.4396	0.9215	4.1256
298	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
299	50431817	3.8074	0.1769	117.36	2.6968	7.2729	20.7526	4.1127	-5.2216	0.9895	4.5088
300	50431818	3.8074	0.1596	108.13	3.4845	12.1417	25.5844	4.6428	-5.6015	0.9999	4.6993
301	50431819	3.8074	0.2116	98.9	4.3966	19.3299	36.0132	5.6274	-6.809	1.0225	4.5191
302	50431820	3.8074	0.2116	98.9	4.1872	17.5327	29.7919	5.1689	-6.1254	1.0211	4.4658
303	50431821	3.8074	0.2116	98.9	4.2923	18.4241	35.0121	5.5283	-6.4735	1.0178	4.461
304	50431822	3.8074	0.1938	108.13	3.4845	12.1417	27.4188	4.8172	-5.845	1.0031	4.4848
305	50431823	3.8074	0.1763	98.9	4.2923	18.4241	32.935	5.3539	-6.23	1.0143	4.6836
306	50431824	3.8074	0.1439	98.9	4.6025	21.1835	35.8561	5.6406	-6.3821	0.998	4.6671
307	50431825	3.8074	0.1439	98.9	4.7043	22.1307	41.5625	5.9989	-6.7294	0.9959	4.6626
308	50431826	3.8074	0.1763	98.9	4.3966	19.3299	33.9062	5.453	-6.5655	1.019	4.7418
309	50431827	3.8074	0.1763	98.9	4.1872	17.5327	27.8784	4.9945	-5.8819	1.0174	4.6885
310	50431828	3.8074	0.1763	98.9	4.2923	18.4241	32.935	5.3539	-6.23	1.0143	4.6836
311	50431829	3.8074	0.1596	108.13	3.4845	12.1417	25.5844	4.6428	-5.6015	0.9999	4.6993
312	50431830	3.8074	0.141	98.9	4.2923	18.4241	30.9214	5.1795	-5.9865	1.0109	4.9063
313	50431831	3.8074	0.1255	98.9	4.5	20.2498	33.4373	5.4915	-6.1787	0.9978	4.5883
314	50431832	3.8074	0.1941	98.9	4.1872	17.5327	28.4804	5.1184	-6.2583	1.0259	4.4397
315	50431833	3.8074	0.1941	98.9	3.9742	15.7947	22.9805	4.6586	-5.5738	1.0246	4.385
316	50431834	3.8074	0.1941	98.9	4.0812	16.6561	27.5909	5.0187	-5.9224	1.021	4.38
317	50431835	3.8074	0.1763	108.13	3.2734	10.7149	20.9023	4.3075	-5.2932	1.0055	4.4057
318	50431836	3.8074	0.1574	98.9	4.0812	16.6561	25.7506	4.8443	-5.6789	1.0173	4.6084
319	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
320	50440426	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.9683
321	50440427	3.9069	-0.4027	90.96	3.2837	10.7826	14.9963	3.6827	-5.0624	1.0091	5.006
322	50440428	3.9069	-0.3717	90.96	3.5517	12.6145	16.4082	3.9464	-5.3679	1.0124	4.892
323	50440429	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.8963
324	50440430	3.9069	-0.3717	90.96	3.5517	12.6145	16.4082	3.9464	-5.3679	1.0124	4.9567
325	50440431	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.9583
326	50440432	3.9069	-0.3521	90.96	4.0209	16.1678	22.2322	4.5421	-5.9814	1.0099	5.0247
327	50440433	3.9069	-0.3521	90.96	4.0209	16.1678	22.2322	4.5421	-5.9814	1.0099	4.9518
328	50440434	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.966
329	50440435	3.9069	-0.3717	90.96	3.5517	12.6145	16.4082	3.9464	-5.3679	1.0124	4.8897
330	50440436	3.9069	-0.4027	90.96	3.2837	10.7826	14.9963	3.6827	-5.0624	1.0091	5.0037
331	50440437	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.894
332	50440438	3.9069	-0.4027	90.96	3.2837	10.7826	14.9963	3.6827	-5.0624	1.0091	5.0334
333	50440439	3.9069	-0.3717	90.96	3.5517	12.6145	16.4082	3.9464	-5.3679	1.0124	4.9545
334	50440440	3.9069	-0.3717	90.96	3.4499	11.9019	12.901	3.5881	-5.0205	1.0152	4.956
335	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
336	50440442	3.5236	0.1938	106.59	4.1822	17.4907	19.8738	4.3663	-5.6261	1.0763	4.4045
337	50440443	3.585	0.1769	91.24	3.5489	12.5945	12.7071	3.6353	-5.0938	1.0659	4.3862
338	50440444	3.585	0.1618	96.81	3.6077	13.0158	20.1009	4.0723	-5.6342	1.0756	4.5196
339	50440445	3.585	0.1484	106.04	2.8529	8.139	21.7725	3.9807	-5.5294	1.0115	4.4973
340	50440446	3.585	0.1475	96.81	3.403	11.5802	21.9258	4.1666	-5.5897	1.0276	4.5278
341	50440447	3.585	0.146	87.58	3.9609	15.6885	22.0797	4.3552	-5.6532	1.0463	4.5096
342	50440448	3.585	0.1291	78.35	4.7328	22.3997	27.0556	4.88	-6.0284	1.0591	4.6788
343	50440449	3.8074	0.1919	124.17	4.3471	18.8969	21.2493	4.5951	-5.9029	1.0447	4.4341
344	50440450	3.585	0.177	78.35	4.9341	24.3449	36.5311	5.5607	-6.8229	1.0582	4.5338
345	50440451	3.585	0.161	78.35	4.7328	22.3997	28.9412	5.0544	-6.2719	1.0631	4.4834
346	50440452	3.585	0.161	78.35	4.7328	22.3997	28.9412	5.0544	-6.2719	1.0631	4.4097
347	50440453	3.585	0.161	78.35	4.7328	22.3997	28.9412	5.0544	-6.2719	1.0631	4.4568
348	50440454	3.585	0.161	78.35	4.6311	21.4467	24.2143	4.6961	-5.9245	1.0683	4.414
349	50440455	3.585	0.1439	78.35	4.5285	20.5071	22.2341	4.547	-5.7206	1.0685	4.4077
350	50440456	3.1699	0.1763	78.35	4.3318	18.7641	25.5197	4.6409	-5.3995	1.0226	4.3091
351	50440457	3.1699	0.213	78.35	3.8981	15.1954	17.1338	3.9321	-4.9521	1.0385	4.3575
352	50440458	3.1699	0.2332	78.35	3.6751	13.5066	13.5652	3.5757	-4.7277	1.0481	4.3498
353	10404	2.3219	-0.3382	41.93	1.9311	3.7293	2.0808	1.7413	-2.9974	0.934	4.6705
354	50440663	3.3923	-0.7405	66.61	3.5857	12.8573	10.7171	3.5012	-4.292	0.9986	3.7943
355	50440664	3.3923	-0.717	70.27	2.8369	8.0481	4.5775	2.669	-3.6652	1.0182	3.8341
356	50440665	3.3923	-0.7721	57.38	4.0897	16.7254	14.2604	3.9367	-4.6102	1.0134	4.0203
357	50440666	3.3923	-0.6863	70.27	3.3481	11.2101	9.0788	3.3484	-4.3303	1.014	3.9324
358	50440667	3.3923	-0.6994	57.38	4.4745	20.0209	17.3056	4.3542	-5.1184	1.0182	3.8585
359	50440668	3.3923	-0.7292	57.38	4.4745	20.0209	16.3095	4.3037	-5.254	1.0243	3.8032
360	50440669	3.3923	-0.7618	57.38	3.8521	14.8387	10.8248	3.5926	-4.3002	1.0224	3.6651
361	50440670	3.3923	-0.6863	70.27	3.4676	12.0243	8.34	3.3829	-4.6209	1.0204	3.9119
362	50440671	3.3923	-0.6994	57.38	4.4745	20.0209	17.3056	4.3542	-5.1184	1.0182	3.7875
363	50440672	3.3923	-0.6994	57.38	4.59	21.0682	21.3342	4.7171	-5.469	1.0142	3.8427
364	50440673	3.3923	-0.7224	75.84	3.0589	9.357	10.61	3.323	-4.2274	0.9794	3.8247
365	50440674	3.3923	-0.7068	85.07	2.5381	6.4419	10.5034	3.1468	-4.1673	0.9637	3.7913
366	50440675	3.6439	-0.6718	103.2	3.9387	15.5132	10.141	3.7301	-4.5297	0.996	3.7769
367	50440676	3.3923	-0.7292	57.38	4.3577	18.9893	15.6381	4.2004	-4.9156	1.0181	3.7461
368	50440677	3.6439	-0.6718	103.2	3.9387	15.5132	10.141	3.7301	-4.5297	0.996	3.7041
369	50440678	3.3923	-0.7113	79.5	2.4206	5.8592	5.3926	2.6902	-3.6204	0.9473	3.7687
370	50440679	3.3923	-0.7327	75.84	2.8804	8.2968	11.9467	3.4261	-4.1859	0.9388	3.746
371	50440680	3.3923	-0.6844	79.5	2.7673	7.6577	9.4286	3.3094	-4.5134	0.9533	3.8466
372	50440681	3.3923	-0.696	66.61	3.7516	14.0745	18.859	4.2732	-5.0082	0.9518	3.8035
373	50440682	3.3923	-0.7224	66.61	3.6396	13.2464	17.1164	4.121	-4.804	0.9513	3.6942
374	50440683	3.6439	-0.6715	112.43	3.2636	10.651	11.338	3.665	-4.4328	0.9363	3.6681
375	50440684	3.3923	-0.7032	94.3	1.8349	3.3667	11.721	3.0724	-4.0693	0.9191	3.7662
376	50440685	3.6439	-0.6715	112.43	3.2636	10.651	11.338	3.665	-4.4328	0.9363	3.7354
377	50440686	3.3219	-0.6994	79.75	2.2586	5.1014	8.2254	2.8841	-3.6837	0.9444	3.6923
378	50440687	3.6439	-0.7422	79.75	3.0295	9.1777	16.547	3.9254	-4.7251	0.9801	3.755
379	50440688	3.3923	-0.7224	66.61	3.7516	14.0745	17.8185	4.2227	-5.1413	0.9571	3.7466
380	50440689	3.3923	-0.6844	79.5	2.6529	7.038	10.2131	3.2766	-4.2239	0.9474	3.8654
381	50440690	3.3923	-0.696	66.61	3.8626	14.9193	23.0554	4.6346	-5.3577	0.9512	3.7889
382	50440691	3.3923	-0.7604	66.61	3.6396	13.2464	15.6737	3.9466	-4.5605	0.9483	3.9461
383	50440692	3.3923	-0.7509	66.61	3.4121	11.6421	12.0603	3.6059	-4.25	0.9514	3.6138
384	50306342	3.1699	-0.4292	49.41	3.5766	12.7918	23.1756	4.4222	-4.8602	0.9492	3.9314
385	50423740	2.3219	-0.8465	12.47	2.2944	5.2644	5.7116	2.3661	-2.8708	0.949	3.512
386	50423741	3	-0.8856	12.47	3.5641	12.7028	15.7331	3.9095	-4.2917	0.9918	3.3987
387	50423742	2.3219	-0.8353	3.24	3.1752	10.082	9.4292	3.1016	-3.5187	0.9703	3.4698
388	50423743	2.4594	-0.1976	63.68	2.0187	4.0752	9.1428	2.4124	-2.9387	0.9217	4.6287
389	50423744	2.1699	0.4683	57.61	1.8212	3.3167	6.5731	2.133	-2.6887	0.9086	4.6987
390	50423745	2.4594	-0.2221	63.68	2.2749	5.175	9.3544	2.6394	-3.0753	0.9201	4.5633
391	50423746	2.4594	-0.2221	63.68	2.2749	5.175	11.3738	2.7441	-3.1479	0.9201	4.5858
392	50423747	3.0875	-0.3008	63.68	3.2572	10.6092	21.1628	3.8283	-4.2692	0.9617	4.4812
393	50423748	2.7004	-0.1982	61.17	1.7308	2.9957	9.2854	2.4411	-2.9724	0.9373	4.8756
394	50306345	3.5236	-0.3938	63.99	3.2402	10.4988	14.584	3.7579	-4.5379	0.9973	3.9278
395	50306337	3.5236	-0.4149	63.99	3.659	13.388	22.0346	4.6453	-5.1185	0.9444	4.0787
396	50306346	3.5236	-0.3822	63.99	3.0253	9.1527	12.2493	3.6615	-4.3076	0.9589	4.1245
397	50306338	3.5236	-0.3317	73.22	2.0796	4.3248	5.2409	2.5711	-3.4879	0.9634	3.9158
398	50306347	3.5236	-0.3697	63.99	2.8066	7.8768	10.7459	3.3458	-4.1137	0.97	4.0542
399	50306351	3.1699	-0.4389	49.41	3.7842	14.3202	26.3487	4.5162	-5.0918	0.9837	3.7607
400	50306352	3.1699	-0.4565	49.41	4.1898	17.5543	36.0997	5.3992	-5.6747	0.9372	3.9105
401	9044	3.585	0.06	49.84	4.2207	17.8144	51.1454	6.0724	-6.3	1.0491	3.5713
402	9045	3.585	0.0488	49.84	4.4109	19.4563	57.8786	6.4179	-6.5174	1.0425	3.5769
403	9046	3.585	0.0381	49.84	4.5987	21.1482	65.0281	6.7626	-6.7347	1.0365	3.5837
404	9061	3.585	0.0001	49.84	5.3275	28.3819	97.7884	8.1339	-8.0016	1.0168	3.5398
405	9062	3.3923	0.0816	72.48	3.4613	11.9803	37.1502	5.1014	-5.5721	0.9845	3.9815
406	9063	3.3923	0.0705	72.48	3.649	13.3155	42.9195	5.4461	-5.7911	0.9813	3.9888
407	9064	3.5236	0.0891	71.09	3.5083	12.3079	30.8858	4.8122	-5.3097	1.0066	3.5802
408	9065	3.6439	0.1353	93.09	3.5835	12.8412	30.456	4.7513	-5.6333	1.0027	3.6433
409	9066	3.6439	0.1228	93.09	3.7737	14.2407	35.6994	5.0968	-5.8528	0.9986	3.6504
410	9068	3.5236	-0.4422	63.99	4.1248	17.0141	36.449	5.3114	-5.6775	1.0133	3.4142
411	9069	3.5236	-0.4503	63.99	4.3203	18.6647	42.1655	5.6587	-5.8971	1.0083	3.4225
412	9070	3.8074	-0.4336	63.99	4.1749	17.4296	29.1352	5.0764	-5.5602	1.0314	3.2597
413	9071	3.8074	-0.4422	63.99	4.3731	19.1244	34.2681	5.4245	-5.7787	1.0251	3.2713
414	9072	3.8074	-0.4503	63.99	4.5686	20.8721	39.8174	5.7718	-5.9969	1.0194	3.2839
415	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
416	8960	3	-0.8482	38.77	3.5161	12.3629	20.8822	4.149	-4.7765	0.9656	3.7728
417	9347	2.7004	1.1886	59.14	1.3727	1.8844	2.8497	1.7492	-2.7955	0.9808	3.4841
418	9348	2.7004	1.1933	59.14	1.9043	3.6264	5.5343	2.3656	-3.4158	0.9786	3.7423
419	9350	2.7004	1.1424	68.37	1.0965	1.2023	2.7946	1.6545	-2.7831	0.9583	3.7936
420	9351	2.7004	1.1523	59.14	2.2859	5.2255	6.919	2.7073	-3.8201	0.9753	3.821
421	9352	2.7004	1.1933	59.14	1.7735	3.1453	3.5857	1.9976	-3.0617	0.9813	3.7416
422	9353	2.7004	1.2475	59.14	1.1009	1.212	1.5176	1.3765	-2.4688	0.9893	3.6689
423	9354	2.7004	0.353	45.15	1.6363	2.6775	5.0328	2.1753	-3.0612	0.9651	3.5202
424	9355	2.7004	0.2897	45.15	2.1418	4.5875	9.7088	2.8947	-3.5049	0.9554	3.5136
425	9356	2.7004	0.284	48.39	1.5772	2.4877	5.6744	2.1791	-3.0632	0.9457	3.5491
426	9357	3.2479	0.1727	45.15	3.0656	9.3981	17.2067	3.8243	-4.4767	0.9909	3.6415
427	9358	3.2479	0.175	54.38	2.7446	7.5327	15.5078	3.7227	-4.3666	0.9746	3.5741
428	9359	3.6439	0.0531	45.15	4.4953	20.2075	40.2527	5.8228	-6.1968	0.9941	3.9647
429	9360	3.6439	0.0891	45.15	5.224	27.2907	45.6368	6.2955	-6.725	0.9945	4.1355
430	9361	3.6439	0.0891	45.15	5.224	27.2907	45.6368	6.2955	-6.725	0.9945	4.0016
431	9362	3.2479	0.1926	45.15	2.8426	8.0806	14.6452	3.6287	-4.3681	0.997	3.6247
432	9363	3.2479	0.2138	45.15	3.3336	11.1131	20.1718	4.2316	-4.9819	0.9946	3.7192
433	9364	3.2479	0.2138	45.15	3.3336	11.1131	20.1718	4.2316	-4.9819	0.9946	3.636
434	9365	3.2479	0.2138	45.15	3.3336	11.1131	20.1718	4.2316	-4.9819	0.9946	3.7308
435	9366	3.2479	0.2138	45.15	3.2227	10.3856	16.2602	3.8703	-4.6324	0.9972	3.7223
436	9367	3.2479	0.2138	45.15	3.2227	10.3856	16.2602	3.8703	-4.6324	0.9972	3.6416
437	9368	3.2479	0.2138	45.15	3.2227	10.3856	16.2602	3.8703	-4.6324	0.9972	3.7363
438	9369	3.2479	0.1937	54.38	2.5258	6.3796	14.5199	3.5205	-4.3516	0.9791	3.6827
439	9370	3.2479	0.1937	54.38	2.5258	6.3796	14.5199	3.5205	-4.3516	0.9791	3.6886
440	9371	3.2479	0.1937	54.38	2.5258	6.3796	14.5199	3.5205	-4.3516	0.9791	3.7797
441	9372	3.2479	0.1727	45.15	3.0656	9.3981	18.6028	3.9679	-4.6764	0.9909	3.8521
442	9373	3.2479	0.1727	45.15	3.0656	9.3981	18.6028	3.9679	-4.6764	0.9909	3.7858
443	9374	3.2479	0.1727	45.15	3.0656	9.3981	18.6028	3.9679	-4.6764	0.9909	3.9821
444	9375	3.2479	0.2307	45.15	3.6603	13.3979	22.7453	4.555	-5.379	0.9917	3.937
445	9376	3.2479	0.2307	45.15	3.6603	13.3979	22.7453	4.555	-5.379	0.9917	3.8021
446	9377	3.2479	0.2307	45.15	3.6603	13.3979	22.7453	4.555	-5.379	0.9917	3.9805
447	9378	3.2479	0.2823	45.15	4.1963	17.609	23.5652	4.6543	-5.5714	0.9982	3.9394
448	9379	3.1699	0.2588	73.39	2.4603	6.0532	14.2907	3.5062	-4.3139	1.003	3.6747
449	9380	3.2479	0.2138	45.15	3.3336	11.1131	20.1718	4.2316	-4.9819	0.9946	3.8067
450	9381	3.2479	0.2332	45.15	3.7115	13.7754	22.0599	4.4725	-5.2467	0.9949	3.9117
451	9382	3.2479	0.2138	45.15	3.2227	10.3856	16.2602	3.8703	-4.6324	0.9972	3.8106
452	9383	3.2479	0.247	45.15	4.0353	16.2833	24.7476	4.7948	-5.6452	0.992	4.0999
453	9384	3.2479	0.2307	45.15	3.6603	13.3979	22.7453	4.555	-5.379	0.9917	3.9001
454	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
455	9385	3	-0.4243	32.34	3.5492	12.5966	13.6841	3.6557	-4.1195	0.9695	3.1263
456	9386	3	-0.4354	32.34	3.768	14.1975	17.5176	3.9935	-4.4304	0.9657	3.35
457	9387	3	-0.4354	32.34	3.768	14.1975	17.5176	3.9935	-4.4304	0.9657	3.287
458	9388	3	-0.4354	32.34	3.768	14.1975	17.5176	3.9935	-4.4304	0.9657	3.4753
459	9389	3.3219	-0.3456	78.16	3.5477	12.5863	12.914	3.7638	-4.343	0.9539	3.2662
460	9390	3.3219	-0.3456	78.16	3.5477	12.5863	12.914	3.7638	-4.343	0.9539	3.2097
461	9391	3.3219	-0.3456	78.16	3.5477	12.5863	12.914	3.7638	-4.343	0.9539	3.2894
462	9392	3	-0.4078	41.57	3.2281	10.4208	13.563	3.5461	-4.1087	0.9561	3.2896
463	9393	3.1699	-0.4078	49.41	3.1506	9.9262	11.9619	3.3801	-3.9814	0.9628	3.4809
464	9394	3	-0.3959	32.34	4.036	16.2889	19.041	4.2572	-4.7358	0.9687	3.2343
465	9395	3	-0.3959	32.34	3.9271	15.4219	15.2467	3.8965	-4.3868	0.9699	3.2395
466	9396	3.1699	-0.4188	49.41	3.3654	11.3261	11.8274	3.5753	-4.1944	0.9595	3.5677
467	9397	3.7004	-0.4212	74.86	4.1191	16.9674	23.1236	4.5401	-5.3699	0.9879	3.6421
468	9398	3	-0.3831	45.23	2.5183	6.342	8.8631	2.8697	-3.58	0.9659	3.2583
469	9399	3	-0.3831	45.23	2.5183	6.342	6.4954	2.7269	-3.4808	0.9659	3.2814
470	9400	3	-0.3831	45.23	2.5183	6.342	6.4954	2.7269	-3.4808	0.9659	3.0996
471	9401	3	-0.3564	53.29	2.5427	6.4652	3.0783	2.2164	-3.2148	0.9577	3.4173
472	9402	2.3219	-0.4243	32.34	3.5294	12.4565	17.3164	3.892	-4.2231	0.9487	3.0444
473	9403	3	-0.905	20.31	4.1977	17.6209	24.3819	4.6958	-4.7354	0.9657	3.2155
474	9404	2.8074	-0.4551	15.27	3.7907	14.3697	16.2312	3.966	-4.1594	0.9727	3.1358
475	9405	3	-0.8694	23.55	3.768	14.1975	15.2498	3.9113	-4.3733	0.9603	3.15
476	9406	3	-0.8745	23.55	3.9828	15.8626	18.0957	4.2292	-4.571	0.9571	3.1475
477	9407	3.4594	-0.895	23.55	4.7783	22.8322	30.1247	5.2994	-5.6322	0.983	3.3183
478	9408	3.4594	-0.8914	23.55	4.848	23.5035	30.049	5.3218	-5.6711	0.987	3.2847
479	9412	3	-0.8745	23.55	3.9828	15.8626	19.2835	4.2478	-4.6839	0.9571	3.3692
480	9413	3	-0.8745	23.55	3.9828	15.8626	19.2835	4.2478	-4.6839	0.9571	3.3073
481	9414	3	-0.8745	23.55	3.9828	15.8626	19.2835	4.2478	-4.6839	0.9571	3.4905
482	9415	3.3219	-0.7775	69.37	3.7665	14.1865	14.4362	4.0194	-4.5985	0.9462	3.3025
483	9416	3.3219	-0.7775	69.37	3.7665	14.1865	14.4362	4.0194	-4.5985	0.9462	3.2338
484	9417	3.3219	-0.7775	69.37	3.7665	14.1865	14.4362	4.0194	-4.5985	0.9462	3.3115
485	9418	3	-0.8745	23.55	3.9828	15.8626	17.8616	4.1042	-4.4842	0.9571	3.2425
486	9419	3.1699	-0.8792	23.55	4.1164	16.9447	19.1223	4.3545	-4.7234	0.9582	3.2443
487	9420	3.1699	-0.8365	40.62	3.5566	12.6493	10.5333	3.5011	-4.2654	0.9574	3.1583
488	9421	2.3219	-0.3341	32.34	2.3844	5.6851	3.1887	2.1061	-2.723	0.9362	2.9897
489	9422	2.3219	-0.8514	23.55	3.3469	11.2017	9.8709	3.2531	-3.6202	0.9489	3.0961
490	9423	2.3219	-0.8694	23.55	4.0162	16.1296	20.3437	4.3225	-4.6022	0.9412	3.0579
491	9424	2.3219	-0.8876	23.55	4.8541	23.5627	23.0045	4.9092	-5.309	0.9601	4.0847
492	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
493	9425	2.7004	0.9033	50.94	3.0825	9.5017	20.4964	4.0148	-4.0777	0.9866	3.0939
494	9427	2.7004	0.8473	50.94	3.5243	12.4204	29.5903	4.7263	-4.5263	0.9774	3.1005
495	9428	2.7004	0.822	50.94	3.7391	13.9809	34.7616	5.08	-4.75	0.9735	3.1066
496	9429	2.7004	0.776	50.94	4.1579	17.288	46.3529	5.7838	-5.1962	0.9667	3.1232
497	9430	2.7004	-0.4354	28.16	3.5243	12.4204	30.195	4.6856	-4.5981	0.9669	3.1179
498	9431	2.7004	-0.4458	28.16	3.7391	13.9809	35.4168	5.0393	-4.8218	0.9635	3.123
499	9432	2.7004	-0.4555	28.16	3.9502	15.6044	41.0548	5.3918	-5.0451	0.9605	3.1298
500	9433	2.7004	-0.4645	28.16	4.1579	17.288	47.109	5.7431	-5.268	0.9577	3.1381
501	9434	2.7004	-0.481	28.16	4.5635	20.8252	60.4662	6.4425	-5.7125	0.9528	3.1586
502	9438	3.2479	0.0841	49.84	3.982	15.8567	49.4434	6.0557	-5.7343	0.9859	3.2933
503	9439	3.2479	0.06	49.84	4.3703	19.0993	63.1071	6.7493	-6.1727	0.9791	3.316
504	8981	3.1699	0.177	79.9	2.1394	4.5772	8.6412	2.6437	-3.6715	0.9391	3.4382
505	8982	3	0.1255	44.37	3.3257	11.0606	14.912	3.6231	-4.2782	0.9793	3.7698
506	8983	3.7004	0.6903	60.16	3.6888	13.6071	26.9102	4.5467	-5.5073	1.0337	4.2995
507	8961	2.7004	0.3658	38.91	2.2085	4.8776	7.7841	2.5648	-3.2817	1.0524	3.0294
508	9006	3.6439	0.7236	69.81	3.3783	11.4127	37.0284	4.9692	-5.4469	1.0229	3.7948
509	9010	3.6439	0.7349	69.81	3.839	14.7382	45.5558	5.562	-6.0588	1.0204	3.9231
510	9018	3.6439	1.4346	90.04	2.8743	8.2616	33.8456	4.6139	-5.2902	1.0032	3.9116
