No.	NAME	SpDiam_EA(ed)	SpMAD_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMaxA_AEA(ed)	SpMAD_AEA(ed)	SpMax_AEA(bo)	SpMAD_AEA(bo)	SpMax_AEA(dm)	SpMAD_AEA(dm)	SpMAD_AEA(ri)	Chi0_EA(dm)	SM06_EA	SM06_EA(bo)	SM11_EA(bo)	SM02_EA(dm)	SM03_EA(dm)	SM04_EA(dm)	SM10_AEA(ed)	SM04_AEA(bo)	SM08_AEA(bo)	SM10_AEA(bo)	SM13_AEA(bo)	SM14_AEA(bo)	SM15_AEA(bo)	SM11_AEA(dm)	SM12_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	SM15_AEA(ri)	Eig06_EA(bo)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig09_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig09_EA(ri)	Eig05_AEA(ed)	Eig06_AEA(ed)	Eig07_AEA(ed)	Eig09_AEA(ed)	Eig12_AEA(ed)	Eig02_AEA(bo)	Eig03_AEA(bo)	Eig04_AEA(bo)	Eig11_AEA(bo)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig04_AEA(dm)	Eig05_AEA(dm)	Eig06_AEA(dm)	Eig07_AEA(dm)	Eig09_AEA(dm)	Eig11_AEA(dm)	Eig15_AEA(dm)	Eig03_AEA(ri)	Eig04_AEA(ri)	Eig13_AEA(ri)
40	50267491	19.3539	4.0436	7.3642	1.8001	0.0432	16.9044	0.3597	1.3662	0.1481	1.5318	4.6492	1.443	3.6918	1.5068	1.4352	40.1916	8.2948	9.912	16.6062	2.923	1.6679	3.4853	20.1819	7.8063	13.3242	2.8755	2.44	2.3789	2.2554	9.3699	9.118	8.5196	3.8162	3.8051	3.0394	2.8018	0.9164	0.8922	0.86	0.86	0.86	0.86	0.86	0.1724	0.1408	0	0	0	0	0	1.7378	5.3868	5.3271	5.2839	4.9058	3.8293	4.241	4.2058	3.9371	2.8458	3.6064	3.2677	3.188	3.0348	2.8058	2.7286	2.4751	1.9617	1.346	3.8356	3.5549	2.3356
41	50267513	19.3539	3.9665	7.3642	1.8029	0.0441	15.1844	0.3301	1.3752	0.1513	1.51	4.6492	1.448	3.6918	1.5047	1.4351	35.7824	8.2093	9.8351	16.5034	2.8401	1.6679	3.4512	20.0615	7.7618	13.2417	2.8728	2.4387	2.2589	2.1644	9.3699	8.5196	7.3917	3.8162	3.4547	3.0394	2.8017	0.9164	0.8922	0.86	0.86	0.86	0.86	0.1724	0.1408	0	0	0	0	0	0	1.7453	5.3868	5.3271	4.9955	4.8187	3.8149	4.241	3.9371	3.9269	2.8265	3.6064	3.2677	3.0348	2.9429	2.8058	2.5838	2.3674	1.8714	1.3457	3.5969	3.5549	2.1995
42	50267502	19.3539	3.9431	7.3642	1.7893	0.0432	15.1844	0.3231	1.3698	0.1481	1.5079	4.6492	1.4374	3.6918	1.4952	1.4292	37.3635	8.226	9.8384	16.504	2.8401	1.6679	3.4512	20.0757	7.7715	13.2495	2.8728	2.4387	2.2595	2.2307	9.3699	8.5196	7.6357	3.8162	3.4561	3.0394	2.8017	0.9164	0.8922	0.86	0.86	0.86	0.86	0.1724	0.1408	0	0	0	0	0	0	1.7607	5.3868	5.3271	5.0176	4.9058	3.8222	4.241	3.9371	3.934	2.8273	3.6064	3.2677	3.0348	2.987	2.8058	2.5838	2.4241	1.876	1.3458	3.6228	3.5549	2.2411
43	50272619	19.2465	4.3782	7.6395	1.9322	0.0496	7.2694	0.1773	1.4571	0.1684	1.5409	4.6948	1.533	4.0582	1.5723	1.5001	27.6892	8.2938	10.2241	17.4677	2.4159	0.5698	3.5891	20.2476	7.785	13.4077	3.0913	2.3591	2.3046	1.9903	10.3592	9.7767	7.8355	4.5084	3.6297	3.0605	2.6933	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5102	5.3789	5.2916	5.1784	4.3991	3.7129	4.5552	4.1309	3.8864	2.7247	3.4058	3.1488	3.129	2.7918	2.5184	2.4016	2.0832	1.4917	1.1457	3.8292	3.4736	2.1794
44	50272620	18.6167	4.358	7.5771	1.9279	0.0496	7.2694	0.1773	1.4541	0.1653	1.5351	4.6428	1.5306	4.0582	1.5739	1.4979	27.6892	8.268	10.1987	17.3846	2.4159	0.5698	3.5891	20.1367	7.7834	13.3833	3.0913	2.365	2.3406	2.0584	10.3592	9.2115	8.2078	4.5084	3.5866	3.0818	2.7974	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5311	5.3391	5.2914	5.2601	4.3716	3.7085	4.5552	4.0965	3.8864	2.7097	3.349	3.1489	3.1317	2.7665	2.5794	2.4016	2.0845	1.4816	1.1457	3.8093	3.4912	2.1812
45	50272627	19.4781	4.3688	7.6557	1.9274	0.0496	7.2694	0.1773	1.4535	0.1705	1.5406	4.7127	1.5303	4.0582	1.5729	1.4974	27.6892	8.2953	10.2252	17.4831	2.4159	0.5698	3.5891	20.2692	7.785	13.4092	3.0913	2.3584	2.2336	2.0651	10.3592	9.5236	7.6678	4.5084	3.5705	3.0327	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3231	5.2913	5.2642	4.4243	3.6669	4.5552	4.0876	3.8864	2.7234	3.4304	3.1486	3.1019	2.7925	2.4527	2.4001	2.0842	1.5436	1.1457	3.7921	3.4717	2.1789
46	50272610	19.4781	4.3885	7.6557	1.902	0.0389	6.5488	0.1523	1.4513	0.1626	1.5552	4.7127	1.5032	3.6534	1.5388	1.4966	27.629	8.3577	10.2463	17.4978	2.1433	0.5698	2.8703	20.3388	7.7978	13.4347	3.111	2.5249	2.2351	2.0667	10.4079	9.5236	8.3451	4.5129	3.5705	3.0327	2.7169	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5253	5.7393	5.3227	5.2644	4.4244	4.0261	4.564	4.0876	4.0148	2.7053	3.4304	3.1323	3.1018	2.7925	2.4516	2.2522	1.8737	1.5435	1.2306	3.7921	3.6556	2.2661
47	50272685	19.4781	4.3547	7.6557	1.9164	0.0205	3.2	0.0821	1.457	0.1793	1.5329	4.7127	1.5044	3.4304	1.5034	1.5017	24.3646	8.2399	10.1666	17.439	1.0716	0.5698	0.6532	20.2366	7.6808	13.3138	3.0609	2.2358	2.071	2.0458	10.2636	9.5236	7.6678	4.473	3.5705	2.769	2.6572	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5002	5.3227	5.2644	5.1298	4.1957	3.6435	4.5234	4.0876	3.6818	2.5848	3.1359	3.1018	2.7924	2.4515	2.2457	2.2151	1.5473	1.4462	1.0346	3.7921	3.4711	2.1187
48	50272735	19.4781	4.3688	7.6557	1.897	0.021	4.92	0.12	1.4435	0.1705	1.5406	4.7127	1.4983	3.4304	1.5102	1.4964	28.678	8.2953	10.2082	17.4744	1.4814	0.5698	1.1038	20.2692	7.7338	13.3688	3.0913	2.3584	2.2336	2.0651	10.3592	9.5236	7.6678	4.5036	3.5705	3.0327	2.6766	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3231	5.2913	5.2642	4.4243	3.6669	4.5501	4.0876	3.7026	2.5984	3.1824	3.102	2.7932	2.7194	2.4511	2.2456	1.6164	1.4501	1.1003	3.7921	3.4715	2.1753
49	50272736	19.4781	4.4053	7.6557	1.915	0.02	3.2	0.08	1.4623	0.1748	1.5443	4.7127	1.5087	3.4304	1.5076	1.5056	26.79	8.2797	10.2025	17.4712	1.0716	0.5698	0.6532	20.2575	7.7237	13.3593	3.0865	2.2721	2.2294	2.0646	10.3429	9.5236	7.6678	4.5016	3.5705	3.0327	2.6673	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3228	5.2644	5.1642	4.4243	3.6668	4.5471	4.0876	3.682	2.5967	3.1638	3.1019	2.7926	2.4834	2.4488	2.2456	1.6163	1.4494	1.038	3.7921	3.4714	2.1688
50	8961	18.5675	4.3523	7.5542	1.995	0	0	0	1.4696	0.3982	1.5461	4.6253	1.4955	3.3327	1.5071	1.4965	7.0389	7.4343	9.4837	16.7045	0	0	0	19.4501	6.9223	12.5936	2.5321	1.3473	1.247	0.7644	8.3696	6.3286	3.3293	3.4331	2.8525	1.6104	1.4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4364	3.7573	3.5935	3.39	2.4045	1.5413	3.9125	3.4721	2.9349	0.2629	2.6616	2.2464	1.5714	1.4394	1.3498	0.9164	-0.4041	-0.8263	-1.8139	3.0477	2.5088	-0.5564
51	50199522	23.5138	4.9309	6.8719	1.8368	0.0673	8.4361	0.4218	1.5137	0.3961	1.6594	4.8207	1.5943	4.1007	1.5757	1.5257	17.0959	8.1312	9.0545	15.6964	2.1484	0.7466	2.2357	20.8385	7.2108	12.9836	2.6487	1.995	1.254	0.9902	8.7025	7.9833	5.9997	3.3429	2.8662	2.436	1.5735	1.081	0.68	0.6393	0.4727	0	0	0	0	0	0	0	0	0	-0.3346	-0.1343	4.948	4.2861	3.8762	2.975	2.3329	4.0209	3.6633	3.4841	0.587	3.4793	2.892	2.7134	2.5649	1.4826	1.375	0.4418	-0.0291	-1.0484	3.4341	3.1358	-0.1248
52	50272628	19.2465	4.4403	7.6395	1.9524	0.0484	9.8244	0.2339	1.4698	0.1644	1.5593	4.6948	1.5458	4.0584	1.6044	1.5059	27.6918	8.353	10.2624	17.5092	2.6717	0.5698	3.7264	20.3369	7.8385	13.4711	3.1554	2.4792	2.3046	2.1805	10.817	9.7767	7.8357	4.5431	3.6297	3.0606	2.9958	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5595	5.6623	5.3782	5.2166	4.4986	3.9234	4.602	4.131	3.9459	2.8965	3.6356	3.4058	3.1292	2.9244	2.7892	2.5173	2.1796	1.6244	1.2133	3.8293	3.5185	2.1794
53	50272629	18.6167	4.4172	7.5771	1.9467	0.0484	9.8244	0.2339	1.4654	0.1613	1.553	4.6428	1.5427	4.0584	1.6062	1.5021	27.6918	8.3287	10.2379	17.4296	2.6717	0.5698	3.7264	20.2359	7.8369	13.4482	3.1554	2.4852	2.3435	2.1797	10.817	9.2115	8.2079	4.5431	3.5866	3.0819	2.9958	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5756	5.6623	5.3383	5.2602	4.4988	3.9444	4.602	4.0965	3.9459	2.753	3.6356	3.349	3.132	2.9242	2.764	2.5784	2.2289	1.668	1.2133	3.8094	3.5189	2.1813
54	50272630	18.6322	4.4296	7.5795	1.9527	0.0484	9.8244	0.2339	1.47	0.1615	1.5548	4.6455	1.5461	4.0584	1.6048	1.5062	27.6918	8.3287	10.2379	17.4309	2.6717	0.5698	3.7264	20.2365	7.8369	13.4482	3.1554	2.485	2.3312	2.1786	10.817	9.1875	8.1894	4.5431	3.5692	3.0708	2.9957	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5776	5.6623	5.3228	5.2806	4.499	3.9446	4.602	4.0854	3.9459	2.7227	3.6356	3.3527	3.1273	2.9242	2.7647	2.5674	2.2439	1.6687	1.2132	3.8017	3.5189	2.1797
55	50272631	19.4781	4.4277	7.6557	1.9461	0.0484	9.8244	0.2339	1.4649	0.1665	1.5588	4.7127	1.5424	4.0584	1.6053	1.5016	27.6918	8.3544	10.2635	17.524	2.6717	0.5698	3.7264	20.3567	7.8385	13.4725	3.1554	2.4787	2.2379	2.1738	10.817	9.5236	7.6686	4.5431	3.5705	3.0328	2.9957	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5705	5.6621	5.3222	5.2643	4.4995	3.9441	4.602	4.0876	3.9459	2.8497	3.6356	3.4303	3.1019	2.9244	2.79	2.4499	2.2456	1.6121	1.2133	3.7921	3.5185	2.1789
56	50272632	19.4851	4.4249	7.657	1.9485	0.0509	7.2694	0.1817	1.4616	0.1748	1.5453	4.7152	1.5356	4.0582	1.5836	1.507	27.6892	8.2933	10.2258	17.4857	2.4159	0.5698	3.5891	20.2709	7.7771	13.4113	3.0913	2.3585	2.2347	2.0511	10.3592	9.5422	7.6767	4.5084	3.5809	3.0313	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5096	5.3222	5.2913	5.2615	4.4198	3.5963	4.5552	4.0983	3.8864	2.7224	3.4366	3.1487	3.1119	2.7971	2.4584	2.4003	2.0842	1.4715	1.1451	3.8034	3.4759	2.0996
57	50272633	19.4789	4.3163	7.6555	1.9082	0.0484	7.2694	0.1731	1.4451	0.1665	1.5311	4.712	1.521	4.0582	1.5586	1.4872	27.6892	8.2973	10.2253	17.4824	2.4159	0.5698	3.5891	20.2692	7.7929	13.4098	3.0913	2.3584	2.2328	2.0738	10.3592	9.5195	7.6652	4.5084	3.5672	3.0333	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.6085	5.3234	5.2914	5.265	4.4268	3.7468	4.5552	4.0836	3.8864	2.7244	3.4284	3.1486	3.0981	2.7904	2.4494	2.4	2.0842	1.5972	1.1457	3.7871	3.4692	2.1889
58	50272680	19.7171	4.3482	7.6651	1.9234	0.0462	11.3814	0.2587	1.4579	0.1599	1.5394	4.7275	1.5303	4.0582	1.5804	1.496	31.3663	8.3469	10.2485	17.4984	2.8477	1.7378	3.9787	20.3162	7.8518	13.4572	3.0913	2.3584	2.3119	2.2303	10.3592	9.608	7.6725	4.5084	3.5773	3.0713	2.7807	1.907	0.8	0.8	0.149	0	0	0	0	0	0	0	0	0	0	1.8751	5.4177	5.3118	5.2907	4.6237	4.0273	4.5552	4.0939	3.8864	2.856	3.5817	3.3777	3.1486	3.0996	2.7926	2.4549	2.2735	1.6288	1.2518	3.7987	3.4718	2.2737
59	50272681	19.4781	4.4635	7.6557	1.9613	0.0522	7.2694	0.1864	1.4631	0.1793	1.5552	4.7127	1.5448	4.0582	1.5895	1.5091	25.8576	8.2853	10.2238	17.4831	2.4159	0.5698	3.5891	20.2688	7.7691	13.4059	3.0929	2.3531	2.2247	2.0652	10.3609	9.5236	7.6697	4.5085	3.5705	3.0328	2.7152	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.4791	5.3503	5.2827	5.2552	4.4229	3.6663	4.5555	4.0876	3.8874	2.6944	3.4304	3.1607	3.0956	2.7886	2.4641	2.3679	2.0481	1.5262	1.0529	3.7918	3.4764	1.9674
60	50272682	19.4781	4.4059	7.6557	1.9398	0.0509	7.2694	0.1817	1.4547	0.1748	1.5475	4.7127	1.5367	4.0582	1.5783	1.4993	27.6892	8.2903	10.2245	17.4831	2.4159	0.5698	3.5891	20.269	7.7771	13.4075	3.0915	2.3571	2.2312	2.0651	10.3593	9.5236	7.6679	4.5084	3.5705	3.0327	2.6986	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.4917	5.327	5.2893	5.2631	4.424	3.6664	4.5552	4.0876	3.8865	2.7084	3.4304	3.1502	3.101	2.7919	2.456	2.3919	2.0742	1.5323	1.1438	3.792	3.4727	2.0606
61	50272610	19.4781	4.3885	7.6557	1.902	0.0389	6.5488	0.1523	1.4513	0.1626	1.5552	4.7127	1.5032	3.6534	1.5388	1.4966	27.629	8.3577	10.2463	17.4978	2.1433	0.5698	2.8703	20.3388	7.7978	13.4347	3.111	2.5249	2.2351	2.0667	10.4079	9.5236	8.3451	4.5129	3.5705	3.0327	2.7169	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5253	5.7393	5.3227	5.2644	4.4244	4.0261	4.564	4.0876	4.0148	2.7053	3.4304	3.1323	3.1018	2.7925	2.4516	2.2522	1.8737	1.5435	1.2306	3.7921	3.6556	2.2661
62	50272735	19.4781	4.3688	7.6557	1.897	0.021	4.92	0.12	1.4435	0.1705	1.5406	4.7127	1.4983	3.4304	1.5102	1.4964	28.678	8.2953	10.2082	17.4744	1.4814	0.5698	1.1038	20.2692	7.7338	13.3688	3.0913	2.3584	2.2336	2.0651	10.3592	9.5236	7.6678	4.5036	3.5705	3.0327	2.6766	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3231	5.2913	5.2642	4.4243	3.6669	4.5501	4.0876	3.7026	2.5984	3.1824	3.102	2.7932	2.7194	2.4511	2.2456	1.6164	1.4501	1.1003	3.7921	3.4715	2.1753
63	50272736	19.4781	4.4053	7.6557	1.915	0.02	3.2	0.08	1.4623	0.1748	1.5443	4.7127	1.5087	3.4304	1.5076	1.5056	26.79	8.2797	10.2025	17.4712	1.0716	0.5698	0.6532	20.2575	7.7237	13.3593	3.0865	2.2721	2.2294	2.0646	10.3429	9.5236	7.6678	4.5016	3.5705	3.0327	2.6673	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3228	5.2644	5.1642	4.4243	3.6668	4.5471	4.0876	3.682	2.5967	3.1638	3.1019	2.7926	2.4834	2.4488	2.2456	1.6163	1.4494	1.038	3.7921	3.4714	2.1688
64	8961	18.5675	4.3523	7.5542	1.995	0	0	0	1.4696	0.3982	1.5461	4.6253	1.4955	3.3327	1.5071	1.4965	7.0389	7.4343	9.4837	16.7045	0	0	0	19.4501	6.9223	12.5936	2.5321	1.3473	1.247	0.7644	8.3696	6.3286	3.3293	3.4331	2.8525	1.6104	1.4855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.4364	3.7573	3.5935	3.39	2.4045	1.5413	3.9125	3.4721	2.9349	0.2629	2.6616	2.2464	1.5714	1.4394	1.3498	0.9164	-0.4041	-0.8263	-1.8139	3.0477	2.5088	-0.5564
65	50199522	23.5138	4.9309	6.8719	1.8368	0.0673	8.4361	0.4218	1.5137	0.3961	1.6594	4.8207	1.5943	4.1007	1.5757	1.5257	17.0959	8.1312	9.0545	15.6964	2.1484	0.7466	2.2357	20.8385	7.2108	12.9836	2.6487	1.995	1.254	0.9902	8.7025	7.9833	5.9997	3.3429	2.8662	2.436	1.5735	1.081	0.68	0.6393	0.4727	0	0	0	0	0	0	0	0	0	-0.3346	-0.1343	4.948	4.2861	3.8762	2.975	2.3329	4.0209	3.6633	3.4841	0.587	3.4793	2.892	2.7134	2.5649	1.4826	1.375	0.4418	-0.0291	-1.0484	3.4341	3.1358	-0.1248
66	50272619	19.2465	4.3782	7.6395	1.9322	0.0496	7.2694	0.1773	1.4571	0.1684	1.5409	4.6948	1.533	4.0582	1.5723	1.5001	27.6892	8.2938	10.2241	17.4677	2.4159	0.5698	3.5891	20.2476	7.785	13.4077	3.0913	2.3591	2.3046	1.9903	10.3592	9.7767	7.8355	4.5084	3.6297	3.0605	2.6933	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5102	5.3789	5.2916	5.1784	4.3991	3.7129	4.5552	4.1309	3.8864	2.7247	3.4058	3.1488	3.129	2.7918	2.5184	2.4016	2.0832	1.4917	1.1457	3.8292	3.4736	2.1794
67	50272618	18.6322	4.3674	7.5795	1.9325	0.0496	7.2694	0.1773	1.4574	0.1654	1.5363	4.6455	1.5333	4.0582	1.5726	1.5005	27.6892	8.268	10.1987	17.386	2.4159	0.5698	3.5891	20.1372	7.7834	13.3833	3.0913	2.3626	2.3303	2.0861	10.3592	9.1875	8.1894	4.5084	3.5692	3.0707	2.8455	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5339	5.324	5.291	5.2806	4.3782	3.6911	4.5552	4.0854	3.8864	2.6967	3.3527	3.1488	3.127	2.7671	2.5685	2.4015	2.0847	1.5113	1.1457	3.8017	3.4905	2.1797
68	50272627	19.4781	4.3688	7.6557	1.9274	0.0496	7.2694	0.1773	1.4535	0.1705	1.5406	4.7127	1.5303	4.0582	1.5729	1.4974	27.6892	8.2953	10.2252	17.4831	2.4159	0.5698	3.5891	20.2692	7.785	13.4092	3.0913	2.3584	2.2336	2.0651	10.3592	9.5236	7.6678	4.5084	3.5705	3.0327	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5248	5.3231	5.2913	5.2642	4.4243	3.6669	4.5552	4.0876	3.8864	2.7234	3.4304	3.1486	3.1019	2.7925	2.4527	2.4001	2.0842	1.5436	1.1457	3.7921	3.4717	2.1789
69	50272628	19.2465	4.4403	7.6395	1.9524	0.0484	9.8244	0.2339	1.4698	0.1644	1.5593	4.6948	1.5458	4.0584	1.6044	1.5059	27.6918	8.353	10.2624	17.5092	2.6717	0.5698	3.7264	20.3369	7.8385	13.4711	3.1554	2.4792	2.3046	2.1805	10.817	9.7767	7.8357	4.5431	3.6297	3.0606	2.9958	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5595	5.6623	5.3782	5.2166	4.4986	3.9234	4.602	4.131	3.9459	2.8965	3.6356	3.4058	3.1292	2.9244	2.7892	2.5173	2.1796	1.6244	1.2133	3.8293	3.5185	2.1794
70	50272630	18.6322	4.4296	7.5795	1.9527	0.0484	9.8244	0.2339	1.47	0.1615	1.5548	4.6455	1.5461	4.0584	1.6048	1.5062	27.6918	8.3287	10.2379	17.4309	2.6717	0.5698	3.7264	20.2365	7.8369	13.4482	3.1554	2.485	2.3312	2.1786	10.817	9.1875	8.1894	4.5431	3.5692	3.0708	2.9957	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5776	5.6623	5.3228	5.2806	4.499	3.9446	4.602	4.0854	3.9459	2.7227	3.6356	3.3527	3.1273	2.9242	2.7647	2.5674	2.2439	1.6687	1.2132	3.8017	3.5189	2.1797
71	50272631	19.4781	4.4277	7.6557	1.9461	0.0484	9.8244	0.2339	1.4649	0.1665	1.5588	4.7127	1.5424	4.0584	1.6053	1.5016	27.6918	8.3544	10.2635	17.524	2.6717	0.5698	3.7264	20.3567	7.8385	13.4725	3.1554	2.4787	2.2379	2.1738	10.817	9.5236	7.6686	4.5431	3.5705	3.0328	2.9957	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5705	5.6621	5.3222	5.2643	4.4995	3.9441	4.602	4.0876	3.9459	2.8497	3.6356	3.4303	3.1019	2.9244	2.79	2.4499	2.2456	1.6121	1.2133	3.7921	3.5185	2.1789
72	50272633	19.4789	4.3163	7.6555	1.9082	0.0484	7.2694	0.1731	1.4451	0.1665	1.5311	4.712	1.521	4.0582	1.5586	1.4872	27.6892	8.2973	10.2253	17.4824	2.4159	0.5698	3.5891	20.2692	7.7929	13.4098	3.0913	2.3584	2.2328	2.0738	10.3592	9.5195	7.6652	4.5084	3.5672	3.0333	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.6085	5.3234	5.2914	5.265	4.4268	3.7468	4.5552	4.0836	3.8864	2.7244	3.4284	3.1486	3.0981	2.7904	2.4494	2.4	2.0842	1.5972	1.1457	3.7871	3.4692	2.1889
73	50272680	19.7171	4.3482	7.6651	1.9234	0.0462	11.3814	0.2587	1.4579	0.1599	1.5394	4.7275	1.5303	4.0582	1.5804	1.496	31.3663	8.3469	10.2485	17.4984	2.8477	1.7378	3.9787	20.3162	7.8518	13.4572	3.0913	2.3584	2.3119	2.2303	10.3592	9.608	7.6725	4.5084	3.5773	3.0713	2.7807	1.907	0.8	0.8	0.149	0	0	0	0	0	0	0	0	0	0	1.8751	5.4177	5.3118	5.2907	4.6237	4.0273	4.5552	4.0939	3.8864	2.856	3.5817	3.3777	3.1486	3.0996	2.7926	2.4549	2.2735	1.6288	1.2518	3.7987	3.4718	2.2737
74	50272681	19.4781	4.4635	7.6557	1.9613	0.0522	7.2694	0.1864	1.4631	0.1793	1.5552	4.7127	1.5448	4.0582	1.5895	1.5091	25.8576	8.2853	10.2238	17.4831	2.4159	0.5698	3.5891	20.2688	7.7691	13.4059	3.0929	2.3531	2.2247	2.0652	10.3609	9.5236	7.6697	4.5085	3.5705	3.0328	2.7152	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.4791	5.3503	5.2827	5.2552	4.4229	3.6663	4.5555	4.0876	3.8874	2.6944	3.4304	3.1607	3.0956	2.7886	2.4641	2.3679	2.0481	1.5262	1.0529	3.7918	3.4764	1.9674
75	50272685	19.4781	4.3547	7.6557	1.9164	0.0205	3.2	0.0821	1.457	0.1793	1.5329	4.7127	1.5044	3.4304	1.5034	1.5017	24.3646	8.2399	10.1666	17.439	1.0716	0.5698	0.6532	20.2366	7.6808	13.3138	3.0609	2.2358	2.071	2.0458	10.2636	9.5236	7.6678	4.473	3.5705	2.769	2.6572	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5002	5.3227	5.2644	5.1298	4.1957	3.6435	4.5234	4.0876	3.6818	2.5848	3.1359	3.1018	2.7924	2.4515	2.2457	2.2151	1.5473	1.4462	1.0346	3.7921	3.4711	2.1187
76	50151982	17.0177	4.3369	7.5084	1.9853	0.055	9.229	0.2494	1.4711	0.1769	1.5382	4.5552	1.5475	4.0582	1.5938	1.5048	23.4745	8.1206	10.0935	17.2258	2.5741	0.5698	3.6387	19.8485	7.7072	13.2717	3.0839	2.3587	2.2976	1.9767	9.886	8.9034	7.344	4.4584	3.4146	3.0021	2.693	0.9798	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5244	5.3226	5.291	5.0921	4.302	3.5921	4.5259	4.0197	3.8864	2.7102	3.5155	3.1716	3.1483	2.8639	2.6678	2.4016	1.7981	1.4961	0.8692	3.7558	3.4407	1.9674
77	50272620	18.6167	4.358	7.5771	1.9279	0.0496	7.2694	0.1773	1.4541	0.1653	1.5351	4.6428	1.5306	4.0582	1.5739	1.4979	27.6892	8.268	10.1987	17.3846	2.4159	0.5698	3.5891	20.1367	7.7834	13.3833	3.0913	2.365	2.3406	2.0584	10.3592	9.2115	8.2078	4.5084	3.5866	3.0818	2.7974	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5311	5.3391	5.2914	5.2601	4.3716	3.7085	4.5552	4.0965	3.8864	2.7097	3.349	3.1489	3.1317	2.7665	2.5794	2.4016	2.0845	1.4816	1.1457	3.8093	3.4912	2.1812
78	50272629	18.6167	4.4172	7.5771	1.9467	0.0484	9.8244	0.2339	1.4654	0.1613	1.553	4.6428	1.5427	4.0584	1.6062	1.5021	27.6918	8.3287	10.2379	17.4296	2.6717	0.5698	3.7264	20.2359	7.8369	13.4482	3.1554	2.4852	2.3435	2.1797	10.817	9.2115	8.2079	4.5431	3.5866	3.0819	2.9958	1.2775	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	1.5756	5.6623	5.3383	5.2602	4.4988	3.9444	4.602	4.0965	3.9459	2.753	3.6356	3.349	3.132	2.9242	2.764	2.5784	2.2289	1.668	1.2133	3.8094	3.5189	2.1813
79	50272632	19.4851	4.4249	7.657	1.9485	0.0509	7.2694	0.1817	1.4616	0.1748	1.5453	4.7152	1.5356	4.0582	1.5836	1.507	27.6892	8.2933	10.2258	17.4857	2.4159	0.5698	3.5891	20.2709	7.7771	13.4113	3.0913	2.3585	2.2347	2.0511	10.3592	9.5422	7.6767	4.5084	3.5809	3.0313	2.6938	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5096	5.3222	5.2913	5.2615	4.4198	3.5963	4.5552	4.0983	3.8864	2.7224	3.4366	3.1487	3.1119	2.7971	2.4584	2.4003	2.0842	1.4715	1.1451	3.8034	3.4759	2.0996
