No.	NAME	qpmax	qnmax	Qtot	Qmean	Q2	RPCG	RNCG	SPP	LDI
275	50430760	0.4602	-0.4425	7.3116	0.138	1.7926	0.1259	0.121	0.9027	0.2567
276	50430761	0.4096	-0.4425	6.3801	0.1276	1.4419	0.1284	0.1387	0.8521	0.2333
277	50430762	0.4237	-0.4397	5.784	0.1231	1.3335	0.1465	0.152	0.8634	0.2391
278	50430763	0.4095	-0.4445	5.2689	0.1121	1.1262	0.1554	0.1687	0.854	0.2154
279	50430782	0.4094	-0.4479	4.9742	0.1058	1.0626	0.1646	0.1801	0.8573	0.1968
280	50430764	0.4094	-0.4476	5.0408	0.1073	1.0729	0.1624	0.1776	0.857	0.1981
281	50430765	0.4094	-0.4485	5.0617	0.0955	1.0604	0.1618	0.1772	0.8579	0.1847
282	50430766	0.4094	-0.4488	5.0728	0.0957	1.0607	0.1614	0.1769	0.8581	0.1833
283	50430767	0.4096	-0.446	4.9055	0.0981	1.0486	0.167	0.1819	0.8557	0.1918
284	50430768	0.4094	-0.4488	4.9664	0.0993	1.0562	0.1649	0.1807	0.8582	0.1909
285	50430769	0.4094	-0.449	4.8609	0.1034	1.0512	0.1684	0.1848	0.8584	0.198
286	50430770	0.4091	-0.4521	4.806	0.1092	1.0528	0.1703	0.1881	0.8612	0.2049
287	50430771	0.4602	-0.4425	7.3214	0.1381	1.7926	0.1257	0.1209	0.9027	0.2555
288	50430772	0.4096	-0.4425	6.3899	0.1278	1.4419	0.1282	0.1385	0.8521	0.2321
289	50430773	0.4237	-0.4397	5.7938	0.1233	1.3335	0.1463	0.1518	0.8634	0.2378
290	50430774	0.4095	-0.4445	5.2786	0.1123	1.1262	0.1552	0.1684	0.854	0.2141
291	50430775	0.4094	-0.4476	5.0506	0.1075	1.0729	0.1621	0.1772	0.857	0.1967
292	50430776	0.4094	-0.4485	5.0714	0.0957	1.0604	0.1614	0.1769	0.8579	0.1835
293	50430777	0.4094	-0.4488	5.0825	0.0959	1.0606	0.1611	0.1766	0.8581	0.1822
294	50430778	0.4096	-0.446	4.9152	0.0983	1.0486	0.1667	0.1815	0.8557	0.1905
295	50430779	0.4094	-0.4488	4.9761	0.0995	1.0561	0.1645	0.1804	0.8581	0.1896
296	50430780	0.4094	-0.449	4.8707	0.1036	1.0511	0.1681	0.1844	0.8584	0.1967
297	50430781	0.4091	-0.4521	4.8157	0.1094	1.0527	0.1699	0.1877	0.8612	0.2035
298	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
299	50431817	0.156	-0.4951	4.4835	0.0915	0.9419	0.0696	0.2209	0.6511	0.1349
300	50431818	0.156	-0.4951	3.8423	0.08	0.6753	0.0812	0.2577	0.6511	0.1131
301	50431819	0.156	-0.3964	2.9943	0.073	0.4021	0.1042	0.2648	0.5523	0.1025
302	50431820	0.156	-0.3964	3.2125	0.0784	0.4537	0.0971	0.2468	0.5523	0.1121
303	50431821	0.156	-0.3964	3.0419	0.0742	0.4072	0.1025	0.2606	0.5523	0.1046
304	50431822	0.156	-0.4951	3.7627	0.0836	0.6746	0.0829	0.2632	0.6511	0.121
305	50431823	0.156	-0.3964	3.1215	0.0709	0.408	0.0999	0.254	0.5523	0.0971
306	50431824	0.156	-0.3964	3.477	0.0695	0.4619	0.0897	0.228	0.5523	0.1004
307	50431825	0.156	-0.3964	3.3063	0.0661	0.4153	0.0943	0.2398	0.5523	0.0942
308	50431826	0.156	-0.3964	3.0739	0.0699	0.403	0.1015	0.2579	0.5523	0.0948
309	50431827	0.156	-0.3964	3.2922	0.0748	0.4546	0.0947	0.2408	0.5523	0.1038
310	50431828	0.156	-0.3964	3.1215	0.0709	0.408	0.0999	0.254	0.5523	0.0968
311	50431829	0.156	-0.4951	3.8424	0.08	0.6754	0.0812	0.2577	0.6511	0.1129
312	50431830	0.156	-0.3964	3.2011	0.0681	0.4088	0.0974	0.2477	0.5523	0.0902
313	50431831	0.156	-0.3964	3.3418	0.0668	0.418	0.0933	0.2372	0.5523	0.0916
314	50431832	0.156	-0.3964	3.0298	0.0739	0.4049	0.1029	0.2617	0.5523	0.0992
315	50431833	0.156	-0.3964	3.2481	0.0792	0.4565	0.096	0.2441	0.5523	0.1088
316	50431834	0.156	-0.3964	3.0775	0.0751	0.4099	0.1014	0.2576	0.5523	0.1013
317	50431835	0.156	-0.4951	3.7983	0.0844	0.6773	0.0821	0.2607	0.6511	0.118
318	50431836	0.156	-0.3964	3.1571	0.0718	0.4107	0.0988	0.2511	0.5523	0.0939
319	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
320	50440426	0.3447	-0.4398	5.7199	0.1167	1.1345	0.1026	0.1864	0.7845	0.1754
321	50440427	0.3447	-0.4398	5.6291	0.1083	1.0889	0.104	0.19	0.7845	0.1593
322	50440428	0.3447	-0.4398	5.5526	0.1133	1.0885	0.1052	0.1932	0.7845	0.1689
323	50440429	0.3447	-0.4398	5.7259	0.1169	1.1356	0.1025	0.1861	0.7845	0.1746
324	50440430	0.3447	-0.4398	5.6028	0.1143	1.0928	0.1044	0.1911	0.7845	0.1677
325	50440431	0.3447	-0.4398	5.8071	0.1185	1.1437	0.1013	0.183	0.7845	0.1741
326	50440432	0.3446	-0.4398	5.5333	0.1129	1.0884	0.1055	0.194	0.7845	0.1684
327	50440433	0.3446	-0.4398	5.545	0.1132	1.0896	0.1053	0.1935	0.7845	0.1689
328	50440434	0.3446	-0.4398	5.6805	0.1159	1.1315	0.1032	0.1879	0.7845	0.1745
329	50440435	0.3446	-0.4398	5.5131	0.1125	1.0855	0.1058	0.1949	0.7845	0.168
330	50440436	0.3446	-0.4398	5.5896	0.1075	1.0859	0.1046	0.1917	0.7845	0.1584
331	50440437	0.3446	-0.4398	5.6864	0.116	1.1326	0.1031	0.1877	0.7845	0.1737
332	50440438	0.3446	-0.4398	5.594	0.1076	1.0864	0.1045	0.1915	0.7845	0.1585
333	50440439	0.3446	-0.4398	5.5633	0.1135	1.0898	0.105	0.1928	0.7845	0.1668
334	50440440	0.3446	-0.4398	5.7677	0.1177	1.1407	0.1019	0.1845	0.7845	0.1732
335	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
336	50440442	0.345	-0.4364	4.5781	0.0974	0.9992	0.1507	0.1906	0.7814	0.162
337	50440443	0.3449	-0.4364	4.8195	0.0984	1.0545	0.1431	0.1811	0.7813	0.1627
338	50440444	0.3449	-0.4526	6.1075	0.1152	1.5211	0.113	0.1482	0.7975	0.1915
339	50440445	0.3449	-0.4913	7.1166	0.1148	1.8429	0.0969	0.1381	0.8362	0.1819
340	50440446	0.3449	-0.4915	6.2636	0.108	1.5484	0.1101	0.1569	0.8364	0.1741
341	50440447	0.3449	-0.4951	5.426	0.1005	1.2606	0.1271	0.1825	0.84	0.1654
342	50440448	0.3449	-0.4364	4.7849	0.0903	0.9942	0.1442	0.1824	0.7813	0.1465
343	50440449	0.3449	-0.4364	4.9924	0.096	1.0342	0.1382	0.1748	0.7813	0.1575
344	50440450	0.3449	-0.4364	4.6827	0.0937	0.9935	0.1473	0.1864	0.7813	0.1569
345	50440451	0.3449	-0.4364	4.7052	0.0941	0.9933	0.1466	0.1855	0.7813	0.1555
346	50440452	0.3449	-0.4364	4.7057	0.0941	0.9935	0.1466	0.1855	0.7813	0.1551
347	50440453	0.3449	-0.4364	4.7129	0.0943	0.995	0.1464	0.1852	0.7813	0.1552
348	50440454	0.3449	-0.4364	4.8764	0.0975	1.0403	0.1415	0.179	0.7813	0.1609
349	50440455	0.3449	-0.4364	4.7408	0.0948	0.996	0.1455	0.1841	0.7813	0.1528
350	50440456	0.3446	-0.4364	4.5012	0.0866	0.9714	0.1531	0.1939	0.781	0.1522
351	50440457	0.3446	-0.4364	4.2885	0.0932	0.9628	0.1607	0.2035	0.781	0.1641
352	50440458	0.3446	-0.4364	4.1783	0.0972	0.958	0.1649	0.2089	0.781	0.1708
353	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
354	50440663	0.2487	-0.4951	4.6155	0.1215	1.1919	0.1078	0.2145	0.7438	0.2048
355	50440664	0.2501	-0.4526	4.068	0.1233	0.9911	0.123	0.2225	0.7027	0.2047
356	50440665	0.2487	-0.4526	3.9738	0.1074	0.9252	0.1252	0.2278	0.7013	0.1792
357	50440666	0.2516	-0.4526	4.1476	0.1257	0.9994	0.1213	0.2182	0.7042	0.2123
358	50440667	0.2501	-0.4526	4.097	0.1205	0.977	0.1221	0.2209	0.7027	0.2021
359	50440668	0.2497	-0.4526	3.8973	0.1146	0.9242	0.1282	0.2323	0.7023	0.1904
360	50440669	0.2487	-0.4526	3.9297	0.1156	0.9271	0.1266	0.2303	0.7013	0.1913
361	50440670	0.2502	-0.4526	4.0494	0.1227	0.9887	0.1236	0.2235	0.7028	0.2034
362	50440671	0.2487	-0.4526	4.1318	0.1215	0.9816	0.1204	0.2191	0.7013	0.2051
363	50440672	0.2501	-0.4526	3.9236	0.1154	0.9293	0.1275	0.2307	0.7027	0.194
364	50440673	0.2488	-0.4915	5.4608	0.13	1.481	0.0911	0.18	0.7403	0.2127
365	50440674	0.2489	-0.4913	6.3216	0.1374	1.777	0.0788	0.1554	0.7402	0.2196
366	50440675	0.2487	-0.4526	4.1811	0.1161	0.965	0.119	0.2165	0.7013	0.196
367	50440676	0.2501	-0.4526	3.9536	0.1163	0.9307	0.1265	0.229	0.7027	0.1919
368	50440677	0.2488	-0.4526	4.1865	0.1163	0.9662	0.1188	0.2162	0.7014	0.1954
369	50440678	0.2501	-0.4913	5.0774	0.1209	1.3133	0.0985	0.1935	0.7414	0.1875
370	50440679	0.2487	-0.4951	5.6249	0.1197	1.5141	0.0884	0.176	0.7438	0.1893
371	50440680	0.2502	-0.4913	5.0588	0.1204	1.311	0.0989	0.1942	0.7415	0.1864
372	50440681	0.2501	-0.4913	5.1064	0.1188	1.2993	0.098	0.1924	0.7414	0.1857
373	50440682	0.2501	-0.4913	4.963	0.1154	1.253	0.1008	0.198	0.7414	0.1773
374	50440683	0.2488	-0.4913	5.1959	0.1155	1.2885	0.0957	0.1891	0.7401	0.1808
375	50440684	0.2489	-0.4913	7.331	0.1333	2.0992	0.0679	0.134	0.7402	0.2042
376	50440685	0.2487	-0.4913	5.1905	0.1153	1.2872	0.0958	0.1893	0.74	0.1814
377	50440686	0.284	-0.4913	5.3467	0.1337	1.5032	0.1063	0.1838	0.7754	0.2099
378	50440687	0.2841	-0.4913	5.6464	0.1227	1.5172	0.1006	0.174	0.7754	0.1931
379	50440688	0.2497	-0.4913	4.9067	0.1141	1.2464	0.1018	0.2003	0.7411	0.1761
380	50440689	0.2516	-0.4913	5.157	0.1228	1.3216	0.0976	0.1905	0.7429	0.1937
381	50440690	0.2501	-0.4913	4.933	0.1147	1.2515	0.1014	0.1992	0.7414	0.179
382	50440691	0.2487	-0.4913	4.9832	0.1083	1.2474	0.0998	0.1972	0.74	0.1677
383	50440692	0.2487	-0.4913	4.9391	0.1149	1.2493	0.1007	0.1989	0.74	0.1768
384	50306342	0.2429	-0.3248	3.939	0.0679	0.5744	0.1233	0.1649	0.5677	0.1111
385	50423740	0.1201	-0.4951	2.1977	0.0687	0.4184	0.1093	0.4506	0.6152	0.1109
386	50423741	0.1285	-0.456	2.5505	0.0654	0.4118	0.1007	0.3576	0.5845	0.1105
387	50423742	0.0632	-0.3009	1.4769	0.0527	0.151	0.0856	0.4074	0.3641	0.0846
388	50423743	0.3511	-0.4653	3.6044	0.1001	0.835	0.1948	0.2582	0.8164	0.1683
389	50423744	0.2096	-0.3913	2.9827	0.0877	0.6024	0.1405	0.2624	0.6008	0.146
390	50423745	0.3105	-0.4678	3.641	0.0934	0.7969	0.1705	0.257	0.7783	0.1548
391	50423746	0.3514	-0.4623	3.6596	0.0938	0.8333	0.192	0.2526	0.8136	0.1628
392	50423747	0.3566	-0.4232	3.9524	0.0919	0.8304	0.1804	0.2141	0.7798	0.1574
393	50423748	0.2183	-0.3749	2.5579	0.0825	0.4575	0.1707	0.2932	0.5932	0.1395
394	50306345	0.2486	-0.3244	4.2193	0.0827	0.6778	0.1178	0.1538	0.573	0.1262
395	50306337	0.2486	-0.3244	4.4625	0.0756	0.6885	0.1114	0.1454	0.573	0.1231
396	50306346	0.2486	-0.3244	4.2282	0.0846	0.6822	0.1176	0.1535	0.573	0.1344
397	50306338	0.2486	-0.4951	4.6851	0.1041	0.9416	0.1061	0.2114	0.7437	0.1656
398	50306347	0.2486	-0.3244	4.0925	0.0871	0.6738	0.1215	0.1585	0.573	0.1351
399	50306351	0.2429	-0.3248	3.9301	0.0666	0.57	0.1236	0.1653	0.5677	0.1047
400	50306352	0.2429	-0.3248	4.1733	0.0623	0.5807	0.1164	0.1557	0.5677	0.1041
401	9044	0.1596	-0.3836	4.0331	0.0593	0.5863	0.0792	0.1902	0.5433	0.1024
402	9045	0.1596	-0.3836	4.1392	0.0583	0.5905	0.0771	0.1854	0.5433	0.1005
403	9046	0.1596	-0.3836	4.2453	0.0574	0.5947	0.0752	0.1807	0.5433	0.0987
404	9061	0.1596	-0.3836	4.6697	0.0543	0.6114	0.0684	0.1643	0.5433	0.093
405	9062	0.1681	-0.4914	5.6278	0.074	1.1296	0.0597	0.1746	0.6595	0.1193
406	9063	0.1681	-0.4914	5.7339	0.0726	1.1338	0.0586	0.1714	0.6595	0.1169
407	9064	0.1755	-0.3836	4.5566	0.068	0.6988	0.0771	0.1684	0.5592	0.1077
408	9065	0.2624	-0.3836	5.557	0.0817	0.9943	0.0944	0.1381	0.646	0.142
409	9066	0.2624	-0.3836	5.6631	0.0798	0.9985	0.0927	0.1355	0.646	0.1384
410	9068	0.2619	-0.3836	4.4571	0.0696	0.7024	0.1175	0.1721	0.6456	0.1179
411	9069	0.2619	-0.3836	4.5632	0.0681	0.7066	0.1148	0.1681	0.6456	0.1152
412	9070	0.2619	-0.3834	4.4901	0.0788	0.7144	0.1167	0.1708	0.6453	0.1295
413	9071	0.2619	-0.3834	4.5962	0.0766	0.7186	0.114	0.1668	0.6453	0.126
414	9072	0.2619	-0.3834	4.7023	0.0746	0.7228	0.1114	0.1631	0.6453	0.1227
415	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
416	8960	0.1669	-0.4914	4.2533	0.0746	0.853	0.0785	0.2311	0.6583	0.1084
417	9347	0.2102	-0.3976	2.6396	0.088	0.5211	0.1593	0.3012	0.6078	0.1462
418	9348	0.2102	-0.3976	2.6084	0.0869	0.5192	0.1612	0.3048	0.6078	0.1486
419	9350	0.2102	-0.495	3.3482	0.0985	0.7894	0.1256	0.2957	0.7053	0.1645
420	9351	0.4175	-0.3976	3.468	0.1051	0.772	0.2408	0.2293	0.8151	0.1939
421	9352	0.2102	-0.3976	2.7843	0.0928	0.5681	0.151	0.2856	0.6078	0.158
422	9353	0.2102	-0.3976	2.5344	0.0939	0.5175	0.1659	0.3137	0.6078	0.154
423	9354	0.2102	-0.3871	2.6177	0.0793	0.4956	0.1606	0.2957	0.5973	0.1322
424	9355	0.2102	-0.3871	2.8158	0.0722	0.5009	0.1493	0.2749	0.5973	0.1231
425	9356	0.2102	-0.3871	3.2745	0.0744	0.5999	0.1284	0.2364	0.5973	0.1272
426	9357	0.2102	-0.3871	3.3264	0.0723	0.534	0.1264	0.2327	0.5973	0.1095
427	9358	0.2102	-0.4919	4.0337	0.0807	0.8002	0.1042	0.2439	0.7021	0.1299
428	9359	0.2102	-0.3871	4.1249	0.0665	0.5775	0.1019	0.1877	0.5973	0.0966
429	9360	0.2102	-0.3871	4.395	0.0709	0.6651	0.0957	0.1761	0.5973	0.1112
430	9361	0.2102	-0.3871	4.3961	0.0709	0.6658	0.0956	0.1761	0.5973	0.1105
431	9362	0.2102	-0.3871	3.2572	0.0757	0.5296	0.1291	0.2377	0.5973	0.115
432	9363	0.2102	-0.3871	3.2307	0.0751	0.5288	0.1301	0.2396	0.5973	0.1176
433	9364	0.2102	-0.3871	3.2222	0.0749	0.5271	0.1305	0.2402	0.5973	0.1177
434	9365	0.2102	-0.3871	3.2216	0.0749	0.5268	0.1305	0.2403	0.5973	0.1182
435	9366	0.2102	-0.3871	3.4149	0.0794	0.5771	0.1231	0.2267	0.5973	0.1249
436	9367	0.2102	-0.3871	3.3929	0.0789	0.5739	0.1239	0.2282	0.5973	0.1245
437	9368	0.2102	-0.3871	3.3923	0.0789	0.5734	0.1239	0.2282	0.5973	0.1254
438	9369	0.2102	-0.4948	3.978	0.0846	0.7981	0.1057	0.2488	0.705	0.1325
439	9370	0.2102	-0.4951	3.943	0.0839	0.7948	0.1066	0.2511	0.7053	0.1321
440	9371	0.2102	-0.4951	3.9424	0.0839	0.7942	0.1067	0.2512	0.7053	0.1329
441	9372	0.2102	-0.3871	3.3007	0.0718	0.5279	0.1274	0.2345	0.5973	0.1098
442	9373	0.2102	-0.3871	3.3012	0.0718	0.5277	0.1274	0.2345	0.5973	0.1098
443	9374	0.2102	-0.3871	3.3013	0.0718	0.5277	0.1274	0.2345	0.5973	0.1099
444	9375	0.4177	-0.3871	4.09	0.0889	0.7813	0.2043	0.1893	0.8048	0.1517
445	9376	0.4174	-0.3871	4.081	0.0887	0.7794	0.2046	0.1897	0.8045	0.1522
446	9377	0.4174	-0.3871	4.0804	0.0887	0.7792	0.2046	0.1897	0.8045	0.1524
447	9378	0.2102	-0.3871	4.6069	0.1071	0.8694	0.0913	0.168	0.5973	0.1473
448	9379	0.2102	-0.3871	3.1062	0.0777	0.5324	0.1354	0.2492	0.5973	0.1231
449	9380	0.2102	-0.3871	3.2284	0.0751	0.5286	0.1302	0.2398	0.5973	0.1166
450	9381	0.2102	-0.3871	3.3635	0.0782	0.5723	0.125	0.2302	0.5973	0.1269
451	9382	0.2102	-0.3871	3.4018	0.0791	0.5766	0.1236	0.2276	0.5973	0.1232
452	9383	0.4177	-0.3871	4.2347	0.0921	0.8283	0.1973	0.1828	0.8048	0.1594
453	9384	0.4175	-0.3871	4.0855	0.0888	0.7805	0.2044	0.1895	0.8045	0.151
454	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
455	9385	0.252	-0.352	3.3567	0.0671	0.4778	0.1502	0.2097	0.604	0.1061
456	9386	0.2523	-0.352	3.4052	0.0642	0.4768	0.1482	0.2067	0.6043	0.1019
457	9387	0.2521	-0.352	3.4013	0.0642	0.4761	0.1482	0.207	0.604	0.1018
458	9388	0.252	-0.352	3.4008	0.0642	0.476	0.1482	0.207	0.604	0.102
459	9389	0.2543	-0.3519	3.6924	0.071	0.5271	0.1377	0.1906	0.6062	0.111
460	9390	0.2521	-0.352	3.6135	0.0695	0.517	0.1395	0.1948	0.6041	0.1122
461	9391	0.252	-0.352	3.6081	0.0694	0.5158	0.1397	0.1951	0.604	0.1127
462	9392	0.2521	-0.4951	4.0425	0.0749	0.7427	0.1247	0.245	0.7472	0.1221
463	9393	0.252	-0.352	3.7812	0.0727	0.5899	0.1333	0.1862	0.604	0.1131
464	9394	0.252	-0.352	3.3214	0.0664	0.4752	0.1518	0.2119	0.604	0.1083
465	9395	0.252	-0.352	3.4922	0.0698	0.5218	0.1444	0.2016	0.604	0.1147
466	9396	0.252	-0.352	3.7762	0.0687	0.5822	0.1335	0.1864	0.604	0.1112
467	9397	0.252	-0.352	4.7074	0.0713	0.652	0.1071	0.1495	0.604	0.1077
468	9398	0.2704	-0.3507	3.5512	0.0725	0.5534	0.1523	0.1975	0.6211	0.1174
469	9399	0.2535	-0.3519	3.4951	0.0713	0.5419	0.1451	0.2014	0.6054	0.1139
470	9400	0.2521	-0.352	3.4429	0.0703	0.5375	0.1465	0.2045	0.6041	0.1151
471	9401	0.2524	-0.6198	4.3858	0.0877	0.9751	0.1151	0.2826	0.8722	0.1245
472	9402	0.2241	-0.3557	3.292	0.0588	0.455	0.1361	0.2161	0.5798	0.0964
473	9403	0.1632	-0.2981	2.8385	0.0557	0.3058	0.115	0.2101	0.4613	0.0791
474	9404	0.1222	-0.312	2.8601	0.0561	0.3098	0.0855	0.2182	0.4342	0.0824
475	9405	0.2543	-0.3413	3.3345	0.0629	0.4515	0.1525	0.2047	0.5957	0.099
476	9406	0.2546	-0.3385	3.4237	0.0611	0.4526	0.1487	0.1978	0.5931	0.098
477	9407	0.2549	-0.334	3.9728	0.0631	0.4863	0.1283	0.1682	0.5889	0.0927
478	9408	0.2589	-0.3082	3.7815	0.063	0.4617	0.1369	0.163	0.5671	0.0964
479	9412	0.2543	-0.3413	3.378	0.0603	0.4498	0.1506	0.2021	0.5957	0.0954
480	9413	0.2543	-0.3413	3.3786	0.0603	0.4496	0.1506	0.202	0.5957	0.0955
481	9414	0.2543	-0.3413	3.3786	0.0603	0.4496	0.1506	0.202	0.5957	0.0955
482	9415	0.2543	-0.3413	3.5944	0.0654	0.4924	0.1415	0.1899	0.5957	0.1058
483	9416	0.2543	-0.3413	3.5862	0.0652	0.4897	0.1418	0.1904	0.5957	0.1055
484	9417	0.2543	-0.3413	3.5856	0.0652	0.4893	0.1419	0.1904	0.5957	0.1061
485	9418	0.2543	-0.3413	3.4038	0.0608	0.456	0.1494	0.2006	0.5957	0.0954
486	9419	0.2543	-0.3413	3.5612	0.0625	0.4657	0.1428	0.1917	0.5957	0.098
487	9420	0.2546	-0.3413	3.8257	0.0736	0.6095	0.1331	0.1784	0.5959	0.1215
488	9421	0.2543	-0.3413	2.719	0.068	0.4339	0.1871	0.2511	0.5957	0.1177
489	9422	0.2543	-0.3413	2.9297	0.0586	0.4236	0.1736	0.233	0.5957	0.0996
490	9423	0.2543	-0.3413	3.248	0.0551	0.4363	0.1566	0.2102	0.5957	0.0929
491	9424	0.2543	-0.3413	3.4929	0.0521	0.4431	0.1456	0.1954	0.5957	0.0842
492	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
493	9425	0.1596	-0.3836	3.0875	0.0594	0.4492	0.1034	0.2485	0.5433	0.106
494	9427	0.1596	-0.3836	3.2998	0.0569	0.4577	0.0968	0.2325	0.5433	0.1007
495	9428	0.1596	-0.3836	3.4059	0.0558	0.4619	0.0937	0.2253	0.5433	0.0984
496	9429	0.1596	-0.3836	3.6181	0.054	0.4703	0.0882	0.2121	0.5433	0.0945
497	9430	0.1596	-0.3836	3.0852	0.0532	0.417	0.1035	0.2487	0.5433	0.0951
498	9431	0.1596	-0.3836	3.1913	0.0523	0.4212	0.1001	0.2404	0.5433	0.0931
499	9432	0.1596	-0.3836	3.2974	0.0515	0.4254	0.0968	0.2327	0.5433	0.0913
500	9433	0.1596	-0.3836	3.4035	0.0508	0.4296	0.0938	0.2254	0.5433	0.0897
501	9434	0.1596	-0.3836	3.6157	0.0495	0.4381	0.0883	0.2122	0.5433	0.0867
502	9438	0.1596	-0.3843	4.0982	0.0585	0.5948	0.0779	0.1876	0.544	0.1015
503	9439	0.1596	-0.3843	4.3104	0.0567	0.6032	0.0741	0.1783	0.544	0.0978
504	8981	0.2526	-0.4915	6.1221	0.0942	1.3257	0.0825	0.1606	0.744	0.1535
505	8982	0.2349	-0.3549	4.1341	0.0667	0.5948	0.1136	0.1717	0.5897	0.1043
506	8983	0.2349	-0.3549	5.0257	0.0718	0.7727	0.0935	0.1412	0.5898	0.116
507	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
508	9006	0.221	-0.3836	4.6691	0.0687	0.7813	0.0947	0.1643	0.6046	0.1192
509	9010	0.221	-0.3836	4.6936	0.069	0.784	0.0942	0.1635	0.6046	0.1194
510	9018	0.2921	-0.5067	5.3871	0.0781	1.1246	0.1085	0.1881	0.7989	0.1372
511	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
512	9015	0.221	-0.4951	5.3341	0.0741	1.0466	0.0829	0.1856	0.7161	0.1302
513	9016	0.221	-0.4951	5.3873	0.0748	1.0503	0.082	0.1838	0.7161	0.1294
514	9020	0.2213	-0.3836	4.6696	0.0687	0.7811	0.0948	0.1643	0.6049	0.1191
515	9021	0.2213	-0.3836	4.6409	0.0682	0.7801	0.0954	0.1653	0.6049	0.1201
516	9027	0.2213	-0.3836	5.1546	0.0678	0.8812	0.0859	0.1488	0.6049	0.12
517	9030	0.2449	-0.3836	4.7455	0.0688	0.7945	0.1032	0.1617	0.6285	0.1228
518	9031	0.2541	-0.3836	4.5412	0.0732	0.7877	0.1119	0.169	0.6377	0.13
519	9032	0.2541	-0.3836	4.6473	0.0715	0.7919	0.1093	0.1651	0.6377	0.1267
520	9033	0.2541	-0.3836	4.7534	0.0699	0.7961	0.1069	0.1614	0.6377	0.1237
521	9034	0.2541	-0.3836	4.8596	0.0684	0.8003	0.1046	0.1579	0.6377	0.1209
522	9040	0.2727	-0.3836	4.9096	0.0733	0.8039	0.1111	0.1563	0.6564	0.1238
523	8961	0.1559	-0.3976	1.977	0.0682	0.3192	0.1577	0.4023	0.5535	0.1181
524	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
525	10405	0.2619	-0.4914	6.445	0.0837	1.3253	0.0813	0.1525	0.7534	0.1354
526	10406	0.2619	-0.4914	7.1093	0.0935	1.4134	0.0646	0.1609	0.7534	0.1415
527	10407	0.2619	-0.4883	7.151	0.0941	1.4156	0.0643	0.1588	0.7502	0.1417
528	10408	0.2102	-0.4914	4.5797	0.1117	1.0047	0.0753	0.2746	0.7016	0.1548
529	10404	0.2102	-0.4914	3.8496	0.0917	0.9116	0.1092	0.2553	0.7017	0.1455
530	10405	0.2619	-0.4914	6.445	0.0837	1.3253	0.0813	0.1525	0.7534	0.1354
531	10406	0.2619	-0.4914	7.1093	0.0935	1.4134	0.0646	0.1609	0.7534	0.1415
532	10407	0.2619	-0.4883	7.151	0.0941	1.4156	0.0643	0.1588	0.7502	0.1417
533	10408	0.2102	-0.4914	4.5797	0.1117	1.0047	0.0753	0.2746	0.7016	0.1548
534	10409	0.2619	-0.4914	6.0206	0.0926	1.3085	0.087	0.1633	0.7534	0.1491
535	10410	0.2619	-0.4914	6.2328	0.0878	1.3169	0.084	0.1577	0.7534	0.1418
536	10405	0.2619	-0.4914	6.445	0.0837	1.3253	0.0813	0.1525	0.7534	0.1354
537	10412	0.2619	-0.4914	6.6572	0.0802	1.3338	0.0787	0.1476	0.7534	0.1298
538	10413	0.2619	-0.4914	6.8695	0.0772	1.3422	0.0763	0.1431	0.7534	0.1249
539	10414	0.2619	-0.4914	6.6886	0.1045	1.3969	0.0681	0.1728	0.7534	0.1562
540	10415	0.2619	-0.4914	6.897	0.0985	1.4049	0.0663	0.1667	0.7534	0.1485
541	10406	0.2619	-0.4914	7.1093	0.0935	1.4134	0.0646	0.1609	0.7534	0.1415
542	10417	0.2619	-0.4914	7.3215	0.0893	1.4218	0.063	0.1555	0.7534	0.1354
543	10418	0.2619	-0.4914	7.5337	0.0856	1.4302	0.0614	0.1504	0.7534	0.1301
544	10419	0.2102	-0.4914	5.4829	0.0914	1.1293	0.0648	0.2192	0.7017	0.1334
545	10420	0.2102	-0.4914	5.7703	0.0836	1.1399	0.0621	0.206	0.7017	0.1247
546	10421	0.2102	-0.4914	5.9825	0.0798	1.1483	0.0602	0.1973	0.7017	0.1192
547	10422	0.2102	-0.4914	6.1947	0.0765	1.1567	0.0584	0.1892	0.7017	0.1145
548	10423	0.2102	-0.4914	6.407	0.0736	1.1652	0.0568	0.1818	0.7017	0.1104
549	10424	0.2619	-0.4883	5.9968	0.0923	1.3059	0.0874	0.1629	0.7502	0.1506
