No.	NAME	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax5_Bh(m)	SpMax6_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax6_Bh(v)	SpMax7_Bh(v)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax5_Bh(e)	SpMax1_Bh(p)	SpMax2_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin2_Bh(v)	SpMin5_Bh(v)	SpMin7_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin6_Bh(p)	SpMin3_Bh(i)	SpMin8_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
3671	50341594	3.8943	3.8834	3.5597	3.4515	3.3154	4.0978	3.8541	3.284	3.1576	3.9249	3.6419	3.6123	4.0895	3.8467	4.1969	4.0139	5.0323	4.9476	4.6307	4.4464	4.283	4.1404	4.0465	2.175	1.9868	1.9608	1.8843	1.4466	2.1984	1.9644	1.6634	1.5487	2.1086	1.8729	1.9148	1.8643	1.5812	1.6873	1.1218	1.404	1.283	1.2077	1.1506	0.8528	0.8289	0.6324	0.5821
3672	50341595	3.8925	3.8873	3.5641	3.4735	3.3729	4.098	3.8541	3.3485	3.1627	3.927	3.6616	3.6164	4.0897	3.8468	4.197	4.0173	5.0338	4.9481	4.6308	4.4498	4.2848	4.1413	4.0465	2.1751	1.9902	1.9673	1.9315	1.5428	2.1984	1.9697	1.6696	1.5525	2.1086	1.8731	1.9261	1.8778	1.6328	1.6939	1.1735	1.4042	1.2959	1.268	1.1586	0.8602	0.8524	0.7636	0.6277
3673	10404	3.6409	3.4675	3.1279	3.0587	2.9358	4.0256	3.6291	2.9169	2.7225	3.5929	3.262	3.2396	4.0203	3.6325	4.121	3.7619	4.9394	4.5384	4.3156	4.2012	4.0777	3.608	3.4521	2.0512	1.9585	1.7995	1.591	1.1138	2.0303	1.9669	1.4511	1.2326	1.9442	1.8146	1.7977	1.5438	1.3066	1.4951	0.7392	1.4247	1.1872	1.0649	0.7138	0.572	0.5122	0.4634	0.4054
3674	50203126	3.8909	3.5548	3.2259	3.1189	3.0062	4.0954	3.8534	2.9252	2.8927	3.6206	3.3471	3.263	4.0872	3.8462	4.1923	3.9328	4.9537	4.6339	4.4898	4.288	4.0465	3.977	3.7051	2.1747	1.9567	1.6491	1.5874	1.175	2.1981	1.9548	1.5388	1.3531	2.1083	1.8715	1.6786	1.5387	1.51	1.4438	0.9134	1.4034	1.1609	0.8528	0.6362	0.5781	0.5752	0.5182	0.3065
3675	50341596	3.9288	3.8917	3.6753	3.5577	3.3418	4.0984	3.8541	3.2855	3.1567	3.9276	3.7668	3.6228	4.09	3.8468	4.1987	4.0479	5.0943	5.0329	4.9476	4.6307	4.5065	4.4465	4.2833	2.175	1.9619	1.89	1.858	1.5702	2.1984	1.9629	1.7696	1.5534	2.1086	1.8729	1.9	1.8344	1.6743	1.6219	1.2009	1.404	1.2151	1.2127	1.1516	1.0052	0.8527	0.638	0.611
3676	50341597	3.9301	3.8919	3.6778	3.5617	3.4153	4.0986	3.8541	3.3727	3.1623	3.9278	3.7741	3.6308	4.0902	3.8468	4.1988	4.0503	5.0929	5.0343	4.9481	4.6308	4.5063	4.4498	4.2849	2.1751	1.9721	1.9352	1.858	1.5838	2.1984	1.9678	1.7764	1.6118	2.1086	1.8731	1.9191	1.8394	1.6797	1.6555	1.2349	1.4041	1.2852	1.215	1.1587	1.0099	0.8529	0.8068	0.628
3677	50341598	3.9295	3.8917	3.6795	3.5579	3.3717	4.0986	3.8541	3.3044	3.2635	3.9276	3.7696	3.6234	4.0902	3.8468	4.199	4.0484	5.0944	5.033	4.9476	4.6307	4.4744	4.4462	4.2833	2.175	1.9619	1.8901	1.8635	1.5841	2.1984	1.963	1.7752	1.6624	2.1086	1.8729	1.9012	1.851	1.6817	1.625	1.2454	1.404	1.2155	1.2127	1.1516	1.0114	0.9279	0.8527	0.6375
3678	50342754	3.7523	3.5349	3.3913	3.1474	3.0194	4.1145	3.7493	2.9514	2.786	3.6736	3.4596	3.228	4.1095	3.7535	4.1743	3.8342	5.0118	4.6686	4.488	4.3785	4.2103	3.7053	3.6287	2.1667	1.9256	1.8773	1.5916	1.1511	2.1782	1.9138	1.4595	1.3081	2.12	1.8105	1.8582	1.5942	1.3287	1.5444	0.8036	1.3422	1.0982	1.0161	0.7028	0.5519	0.4691	0.4018	0.2213
3679	50342755	3.7528	3.6047	3.4135	3.153	3.1098	4.1148	3.7493	3.0889	3.0741	3.742	3.482	3.3065	4.1098	3.7535	4.1749	3.843	5.0119	4.6682	4.4846	4.3737	4.2241	3.892	3.7234	2.1667	1.956	1.918	1.7247	1.154	2.1782	1.9507	1.6381	1.3207	2.12	1.8109	1.8787	1.6316	1.4938	1.6238	0.8757	1.3424	1.2033	1.021	0.8903	0.8691	0.5566	0.4026	0.2358
3680	50342756	3.7567	3.7152	3.429	3.1932	3.1402	4.1149	3.7498	3.0984	2.8112	3.8035	3.5028	3.338	4.1099	3.7538	4.1755	3.9258	5.0119	4.6683	4.4863	4.381	4.2473	3.7255	3.6301	2.1667	1.9236	1.8604	1.8333	1.151	2.1781	1.9059	1.5736	1.3175	2.12	1.8104	1.8319	1.7511	1.4116	1.5334	0.8674	1.3423	1.2106	1.1442	1.0186	0.7931	0.5542	0.402	0.2215
3681	50342757	3.7557	3.7133	3.4332	3.2313	3.1435	4.1151	3.7497	3.1024	2.9103	3.8044	3.5149	3.3694	4.1101	3.7538	4.1757	3.9253	5.0119	4.6682	4.485	4.3778	4.2485	3.7493	3.6333	2.1668	2.0577	1.9215	1.7208	1.2702	2.1783	2.0378	1.5288	1.3241	2.1201	1.8326	1.8861	1.6833	1.3759	1.7604	0.8914	1.4121	1.3415	1.0349	0.9964	0.8246	0.5733	0.5217	0.4013
3682	50342758	3.7569	3.6888	3.4152	3.1495	3.0638	4.1149	3.7498	2.9987	2.7903	3.7966	3.4768	3.2439	4.1099	3.7538	4.1759	3.9235	5.0121	4.6687	4.4971	4.4046	4.264	3.7073	3.6287	2.167	2.01	1.9192	1.6117	1.307	2.1788	2.0355	1.4706	1.3081	2.1201	1.8136	1.8829	1.6121	1.329	1.6784	0.8036	1.3434	1.2661	1.02	0.7847	0.5526	0.4691	0.4691	0.4018
3683	50342759	3.7702	3.734	3.4213	3.154	3.1114	4.1153	3.7503	3.0889	3.0742	3.8031	3.4864	3.3065	4.1102	3.7541	4.177	3.9641	5.0121	4.6683	4.4909	4.3967	4.2651	3.892	3.7412	2.167	2.049	1.9203	1.7247	1.3074	2.1789	2.0666	1.6381	1.4122	2.1201	1.8282	1.8843	1.6328	1.4999	1.7372	0.965	1.3746	1.3385	1.0217	0.8908	0.8691	0.597	0.5486	0.402
3684	50342760	3.8387	3.748	3.4294	3.2032	3.1424	4.1155	3.777	3.1024	2.8649	3.8056	3.5031	3.3572	4.1105	3.7713	4.1786	4.0312	5.0121	4.6684	4.4939	4.4054	4.2771	3.7523	3.68	2.1669	1.9704	1.9172	1.8604	1.3068	2.1786	2.0006	1.601	1.3182	2.1201	1.8125	1.8815	1.7511	1.444	1.6653	0.8678	1.3477	1.3214	1.2106	1.0207	0.826	0.5546	0.5105	0.4019
3685	50342761	3.8273	3.7479	3.4332	3.2655	3.1459	4.1157	3.7721	3.1061	2.9148	3.8058	3.5214	3.4098	4.1106	3.7689	4.1787	4.0217	5.0122	4.6683	4.4915	4.4011	4.2761	3.8375	3.6961	2.1675	2.1159	1.9215	1.7646	1.3077	2.1796	2.1198	1.5666	1.4285	2.1202	1.9035	1.8863	1.7043	1.411	1.785	1.0476	1.5009	1.3416	1.0775	1.0161	0.8246	0.7156	0.5515	0.4058
3686	50342762	3.7559	3.6008	3.3886	3.244	3.0399	4.115	3.7507	3.0889	3.0223	3.7389	3.4539	3.3611	4.1098	3.754	4.175	3.8455	5.0035	4.6847	4.5542	4.3115	4.1573	3.892	3.7766	2.1652	1.9568	1.9131	1.7247	1.1624	2.1781	1.9516	1.6189	1.2942	2.1198	1.811	1.8775	1.6049	1.543	1.6205	0.8867	1.3432	1.2031	1.0214	0.8864	0.8691	0.5833	0.3849	0.233
3687	50342764	3.759	3.712	3.3935	3.3071	3.1092	4.1153	3.7513	3.0746	2.9103	3.8052	3.4765	3.4251	4.1101	3.7544	4.1758	3.9255	5.0035	4.6846	4.5543	4.3265	4.1724	3.7883	3.6403	2.1653	2.0577	1.9182	1.7111	1.2506	2.1782	2.0378	1.5603	1.3157	2.1198	1.8335	1.8871	1.6654	1.3759	1.759	0.8868	1.4121	1.3422	1.0385	0.9904	0.8246	0.5838	0.5392	0.3812
3688	50342765	3.7577	3.7218	3.411	3.3649	3.1573	4.1154	3.7513	3.1069	2.9103	3.8082	3.5534	3.4433	4.1103	3.7545	4.1759	3.9331	5.0034	4.6839	4.5521	4.3349	4.1989	3.8284	3.7096	2.1654	2.0635	1.9214	1.8253	1.2724	2.1782	2.0437	1.5651	1.3797	2.1198	1.8385	1.8912	1.7483	1.3826	1.7664	0.931	1.4182	1.3429	1.1602	1.0169	0.8246	0.6425	0.583	0.402
3689	50342766	3.76	3.7215	3.3951	3.3226	3.1334	4.1153	3.751	3.0791	2.9103	3.805	3.4833	3.4311	4.1101	3.7542	4.1759	3.9297	5.0036	4.6847	4.5558	4.3908	4.2013	3.8901	3.7487	2.1653	2.005	1.9171	1.7081	1.2748	2.1781	2.0256	1.5628	1.4285	2.1198	1.8144	1.8875	1.6844	1.4137	1.7111	0.9884	1.3447	1.3152	1.0286	0.9629	0.8246	0.6211	0.5831	0.3847
3690	50342767	3.7584	3.7307	3.418	3.3707	3.1709	4.1154	3.7511	3.1084	2.9103	3.8081	3.5581	3.444	4.1102	3.7544	4.1761	3.9371	5.0035	4.6839	4.5529	4.4004	4.2146	3.9474	3.7684	2.1654	2.0159	1.9196	1.8124	1.3033	2.1781	2.0322	1.5668	1.4285	2.1198	1.8158	1.8917	1.7577	1.468	1.7228	1.045	1.3479	1.3304	1.1236	1.016	0.8246	0.6589	0.5835	0.4697
3691	50342768	3.7597	3.5646	3.3896	3.2717	3.0657	4.1182	3.7564	3.0458	2.8177	3.7111	3.4616	3.3988	4.1137	3.7604	4.1818	3.8556	4.9806	4.6437	4.4605	4.327	4.0605	3.7856	3.6289	2.1718	1.9588	1.9041	1.6983	1.2039	2.1843	1.949	1.5594	1.3081	2.1245	1.8206	1.8717	1.656	1.3421	1.6044	0.8036	1.3551	1.2266	1.0255	0.821	0.5853	0.4843	0.4691	0.3591
3692	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
3693	50342853	3.9263	3.8486	3.7512	3.5581	3.4115	3.981	3.8952	3.3341	3.1257	3.9198	3.8089	3.6766	3.9754	3.8947	4.1219	4.0404	4.793	4.7114	4.649	4.4955	4.3587	4.2685	3.9792	2.1136	2.0988	2.053	1.898	1.5169	2.1309	2.1077	1.8345	1.5414	2.0054	1.959	2.0255	1.9158	1.6885	1.8565	1.1332	1.4248	1.38	1.2338	1.0453	0.9648	0.8583	0.8246	0.7689
3694	50342854	3.808	3.533	3.0151	2.8489	2.6867	3.8917	3.794	2.7152	2.6347	3.6504	3.1566	2.999	3.8893	3.7933	4.0645	3.9294	4.6863	4.272	3.8377	3.7808	3.6742	3.454	3.2093	2.0547	1.942	1.8604	1.6402	0.9106	2.0528	1.9552	1.3207	1.1068	1.9302	1.8175	1.7511	1.6449	1.1857	1.5075	0.4794	1.2106	1.1973	1.1098	0.8339	0.5729	0.3259	0.2176	0.0939
3695	50342855	3.8355	3.7388	3.3457	3.2713	2.8489	3.9089	3.766	2.8746	2.8746	3.8345	3.4829	3.4195	3.9097	3.7523	4.0818	3.9595	4.7272	4.3456	4.2395	4.1338	3.8377	3.8377	3.5059	2.004	1.9943	1.7746	1.7334	1.4168	2.0391	2.0302	1.4978	1.3081	1.8675	1.8577	1.7653	1.7228	1.4259	1.4493	0.9693	1.1974	1.1216	1.0203	0.9662	0.7098	0.6879	0.4691	0.4691
3696	50342856	3.8395	3.775	3.377	3.3073	2.9676	3.9176	3.7702	2.9837	2.8746	3.8448	3.5062	3.4464	3.9176	3.7565	4.0572	3.9629	4.7299	4.6631	4.2516	4.2276	3.8377	3.8377	3.7611	2.0762	1.9947	1.9561	1.7232	1.4168	2.0812	2.031	1.6679	1.3081	1.9604	1.8588	1.9605	1.7189	1.3311	1.7688	0.9693	1.2451	1.1061	1.0562	0.8671	0.7424	0.6056	0.4731	0.4691
3697	50154645	3.8957	3.8255	3.5636	3.5137	3.0863	3.9342	3.8301	3.0826	2.9105	3.9025	3.6815	3.6298	3.9317	3.8186	4.0972	4.0289	4.7172	4.6559	4.2785	4.2639	3.8377	3.8377	3.8048	2.0738	1.9703	1.9276	1.8604	1.4253	2.0755	2.0098	1.7928	1.6226	1.9596	1.8509	1.942	1.7511	1.6789	1.7633	1.0859	1.2488	1.2106	1.2106	1.1566	1.1218	0.9215	0.8016	0.6368
3698	50154649	3.886	3.8206	3.5761	3.5338	3.1376	3.9335	3.8227	3.1128	2.9622	3.8996	3.6993	3.6536	3.9316	3.8123	4.0945	4.0195	4.713	4.653	4.2743	4.2646	3.8377	3.8377	3.8373	2.105	2.0942	2.0492	1.8769	1.4969	2.1145	2.1018	1.814	1.4285	1.9698	1.9248	2.0142	1.8603	1.4568	1.8418	1.0639	1.425	1.4246	1.2391	1.0366	0.9543	0.8246	0.8246	0.7638
3699	50342857	3.9616	3.8777	3.7544	3.7068	3.371	3.9941	3.9337	3.3149	3.2812	3.9436	3.8188	3.7701	3.9927	3.9333	4.1338	4.067	4.7731	4.7262	4.6547	4.615	4.1503	4.1283	3.8377	2.13	2.1265	2.0617	1.9189	1.4849	2.1369	2.1314	1.8766	1.6365	2.0127	2.0079	2.0345	1.9258	1.6566	1.9158	1.1595	1.3779	1.377	1.2379	1.0406	0.974	0.8736	0.8406	0.7522
3700	50342858	3.9781	3.8869	3.7789	3.73	3.4315	4.0021	3.9391	3.3458	3.3194	3.9473	3.8319	3.7843	3.9963	3.9329	4.1393	4.0678	4.9111	4.7838	4.7079	4.6489	4.4955	4.4955	4.3634	2.1156	2.1095	2.0571	1.906	1.5779	2.1334	2.1273	1.8773	1.6738	2.008	2.0023	2.0362	1.935	1.7072	1.9159	1.1743	1.3804	1.3796	1.238	1.041	0.9739	0.8718	0.8394	0.7522
3701	50154655	3.9241	3.8545	3.7009	3.6581	3.2787	3.9534	3.8779	3.2054	3.1245	3.9186	3.777	3.7332	3.9497	3.872	4.0957	4.0226	4.8184	4.7323	4.6325	4.5958	4.1322	4.1075	3.8377	2.0854	2.0597	2.0347	1.9024	1.4345	2.098	2.0779	1.8535	1.5724	1.9751	1.9495	2.0108	1.8912	1.6016	1.887	1.0592	1.2472	1.1603	1.1379	0.999	0.9314	0.7789	0.6655	0.5769
3702	50342859	3.8408	3.775	3.3873	3.3005	2.9928	3.9162	3.7715	3.0065	2.8746	3.8448	3.514	3.4407	3.9164	3.7579	4.0562	3.9641	4.7306	4.6616	4.2547	4.2226	3.8377	3.8377	3.7732	2.0762	1.995	1.956	1.7275	1.4168	2.081	2.0314	1.6638	1.3081	1.9596	1.8599	1.9605	1.7243	1.3458	1.7685	0.9693	1.2406	1.1086	1.0564	0.881	0.7383	0.6138	0.4691	0.4691
3703	50154652	3.8963	3.8251	3.568	3.5116	3.114	3.933	3.8308	3.114	2.8746	3.9022	3.6853	3.6277	3.9306	3.8193	4.0965	4.0294	4.7179	4.6543	4.2807	4.2605	3.8377	3.8377	3.8191	2.0737	1.9715	1.927	1.8604	1.4377	2.075	2.0109	1.7928	1.6171	1.9588	1.8523	1.942	1.7511	1.685	1.763	1.106	1.2444	1.2106	1.2106	1.1578	1.1216	0.9341	0.7985	0.6493
3704	50154640	3.8867	3.8203	3.5798	3.5322	3.1603	3.9324	3.8234	3.1417	2.9103	3.8994	3.7025	3.6519	3.9305	3.8129	4.0938	4.02	4.7138	4.6513	4.2763	4.2616	3.8508	3.8377	3.8377	2.105	2.0942	2.0492	1.8795	1.5119	2.1143	2.1019	1.8121	1.4285	1.969	1.9253	2.014	1.8633	1.4697	1.8418	1.0639	1.425	1.4246	1.2343	1.0434	0.9539	0.8246	0.8246	0.7794
3705	50342860	3.9618	3.8766	3.7561	3.7065	3.3787	3.9937	3.9338	3.3221	3.2782	3.9428	3.8206	3.7697	3.9923	3.9333	4.1334	4.0672	4.7733	4.726	4.6554	4.6132	4.1538	4.1229	3.8377	2.13	2.1265	2.0616	1.9207	1.4962	2.1368	2.1315	1.8758	1.6336	2.0126	2.008	2.034	1.9277	1.6606	1.9151	1.1805	1.3778	1.377	1.2332	1.0466	0.9738	0.878	0.84	0.7623
3706	50342861	3.9782	3.8856	3.7804	3.7299	3.4368	4.0018	3.9392	3.3513	3.3171	3.9465	3.8336	3.784	3.9959	3.933	4.1389	4.068	4.9111	4.7838	4.7087	4.6472	4.4955	4.4955	4.3643	2.1156	2.1095	2.0571	1.9079	1.5778	2.1333	2.1273	1.8765	1.6717	2.0078	2.0023	2.0356	1.9367	1.7102	1.9152	1.1949	1.3804	1.3796	1.2333	1.0469	0.9737	0.8762	0.8389	0.7623
3707	50154663	4.0935	3.9156	3.8109	3.7495	3.5819	3.9617	3.8951	3.2313	3.1244	3.9225	3.7872	3.7395	3.9596	3.8936	4.0945	4.0222	5.0183	4.7874	4.7085	4.6467	4.6318	4.6318	4.2532	2.0783	2.0221	1.9939	1.8577	1.4461	2.0917	2.0657	1.8319	1.5591	1.9724	1.9435	2.0007	1.8706	1.5943	1.8878	1.0738	1.2429	1.1616	1.1375	1.0013	0.9246	0.7864	0.6549	0.5801
3708	50154643	3.9032	3.8841	3.7193	3.546	3.5103	3.992	3.8413	3.4968	3.0575	3.9544	3.8024	3.6622	3.9949	3.8319	4.1122	4.0335	4.7298	4.7119	4.5749	4.2754	4.2637	3.8377	3.8377	2.1099	2.0002	1.9535	1.8877	1.6274	2.0976	2.0277	1.7928	1.6556	2.013	1.8802	1.9882	1.8646	1.7511	1.7903	1.313	1.2678	1.2106	1.2106	1.1779	1.139	1.073	0.8662	0.8017
3709	50154654	3.8945	3.8777	3.7179	3.5618	3.5278	3.9923	3.8353	3.5236	3.085	3.9498	3.8036	3.6827	3.9954	3.829	4.1109	4.0246	4.7264	4.7086	4.5735	4.2746	4.2612	3.8377	3.8377	2.1171	2.096	2.082	1.9579	1.5132	2.1177	2.1047	1.8487	1.4415	2.0144	1.932	2.0559	1.9284	1.7758	1.863	1.093	1.4249	1.4247	1.2635	1.1331	0.9944	0.9356	0.8246	0.8246
3710	50342862	3.9271	3.8715	3.7126	3.6291	3.5817	4.0145	3.8959	3.5827	3.1193	3.9437	3.8182	3.757	4.0169	3.8956	4.1328	4.0426	4.7784	4.7269	4.5643	4.24	4.2201	3.8484	3.8192	2.15	2.1396	2.0982	1.9961	1.5132	2.1399	2.1201	1.9195	1.4631	2.0322	1.984	2.0398	1.9647	1.8041	1.9129	1.1489	1.5055	1.5054	1.2773	1.182	1.0758	0.9942	0.8246	0.8246
3711	50342863	3.9513	3.8985	3.7576	3.6832	3.6089	4.0219	3.9291	3.6035	3.0923	3.9533	3.8307	3.7594	4.0235	3.9292	4.1289	4.0449	4.8428	4.7871	4.6655	4.6252	4.5443	3.8835	3.8579	2.1317	2.0961	2.0608	1.9629	1.4018	2.1318	2.1017	1.8812	1.3926	2.0342	1.9936	2.024	1.9318	1.7905	1.9358	1.095	1.2859	1.2227	1.164	1.0884	0.957	0.889	0.645	0.5671
3712	50342864	3.9792	3.944	3.8074	3.7635	3.6734	4.0241	3.9399	3.6568	3.3368	3.9965	3.8659	3.8152	4.0223	3.9374	4.1489	4.0695	4.9111	4.8327	4.7218	4.6976	4.5738	4.4955	4.4955	2.1215	2.1106	2.0941	1.9671	1.6737	2.1337	2.1287	1.9074	1.6894	2.0203	2.0033	2.0706	1.9673	1.8383	1.9668	1.3975	1.3802	1.3798	1.2629	1.1325	1.0046	0.9574	0.8561	0.8381
3713	50154646	3.928	3.911	3.7586	3.6866	3.6307	3.9988	3.889	3.6265	3.1798	3.9655	3.8316	3.7614	4.0008	3.887	4.1118	4.0269	4.8202	4.7947	4.6589	4.6225	4.5553	4.1232	4.1145	2.112	2.063	2.0525	1.9611	1.6036	2.1067	2.0822	1.8816	1.5975	2.0148	1.953	2.0486	1.9368	1.8105	1.9077	1.227	1.2671	1.1766	1.1487	1.0961	0.9643	0.9193	0.7349	0.6786
3714	50154653	4.0121	3.959	3.827	3.789	3.6809	4.0002	3.8959	3.6319	3.1886	3.9675	3.8341	3.7659	4.0022	3.8959	4.1116	4.0266	4.9456	4.8356	4.7236	4.7009	4.5763	4.3496	4.3427	2.1113	2.0458	2.0316	1.9495	1.5954	2.1053	2.0769	1.8701	1.5903	2.0147	1.9503	2.0447	1.9302	1.8032	1.9083	1.2276	1.2671	1.1767	1.1487	1.0957	0.9616	0.9161	0.7316	0.6756
3715	50154660	3.9039	3.8848	3.7246	3.5497	3.5061	3.9889	3.8426	3.4935	3.0989	3.9549	3.8071	3.6651	3.9921	3.8329	4.1106	4.034	4.7309	4.7135	4.5687	4.2764	4.2594	3.8377	3.8377	2.1089	2.0031	1.9547	1.8867	1.6204	2.0959	2.0296	1.7928	1.6589	2.0108	1.8831	1.9898	1.8668	1.7511	1.7917	1.3044	1.2604	1.2106	1.2106	1.1806	1.1397	1.0779	0.8766	0.7961
3716	50154642	3.8954	3.8785	3.723	3.5649	3.5243	3.9892	3.8365	3.5209	3.1219	3.9503	3.8082	3.6851	3.9925	3.83	4.1093	4.0251	4.7275	4.7102	4.5671	4.2754	4.2573	3.8463	3.8377	2.1162	2.0962	2.0823	1.9618	1.5132	2.1166	2.105	1.8508	1.45	2.0122	1.9329	2.0556	1.9326	1.7713	1.8637	1.0639	1.4249	1.4247	1.256	1.1395	0.9992	0.9356	0.8246	0.8246
3717	50342865	3.9635	3.9342	3.7944	3.741	3.6615	4.0164	3.9348	3.6524	3.308	3.992	3.8618	3.8035	4.0174	3.9362	4.1425	4.0689	4.7763	4.7746	4.6744	4.6454	4.5552	4.1439	4.1283	2.1313	2.1273	2.1012	1.9764	1.6645	2.1366	2.1329	1.9097	1.6571	2.0204	2.009	2.0686	1.9658	1.8266	1.9668	1.3649	1.3776	1.3773	1.2553	1.1387	1.0082	0.9583	0.8608	0.8379
3718	50342866	3.9794	3.9419	3.8103	3.7653	3.6754	4.0224	3.94	3.6566	3.3411	3.9951	3.8692	3.8169	4.0205	3.9366	4.1481	4.0696	4.9111	4.8332	4.7229	4.6989	4.5675	4.4955	4.4955	2.1208	2.1107	2.0941	1.971	1.6715	2.1332	2.1289	1.909	1.6909	2.0185	2.0034	2.0693	1.9703	1.8382	1.9667	1.3945	1.3801	1.3799	1.2554	1.1388	1.0084	0.958	0.8592	0.8369
3719	50154664	4.0121	3.9564	3.8295	3.7909	3.6836	3.9975	3.896	3.6306	3.2065	3.9674	3.8382	3.7677	3.9996	3.8961	4.1101	4.027	4.9456	4.8361	4.7246	4.7021	4.5704	4.3502	4.3396	2.1103	2.0465	2.032	1.9526	1.5904	2.1038	2.0774	1.8717	1.5932	2.0125	1.9508	2.0448	1.9338	1.8007	1.9086	1.2149	1.2597	1.179	1.1491	1.1004	0.9662	0.9155	0.7456	0.6648
3720	50342867	4.0936	3.9692	3.8358	3.7961	3.6809	3.9994	3.9036	3.6338	3.2063	3.9696	3.8405	3.7712	4.0016	3.9057	4.1098	4.0266	5.0183	4.84	4.7227	4.6987	4.6318	4.6318	4.5667	2.1099	2.0326	2.0121	1.9387	1.5857	2.1024	2.0718	1.861	1.5901	2.0124	1.9478	2.0403	1.9273	1.794	1.9093	1.2149	1.2597	1.1794	1.1492	1.0996	0.9638	0.9127	0.744	0.6634
3721	50342868	3.9073	3.8723	3.7773	3.5519	3.5242	3.9708	3.8522	3.5048	3.1828	3.9463	3.8524	3.6684	3.974	3.8455	4.1076	4.0354	4.739	4.6969	4.6302	4.2766	4.2645	3.8732	3.8377	2.1083	2.0221	1.9575	1.9188	1.6294	2.0914	2.0381	1.7928	1.6719	1.9955	1.9043	1.9906	1.9099	1.7511	1.7918	1.3157	1.2885	1.2106	1.2106	1.1918	1.1479	1.1012	0.93	0.8202
3722	50342869	3.8994	3.8665	3.7749	3.5667	3.5412	3.9711	3.8476	3.5318	3.1971	3.9419	3.8517	3.6878	3.9746	3.8421	4.1061	4.0269	4.7363	4.6939	4.6282	4.2758	4.2618	3.8886	3.8377	2.1152	2.0971	2.0832	1.9963	1.5132	2.1144	2.1061	1.8557	1.5091	1.9975	1.9381	2.0515	1.9618	1.8004	1.863	1.0791	1.4248	1.4248	1.2863	1.1653	1.0258	0.9561	0.8246	0.8246
3723	50087659	3.878	3.8175	3.7719	3.3908	3.3367	3.9509	3.8504	3.2496	3.1652	3.888	3.8398	3.5201	3.9557	3.852	4.0729	3.99	4.7534	4.6935	4.66	4.2454	4.2359	3.9202	3.8377	2.1084	2.0428	1.9858	1.9572	1.4168	2.0905	2.0557	1.733	1.5603	1.9855	1.9239	2.0079	1.9464	1.6781	1.797	1.0323	1.3186	1.1949	1.1118	1.0596	0.9595	0.7909	0.7179	0.5682
3724	50087663	3.9104	3.863	3.8061	3.5545	3.5324	3.9613	3.8634	3.5101	3.2747	3.9401	3.8791	3.6723	3.9642	3.8607	4.1063	4.0367	4.7458	4.6857	4.6542	4.2769	4.2668	3.934	3.8377	2.1079	2.0383	1.961	1.9332	1.6357	2.088	2.0454	1.7928	1.6978	1.9852	1.9225	1.9917	1.9343	1.7511	1.792	1.3244	1.3189	1.2106	1.2106	1.2036	1.1564	1.1163	0.9954	0.8425
3725	50087657	3.9032	3.8575	3.803	3.5688	3.5486	3.9616	3.8604	3.5366	3.284	3.9357	3.8776	3.6909	3.9648	3.8588	4.1048	4.0284	4.7436	4.6828	4.6518	4.2761	4.2638	3.9418	3.8377	2.1144	2.0979	2.0841	2.0193	1.5132	2.1131	2.1068	1.8616	1.6068	1.9878	1.9442	2.0482	1.9821	1.8139	1.8624	1.1203	1.4249	1.4248	1.3177	1.1863	1.0627	0.9718	0.8864	0.8246
3726	50342870	3.8987	3.8517	3.7985	3.5376	3.5155	3.9569	3.8555	3.4472	3.2667	3.924	3.8685	3.6495	3.9603	3.8549	4.0922	4.0133	4.7614	4.7102	4.6761	4.5458	4.5395	4.007	3.9539	2.1091	2.0528	2.0206	1.989	1.5132	2.0984	2.0812	1.8184	1.5922	1.9864	1.9311	2.0395	1.9729	1.7827	1.832	1.0843	1.3202	1.275	1.2686	1.1756	1.0353	0.9121	0.8288	0.8246
