No.	NAME	X1A	X2A	X3A	X5A	X2v	X4v	X0Av	X1Av	X3Av	X5Av	X3sol	RDCHI
4547	50076089	0.4307	0.2718	0.1717	0.0679	9.2449	6.4314	0.6478	0.381	0.1374	0.0497	9.9594	3.5871
4548	50448133	0.4354	0.2756	0.1724	0.0653	8.6488	4.5697	0.5738	0.307	0.0837	0.0234	13.2166	4.2672
4549	50448134	0.4394	0.2745	0.1717	0.0688	6.2178	3.3946	0.5821	0.3211	0.0879	0.0254	8.9276	3.6147
4550	50448130	0.4378	0.2763	0.1729	0.0684	6.9195	3.6255	0.6063	0.3321	0.0927	0.0267	9.627	3.6764
4551	50448131	0.4369	0.2755	0.1729	0.0669	6.879	3.6029	0.5907	0.3205	0.087	0.0252	10.1418	3.7068
4552	50448135	0.4384	0.2737	0.1717	0.0673	6.0384	3.3096	0.5632	0.3056	0.0807	0.0235	9.4424	3.6447
4553	50448132	0.4368	0.2767	0.1728	0.0676	8.8734	4.8033	0.6	0.3282	0.0936	0.0271	12.2085	4.2262
4554	50448136	0.4361	0.276	0.1727	0.0665	8.833	4.7807	0.5879	0.3192	0.0891	0.0259	12.7233	4.2523
4555	50448138	0.4369	0.2755	0.1729	0.0669	6.74	3.5405	0.5872	0.3167	0.0855	0.0248	10.1418	3.7068
4556	50448139	0.4396	0.2749	0.1749	0.0664	8.8196	4.8665	0.5692	0.305	0.0838	0.0247	13.6393	4.4686
4557	50448140	0.4373	0.2747	0.1718	0.0668	7.9924	4.4873	0.5663	0.3076	0.0841	0.0246	12.0239	4.1961
4558	50448141	0.4361	0.276	0.1727	0.0665	8.694	4.7182	0.5851	0.3163	0.0878	0.0256	12.7233	4.2523
4559	50448142	0.4389	0.2745	0.1745	0.0653	8.7744	4.718	0.5593	0.2967	0.0801	0.0227	14.1326	4.4826
4560	50449213	0.4423	0.2893	0.1856	0.0781	8.3102	4.4594	0.5863	0.3278	0.1071	0.035	10.7642	4.4026
4561	50359391	0.4477	0.2916	0.1884	0.0788	9.4875	4.9514	0.6113	0.3393	0.1129	0.037	11.4933	4.6896
4562	50449215	0.4403	0.2836	0.1854	0.0772	9.9096	5.3879	0.595	0.334	0.1073	0.0343	12.9767	4.8824
4563	50449216	0.4467	0.2881	0.1866	0.0776	8.7255	4.6551	0.6018	0.337	0.1062	0.0346	11.3828	4.5755
4564	50449217	0.4445	0.2855	0.1881	0.0797	8.2692	4.4631	0.5996	0.3378	0.1117	0.0368	10.5311	4.3554
4565	50449210	0.4493	0.2905	0.1896	0.0797	8.9188	4.7437	0.6008	0.3384	0.1123	0.0369	11.1852	4.6556
4566	50449212	0.4493	0.2905	0.1896	0.0797	9.0307	4.7833	0.6072	0.3434	0.1134	0.0372	11.1852	4.6556
4567	50449214	0.4436	0.2888	0.19	0.0814	10.2003	5.4117	0.5982	0.3366	0.1114	0.0367	12.9188	5.1058
4568	50449218	0.4482	0.2894	0.1879	0.0786	8.8918	4.6939	0.5887	0.3289	0.1061	0.0344	11.6518	4.6757
4569	50449211	0.4406	0.2864	0.1874	0.0794	9.9996	5.4514	0.6066	0.3426	0.1149	0.0375	12.3676	4.8757
4570	50449209	0.4421	0.2875	0.1892	0.0804	9.8307	5.2296	0.5951	0.3335	0.1096	0.0356	12.6772	4.9917
4571	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
4572	50449219	0.4467	0.2839	0.1869	0.0776	5.2086	2.6121	0.5936	0.3107	0.0933	0.0276	7.6636	3.464
4573	50449209	0.4421	0.2875	0.1892	0.0804	9.8307	5.2296	0.5951	0.3335	0.1096	0.0356	12.6772	4.9917
4574	50449212	0.4493	0.2905	0.1896	0.0797	9.0307	4.7833	0.6072	0.3434	0.1134	0.0372	11.1852	4.6556
4575	50449214	0.4436	0.2888	0.19	0.0814	10.2003	5.4117	0.5982	0.3366	0.1114	0.0367	12.9188	5.1058
4576	50449210	0.4493	0.2905	0.1896	0.0797	8.9188	4.7437	0.6008	0.3384	0.1123	0.0369	11.1852	4.6556
4577	50449219	0.4467	0.2839	0.1869	0.0776	5.2086	2.6121	0.5936	0.3107	0.0933	0.0276	7.6636	3.464
4578	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
4579	50443514	0.4418	0.2908	0.1885	0.0788	7.9194	4.0181	0.5614	0.3151	0.101	0.032	10.7429	4.3533
4580	50443516	0.4418	0.2908	0.1885	0.0789	7.9194	4.029	0.5614	0.3151	0.101	0.032	10.7429	4.348
4581	50443519	0.4433	0.2896	0.1892	0.0802	7.7351	3.9801	0.568	0.3207	0.1033	0.0334	10.4073	4.2999
4582	50443520	0.4381	0.2881	0.185	0.077	7.1791	3.5984	0.551	0.304	0.0934	0.0289	10.1762	4.0995
4583	50443521	0.4417	0.2835	0.1833	0.0767	7.3356	3.777	0.5651	0.3068	0.0924	0.0287	10.6287	4.1555
4584	50443522	0.4412	0.2854	0.186	0.0765	7.3608	3.717	0.5651	0.3066	0.094	0.0288	10.5999	4.1855
4585	50443523	0.4391	0.2889	0.1847	0.0757	7.4363	3.7229	0.5415	0.2966	0.0906	0.0279	10.8973	4.2256
4586	50443524	0.4381	0.2881	0.185	0.0771	8.0548	3.9716	0.6052	0.3285	0.1019	0.0319	10.7005	4.094
4587	50443525	0.4396	0.2867	0.1857	0.0784	6.9948	3.5604	0.5577	0.3096	0.0954	0.0301	9.8406	4.0449
4588	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4589	50448215	0.425	0.2697	0.165	0.0629	8.1198	4.541	0.5784	0.3066	0.0867	0.024	11.5516	3.8626
4590	50448214	0.4319	0.2629	0.1633	0.0634	8.0925	4.8441	0.5749	0.2964	0.0813	0.0231	12.7344	3.9781
4591	50448216	0.423	0.2677	0.1644	0.0633	7.5445	4.335	0.5677	0.3065	0.0869	0.0244	10.8528	3.7168
4592	50448217	0.4266	0.2656	0.1656	0.0631	7.407	4.3724	0.562	0.3004	0.0849	0.0237	11.261	3.8053
4593	50448219	0.423	0.2677	0.1644	0.0633	7.1854	4.2313	0.5446	0.2964	0.0838	0.0235	10.4421	3.7168
4594	50448220	0.424	0.2658	0.1632	0.0634	7.0445	4.2215	0.554	0.303	0.0853	0.024	10.4421	3.6566
4595	31904	0.4398	0.2764	0.1753	0.0643	9.1441	4.6939	0.6167	0.3387	0.1064	0.0256	11.7423	3.9397
4596	50443031	0.4579	0.2999	0.1935	0.0791	8.0175	3.7374	0.613	0.3645	0.1201	0.0351	10.9456	3.8481
4597	50443034	0.4582	0.2936	0.1886	0.0773	6.6373	3.6344	0.6361	0.3983	0.1361	0.0431	8.2583	3.2385
4598	50443035	0.4685	0.3088	0.2097	0.0819	5.7675	2.6378	0.6213	0.3977	0.1425	0.0461	6.406	2.9901
4599	50443036	0.4685	0.3102	0.2008	0.0789	6.1712	2.886	0.6611	0.4176	0.1509	0.0538	7.1054	2.9776
4600	50443037	0.4701	0.3118	0.2067	0.0809	5.9426	2.7294	0.6195	0.3926	0.1435	0.0485	7.5155	3.1157
4601	50443038	0.4718	0.3133	0.2115	0.0847	6.082	2.7221	0.6811	0.435	0.1655	0.0602	7.1054	2.9487
4602	50443039	0.4718	0.3133	0.2115	0.0847	5.6455	2.5961	0.6391	0.414	0.1561	0.0524	6.406	2.9487
4603	50443040	0.4718	0.3133	0.2115	0.0847	6.0047	2.6998	0.6737	0.4313	0.1638	0.0589	6.8167	2.9487
4604	50443041	0.4752	0.3076	0.2109	0.083	5.8671	2.7372	0.6597	0.4145	0.1538	0.0515	7.2249	3.0541
4605	50443027	0.4718	0.3138	0.2085	0.0882	6.0854	2.9169	0.6811	0.435	0.1635	0.0597	6.9862	2.9339
4606	50443028	0.462	0.3163	0.1998	0.0795	6.2172	2.8674	0.6076	0.3847	0.1377	0.0457	6.724	3.1139
4607	50443042	0.4752	0.308	0.2087	0.0857	5.8706	2.7853	0.6597	0.4145	0.1526	0.0514	7.1478	3.0288
4608	50443043	0.4727	0.3096	0.2037	0.087	5.5905	2.7164	0.6391	0.4143	0.1512	0.0534	6.406	2.9144
4609	50443044	0.4763	0.3136	0.2119	0.0918	5.5047	2.6031	0.659	0.4325	0.1658	0.0597	6.406	2.8811
4610	50443045	0.4688	0.3177	0.2127	0.085	7.05	3.2424	0.7012	0.446	0.1752	0.0608	7.9306	3.136
4611	50443046	0.4718	0.3228	0.2153	0.0911	7.0293	3.1501	0.7262	0.4659	0.1846	0.0675	7.0221	3.0943
4612	50443029	0.4625	0.3234	0.2042	0.0833	6.6818	3.0951	0.6121	0.3949	0.145	0.0502	6.4447	3.293
4613	50443030	0.4718	0.3228	0.2153	0.0911	6.5501	3.0118	0.6825	0.444	0.174	0.0616	6.7334	3.0943
4614	50443047	0.4718	0.3228	0.2153	0.0911	6.1136	2.8858	0.6427	0.4241	0.1643	0.0562	6.034	3.0943
4615	50443048	0.4718	0.3228	0.2153	0.0911	6.4728	2.9895	0.6754	0.4405	0.1723	0.0606	6.4447	3.0943
4616	50443049	0.4762	0.3238	0.2161	0.0938	5.9728	2.8794	0.6617	0.4422	0.1751	0.064	6.034	3.0276
4617	50342601	0.4271	0.2692	0.1601	0.0615	5.4306	3.5723	0.5993	0.32	0.0949	0.0295	7.0465	2.8277
4618	50446576	0.4663	0.3296	0.2017	0.0832	8.6994	3.9473	0.767	0.4174	0.1478	0.0484	7.7806	3.4835
4619	50446577	0.4601	0.3218	0.1956	0.0776	7.1284	2.9162	0.7748	0.3964	0.1276	0.0337	7.001	2.9496
4620	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
4621	50156693	0.4468	0.2884	0.1856	0.0749	2.8163	1.2473	0.5344	0.2676	0.0711	0.0188	5.0112	2.5605
4622	50446578	0.4552	0.31	0.1922	0.0786	4.923	1.8444	0.584	0.3186	0.0858	0.0235	6.3432	3.2803
4623	50446579	0.4467	0.2949	0.1912	0.081	5.7165	2.8527	0.5721	0.3268	0.1006	0.0318	7.6488	3.595
4624	50446580	0.4444	0.293	0.1897	0.0788	5.363	2.6759	0.5656	0.3193	0.0968	0.0269	7.3988	3.5003
4625	50446581	0.4607	0.297	0.1966	0.0787	4.8411	2.2095	0.5935	0.3299	0.0964	0.0242	7.0788	3.3567
4626	50446582	0.4444	0.293	0.1897	0.0799	5.363	2.6671	0.5656	0.3193	0.0978	0.0298	7.3988	3.4641
4627	50446583	0.4418	0.291	0.1881	0.0775	5.0094	2.4903	0.5586	0.311	0.0938	0.0246	7.1488	3.3688
4628	50446584	0.4588	0.295	0.1951	0.0773	4.4875	2.0239	0.5879	0.3218	0.0932	0.0213	6.8288	3.2249
4629	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4630	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
4631	50448444	0.4378	0.2699	0.1659	0.0663	6.803	3.9475	0.5487	0.3007	0.0832	0.0242	10.2855	3.6668
4632	50448445	0.4372	0.278	0.1678	0.0658	7.8176	4.1386	0.5753	0.307	0.087	0.025	10.7408	3.8134
4633	30707	0.4531	0.2965	0.1849	0.0757	4.2787	1.8354	0.6299	0.3231	0.0967	0.0281	5.3626	2.8276
4634	50038691	0.4592	0.2853	0.1849	0.0764	3.579	1.751	0.6088	0.3209	0.0935	0.0272	5.1763	2.7548
4635	50024206	0.4478	0.3023	0.1829	0.0779	4.0971	1.7173	0.6079	0.3189	0.0955	0.0281	4.9388	2.7276
4636	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4637	50443670	0.4402	0.2788	0.1804	0.0737	11.4081	6.1577	0.5832	0.3278	0.0975	0.0298	15.6977	5.4707
4638	50443671	0.4417	0.2821	0.1817	0.0734	12.3321	6.4066	0.5946	0.3321	0.0981	0.0295	16.7954	5.7403
4639	50443672	0.4393	0.28	0.1801	0.0727	11.625	6.053	0.5894	0.3251	0.0947	0.0283	16.2954	5.5145
4640	50443673	0.4429	0.2757	0.1769	0.0736	11.7298	6.3451	0.5858	0.3174	0.0898	0.0274	17.1574	5.6457
4641	50443674	0.4416	0.2771	0.1788	0.0738	11.3855	6.103	0.5822	0.3195	0.0917	0.0278	16.4512	5.5644
4642	50443675	0.4406	0.2775	0.1786	0.0736	11.013	5.9326	0.5783	0.322	0.0926	0.0281	15.7143	5.4252
4643	50443676	0.4402	0.279	0.1796	0.0739	11.0477	5.8917	0.5783	0.3219	0.0933	0.0282	15.6228	5.4502
4644	50443677	0.4428	0.2781	0.1802	0.0737	12.0349	6.5305	0.5942	0.3357	0.0973	0.0287	16.7609	5.6769
4645	50443678	0.4381	0.2806	0.1799	0.074	11.2591	5.8454	0.5857	0.3279	0.0958	0.029	15.5781	5.3865
4646	50443679	0.4381	0.2806	0.1799	0.074	10.8227	5.7194	0.5672	0.3197	0.0929	0.028	14.8788	5.3865
4647	50443680	0.4381	0.2806	0.1799	0.074	11.1818	5.8231	0.5824	0.3264	0.0953	0.0288	15.2895	5.3865
4648	50443681	0.4388	0.2814	0.1796	0.0733	11.7571	6.0291	0.589	0.3257	0.0948	0.0283	15.9883	5.5249
4649	50443682	0.4449	0.2832	0.1835	0.075	12.4585	6.5676	0.5895	0.3358	0.1004	0.0306	16.6977	5.9205
4650	50443683	0.4438	0.2822	0.1828	0.0747	12.1049	6.3908	0.5868	0.3326	0.0988	0.03	16.4477	5.8092
4651	50443684	0.4427	0.2811	0.182	0.0744	11.7514	6.2141	0.5841	0.3291	0.0971	0.0294	16.1977	5.6971
4652	50443685	0.4402	0.2788	0.1804	0.0737	11.0443	5.8605	0.5783	0.3219	0.0936	0.0281	15.6977	5.4707
4653	50443686	0.4389	0.2776	0.1796	0.0734	10.6907	5.6837	0.5751	0.318	0.0917	0.0275	15.4477	5.3561
4654	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4655	10620	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
4656	50443693	0.4554	0.3024	0.1952	0.0804	11.6815	5.3535	0.6147	0.349	0.1108	0.0334	13.8565	5.608
4657	50443694	0.4533	0.3006	0.1936	0.0795	10.9744	4.9999	0.6101	0.342	0.1068	0.0316	13.3565	5.3823
4658	50443696	0.4512	0.2969	0.192	0.0775	10.2998	4.9857	0.6149	0.3541	0.1126	0.033	12.2862	5.0422
4659	50443697	0.4608	0.2994	0.1962	0.0774	9.7779	4.5193	0.6312	0.3611	0.1131	0.0317	11.9662	4.9078
4660	50443698	0.451	0.2987	0.1919	0.0787	10.2673	4.6463	0.605	0.3342	0.1025	0.0298	12.8565	5.1541
4661	50443699	0.4499	0.2957	0.1911	0.0781	9.9463	4.8089	0.6123	0.3502	0.1104	0.0339	12.0362	4.8966
4662	50443700	0.4486	0.2946	0.1901	0.0765	9.5927	4.6321	0.6095	0.3462	0.1081	0.031	11.7862	4.81
4663	50443692	0.4587	0.2971	0.1943	0.0763	9.0708	4.1657	0.6267	0.3534	0.1085	0.0296	11.4662	4.6752
4664	50443701	0.4485	0.2966	0.1901	0.0777	9.5602	4.2928	0.5993	0.3257	0.098	0.028	12.3565	4.923
4665	50443702	0.4471	0.2933	0.1891	0.0771	9.2391	4.4553	0.6065	0.3419	0.1058	0.0321	11.5362	4.6626
4666	50443703	0.4456	0.292	0.1881	0.0754	8.8856	4.2786	0.6034	0.3374	0.1034	0.029	11.2862	4.5751
4667	50443704	0.4562	0.2946	0.1924	0.0752	8.3637	3.8122	0.6217	0.3448	0.1035	0.0274	10.9662	4.44
4668	50443705	0.4457	0.2943	0.1882	0.0768	8.8531	3.9392	0.5929	0.3163	0.0931	0.0262	11.8565	4.6886
4669	50443707	0.444	0.2907	0.1871	0.0761	8.532	4.1018	0.6001	0.3326	0.1009	0.0303	11.0362	4.4254
4670	50443708	0.4423	0.2893	0.186	0.0743	8.1785	3.925	0.5965	0.3275	0.0984	0.027	10.7862	4.3373
4671	50443709	0.4535	0.2919	0.1903	0.074	7.6566	3.4586	0.616	0.3351	0.0982	0.0253	10.4662	4.2022
4672	50445720	0.4344	0.2839	0.1779	0.0728	7.0985	3.9956	0.5701	0.3104	0.0968	0.0311	9.0187	3.7606
4673	50445721	0.4344	0.2839	0.1779	0.0728	7.9714	4.2476	0.6283	0.3364	0.1061	0.034	10.4174	3.7606
4674	50445692	0.4344	0.2839	0.1779	0.0728	7.8168	4.203	0.618	0.3318	0.1044	0.0335	9.8401	3.7606
4675	50445693	0.4422	0.275	0.1734	0.0717	7.4793	4.4391	0.603	0.318	0.0955	0.0311	10.6411	3.835
4676	50445694	0.4356	0.2791	0.1748	0.0714	7.8528	4.4931	0.6283	0.3368	0.1062	0.034	10.7634	3.6967
4677	50445695	0.4374	0.281	0.1757	0.0734	6.8168	3.9761	0.5926	0.326	0.1017	0.0333	9.0187	3.6351
4678	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
4679	50445696	0.4293	0.2709	0.1704	0.0654	9.603	5.7535	0.5655	0.3057	0.0891	0.0265	13.9751	4.5174
4680	50445697	0.4293	0.2709	0.1704	0.0654	10.4759	6.0054	0.6075	0.3241	0.0952	0.0282	15.3738	4.5174
4681	50445698	0.4293	0.2709	0.1704	0.0654	10.3213	5.9608	0.6001	0.3209	0.0941	0.0279	14.7965	4.5174
4682	50445699	0.4351	0.265	0.168	0.0646	9.9838	6.1904	0.59	0.3115	0.0888	0.0265	15.6032	4.5688
4683	50445700	0.4301	0.2675	0.1686	0.0644	10.3573	6.2308	0.6075	0.3244	0.0956	0.0281	15.7254	4.4567
4684	50445701	0.4311	0.268	0.1686	0.0653	9.3213	5.734	0.5811	0.3163	0.0919	0.0275	13.9751	4.4074
4685	50445702	0.4266	0.2726	0.1695	0.0655	9.8178	5.7383	0.5738	0.3122	0.0914	0.0272	13.8556	4.4361
4686	50445703	0.4266	0.2726	0.1695	0.0655	10.6907	5.9903	0.617	0.3311	0.0976	0.029	15.2543	4.4361
4687	50445704	0.4266	0.2726	0.1695	0.0655	10.5361	5.9457	0.6094	0.3278	0.0965	0.0286	14.6769	4.4361
4688	50445705	0.4327	0.2666	0.1671	0.0647	10.1986	6.1753	0.5985	0.3178	0.0909	0.0271	15.4836	4.4889
4689	50445706	0.4274	0.2692	0.1678	0.0645	10.5721	6.2157	0.617	0.3314	0.098	0.0288	15.6059	4.3749
4690	50445707	0.4283	0.2698	0.1677	0.0655	9.5361	5.7188	0.5904	0.3234	0.0943	0.0282	13.8556	4.3245
4691	50445708	0.4266	0.2726	0.1695	0.0655	9.3814	5.6123	0.5522	0.3028	0.0883	0.0264	13.1562	4.4361
4692	50445709	0.4266	0.2726	0.1695	0.0655	10.2543	5.8643	0.5954	0.3217	0.0945	0.0281	14.5549	4.4361
4693	50445710	0.4266	0.2726	0.1695	0.0655	10.0996	5.8197	0.5878	0.3183	0.0934	0.0278	13.9776	4.4361
4694	50445711	0.4327	0.2666	0.1671	0.0647	9.7622	6.0493	0.5781	0.3088	0.088	0.0263	14.7842	4.4889
4695	50445712	0.4274	0.2692	0.1678	0.0645	10.1357	6.0897	0.5954	0.322	0.0949	0.028	14.9065	4.3749
4696	50445713	0.4283	0.2698	0.1677	0.0655	9.0996	5.5928	0.5675	0.3135	0.0911	0.0274	13.1562	4.3245
4697	50445714	0.4274	0.2713	0.1686	0.0657	9.2405	5.6006	0.5596	0.308	0.0897	0.0269	13.1562	4.3798
4698	50445715	0.4274	0.2713	0.1686	0.0657	10.1134	5.8526	0.6041	0.3274	0.096	0.0287	14.5549	4.3798
4699	50445716	0.4274	0.2713	0.1686	0.0657	9.9588	5.8079	0.5962	0.3239	0.0949	0.0284	13.9776	4.3798
4700	50445717	0.4336	0.2651	0.1662	0.0649	9.6213	6.0376	0.5858	0.3139	0.0893	0.0268	14.7842	4.4331
4701	50445718	0.4283	0.2677	0.1668	0.0647	9.9948	6.0779	0.6041	0.3277	0.0964	0.0286	14.9065	4.3178
4702	50445719	0.4292	0.2682	0.1667	0.0657	8.9588	5.5811	0.5758	0.3192	0.0926	0.0279	13.1562	4.2675
4703	50443326	0.4302	0.2638	0.1602	0.0612	7.0787	4.3839	0.5944	0.3129	0.0901	0.0264	9.9332	3.3459
4704	50106455	0.4368	0.2821	0.1826	0.0781	6.3286	3.3322	0.5639	0.3095	0.094	0.0295	8.9496	3.7539
4705	50125782	0.4214	0.2628	0.1647	0.0648	6.7213	3.7991	0.5663	0.3017	0.0812	0.0227	10.3789	3.6675
4706	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4707	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
4708	50447959	0.4468	0.2807	0.1834	0.0748	9.9179	6.1282	0.6444	0.3692	0.1297	0.0442	13.1228	4.4214
4709	50447960	0.4452	0.2791	0.1823	0.0744	9.5643	5.9789	0.6423	0.3652	0.1277	0.0433	12.8728	4.3007
4710	50447961	0.4434	0.2774	0.1812	0.0735	9.2108	5.7933	0.6401	0.361	0.1264	0.0421	12.6228	4.1789
4711	50447962	0.4416	0.2756	0.1802	0.0728	9.2849	5.9082	0.6484	0.3682	0.1309	0.0439	12.3812	4.0556
4712	50447963	0.4397	0.2738	0.179	0.0709	8.9313	5.7314	0.6462	0.3638	0.1288	0.0417	12.1312	3.9659
4713	50447964	0.4419	0.2794	0.1794	0.0733	9.2905	5.6394	0.6335	0.3427	0.1178	0.0387	12.8695	4.2013
4714	50447965	0.4397	0.2741	0.1778	0.0721	8.9694	5.7524	0.6462	0.3638	0.1278	0.0428	12.0647	3.93
4715	50447966	0.4376	0.2721	0.1766	0.0702	8.6158	5.5757	0.6439	0.3591	0.1256	0.0405	11.8147	3.8409
4716	50447967	0.4396	0.2811	0.1831	0.0772	8.5036	5.3898	0.636	0.375	0.1377	0.0463	11.1268	3.9381
4717	50447969	0.435	0.2774	0.1792	0.0755	8.2622	5.3489	0.6428	0.3793	0.1398	0.0471	10.5687	3.6811
4718	34233	0.4367	0.2746	0.1757	0.0741	5.5945	3.7998	0.6358	0.3694	0.1376	0.0461	7.9357	2.8906
4719	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4720	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
4721	50443367	0.4425	0.2766	0.1807	0.0731	10.7466	6.9866	0.6406	0.3844	0.1444	0.0517	13.5868	4.2053
4722	50443368	0.4463	0.2826	0.1856	0.0775	10.6334	6.6971	0.6524	0.3771	0.1417	0.0525	12.9716	4.4447
4723	50443369	0.4446	0.281	0.1845	0.0767	10.2799	6.5323	0.6505	0.3733	0.1399	0.051	12.7216	4.3215
4724	50443370	0.4429	0.2793	0.1835	0.0756	9.9263	6.2588	0.6486	0.3694	0.1383	0.0509	12.48	4.1958
4725	50443371	0.4375	0.285	0.1852	0.0777	9.7999	6.284	0.6617	0.3878	0.1511	0.0567	11.5443	4.0051
4726	50443372	0.4375	0.285	0.1852	0.0777	9.3634	5.935	0.6326	0.3748	0.1465	0.054	10.984	4.0051
4727	50443373	0.439	0.2833	0.1859	0.08	9.2191	5.8553	0.6459	0.3846	0.152	0.0573	10.984	3.9525
4728	50443374	0.4411	0.2779	0.1814	0.0745	9.5966	6.2464	0.6465	0.3652	0.1341	0.05	12.1329	4.0663
4729	50443375	0.4352	0.2836	0.1828	0.0764	9.4702	6.2716	0.6599	0.3838	0.1464	0.0555	11.1972	3.8736
4730	50443376	0.4352	0.2836	0.1828	0.0764	9.0337	5.9226	0.6296	0.3703	0.1418	0.0529	10.6369	3.8736
4731	50443377	0.4368	0.2818	0.1834	0.0786	8.8894	5.8428	0.6433	0.3803	0.1473	0.0561	10.6369	3.8204
4732	50443378	0.4397	0.2741	0.1778	0.0721	9.0497	6.1913	0.6443	0.3618	0.1338	0.0473	12.0647	3.93
4733	50443379	0.4335	0.2795	0.1788	0.0735	8.9233	6.2165	0.6579	0.3807	0.1461	0.0523	11.129	3.7349
4734	50443380	0.4335	0.2795	0.1788	0.0735	8.4868	5.8675	0.6264	0.3667	0.1415	0.0497	10.5687	3.7349
4735	50443381	0.435	0.2774	0.1792	0.0755	8.3425	5.7878	0.6406	0.377	0.1469	0.0526	10.5687	3.6811
4736	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
4737	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
4738	50441840	0.4373	0.2797	0.1802	0.0756	10.7448	5.9576	0.5811	0.3291	0.1001	0.0318	14.5971	5.2702
4739	50441842	0.4367	0.2796	0.1776	0.0744	10.9023	6.0578	0.5758	0.3249	0.0975	0.0309	14.9161	5.2916
4740	50441843	0.4354	0.28	0.1789	0.0732	12.7388	6.9201	0.5658	0.316	0.0944	0.0291	18.0688	5.945
4741	50441844	0.4347	0.2792	0.1791	0.0737	12.8781	6.9128	0.5876	0.3277	0.0985	0.0301	17.6586	5.8147
4742	50441845	0.4354	0.28	0.1789	0.0732	13.3761	7.0965	0.5904	0.3258	0.0975	0.0296	18.0688	5.945
4743	50441846	0.4347	0.2792	0.1791	0.0737	12.5568	6.8201	0.5755	0.3224	0.0966	0.0295	17.37	5.8147
4744	50441847	0.4366	0.2777	0.1796	0.0735	12.6633	6.928	0.5809	0.3224	0.0965	0.0294	17.7782	5.8934
4745	50441848	0.4347	0.2792	0.1791	0.0737	12.8008	6.8905	0.5847	0.3264	0.0981	0.03	17.37	5.8147
4746	50441849	0.4369	0.277	0.1762	0.0734	12.6415	7.0226	0.5809	0.3225	0.0952	0.029	17.6208	5.8194
4747	50441850	0.435	0.2782	0.1763	0.0729	12.4584	6.8767	0.5726	0.3212	0.0951	0.0292	17.2782	5.7742
4748	50441851	0.439	0.2814	0.1807	0.075	13.3615	7.278	0.5853	0.3345	0.1019	0.0315	17.7093	6.0957
4749	50441852	0.4379	0.2804	0.18	0.0747	13.0079	7.1012	0.5827	0.3314	0.1003	0.0309	17.4593	5.9846
4750	50441853	0.4367	0.2794	0.1793	0.0744	12.6544	6.9244	0.58	0.3282	0.0988	0.0305	17.2093	5.8727
4751	50441854	0.4355	0.2783	0.1785	0.0741	12.3008	6.7751	0.5771	0.3248	0.0972	0.0299	16.9593	5.7598
4752	50441855	0.4342	0.2772	0.1778	0.0736	11.9473	6.5895	0.5742	0.3213	0.096	0.0292	16.7093	5.6455
4753	50441856	0.4379	0.2804	0.18	0.0745	13.0079	7.1009	0.5827	0.3314	0.1006	0.0308	17.4593	5.9824
4754	50441857	0.4367	0.2794	0.1793	0.0742	12.6544	6.9241	0.58	0.3282	0.0991	0.0302	17.2093	5.8707
4755	50441858	0.4355	0.2783	0.1785	0.0739	12.3008	6.7474	0.5771	0.3248	0.0975	0.0298	16.9593	5.7582
4756	50441859	0.4342	0.2772	0.1778	0.0736	11.9473	6.5981	0.5742	0.3213	0.0959	0.0292	16.7093	5.6445
4757	50441860	0.4328	0.2761	0.177	0.0731	11.5937	6.4125	0.5711	0.3176	0.0946	0.0284	16.4593	5.5295
4758	26664	0.4369	0.2839	0.1792	0.0731	4.0214	1.8884	0.5255	0.2781	0.0749	0.0202	6.6308	3.0451
