No.	NAME	MWC07	SRW05	MPC09	piPC03	piPC07	piPC10	piID	PCD
2378	50199528	9.9385	0	5.6733	4.9363	6.2938	6.7972	10.6006	1.6385
2379	50199531	10.4356	0	6.4052	5.2417	6.8721	7.5016	13.1887	2.0127
2380	50199530	10.0381	0	5.7714	5.1676	6.7987	7.1458	12.2509	2.9302
2381	50199534	10.3744	0	6.3886	5.1705	6.809	7.4188	13.1744	2.0214
2382	50199536	10.376	3.7136	6.3439	5.1533	6.7923	7.3933	12.5068	1.983
2383	50199521	10.3763	0	6.3456	5.1818	6.7979	7.3889	13.1811	2.0102
2384	50199535	10.3445	0	6.2364	5.1533	6.7719	7.3185	12.5105	1.9769
2385	50199541	10.44	3.7136	6.4085	5.2204	6.8617	7.5224	12.5217	1.9786
2386	50199542	10.3784	0	6.3044	5.1874	6.7833	7.3428	13.183	2.007
2387	50199539	10.341	0	6.2422	5.1475	6.7708	7.3218	12.5068	1.9828
2388	50199540	10.3296	0	6.2897	5.1358	6.7788	7.3595	12.4993	1.9948
2389	50199538	9.901	0	5.6595	4.8885	6.2647	6.7874	10.4765	1.6244
2390	50199546	10.3814	0	6.3063	5.193	6.7867	7.3408	13.1868	2.0007
2391	50199547	10.4373	0	6.3648	5.2523	6.8533	7.453	13.1944	2.0032
2392	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
2393	50206194	8.4457	0	3.1355	4.0474	4.7157	4.4795	7.029	1.3489
2394	50206195	8.3023	0	3.0445	3.975	4.6885	4.2671	6.9614	1.3742
2395	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2396	50206197	9.1894	2.3979	4.3438	4.8393	6.3015	6.478	9.9473	2.8774
2397	50206198	8.842	0	3.8067	4.4659	5.2788	5.2961	8.3541	1.9325
2398	50199555	10.4402	0	6.3665	5.2575	6.8565	7.4559	13.1982	1.997
2399	50199537	10.4066	0	6.2897	5.2204	6.8384	7.4313	12.5254	1.9726
2400	50199548	10.4383	0	6.4052	5.247	6.8711	7.4989	13.1925	2.0064
2401	50199556	10.4034	0	6.2971	5.2149	6.8416	7.4343	12.5217	1.9785
2402	29390	9.5657	0	5.4424	4.8323	6.8146	7.7302	10.4182	2.6637
2403	29400	9.6219	0	5.5568	4.8903	6.8809	7.861	10.6576	2.7256
2404	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2405	29391	9.6016	0	5.4931	4.8675	6.851	7.8212	10.5451	2.6981
2406	29393	9.6902	0	5.591	4.9663	6.9874	7.9617	11.0648	3.0541
2407	29395	9.6553	0	5.6168	4.9558	6.9656	7.9717	10.9349	2.9242
2408	29399	9.6271	0	5.5568	4.8903	6.8907	7.8576	10.6751	2.7431
2409	29398	9.6501	0	5.5452	4.9016	6.8841	7.8515	10.7283	2.7963
2410	29394	9.6622	0	5.5947	4.9558	6.9825	8.0088	10.9676	2.9569
2411	29396	9.6016	0	5.4931	4.8675	6.851	7.8212	10.5451	2.6981
2412	50197940	9.3325	2.3979	5.1761	4.7274	6.7536	7.7303	10.0612	2.6443
2413	50197941	9.3725	2.3979	5.2627	4.7185	6.747	7.7099	10.0486	2.5431
2414	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2415	50197944	9.4065	2.3979	5.3706	4.7622	6.8249	7.841	10.301	2.6376
2416	50197945	9.3927	2.3979	5.323	4.7536	6.8134	7.8193	10.2272	2.6399
2417	50197942	9.3725	2.3979	5.2627	4.7449	6.7909	7.7839	10.1477	2.6422
2418	50197947	9.3927	2.3979	5.323	4.7274	6.7688	7.748	10.1316	2.5443
2419	50197948	9.4065	2.3979	5.3706	4.7362	6.7808	7.7713	10.2083	2.5449
2420	50197950	9.3325	2.3979	5.1761	4.7005	6.7079	7.6572	9.9581	2.5411
2421	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2422	50110699	8.7947	0	3.4012	4.4942	6.3332	6.266	8.3682	2.5074
2423	50110701	9.2297	3.434	4.7622	4.6623	6.8005	7.1795	9.111	2.1679
2424	50110702	9.2345	2.3979	4.92	4.8061	6.7241	7.5886	10.6656	3.3537
2425	50110722	9.1783	0	4.5951	4.6201	6.6526	7.2079	9.2576	2.5171
2426	50210319	9.1055	0	4.1897	4.6634	6.7529	7.0174	8.922	2.5852
2427	50110726	8.8541	2.3979	3.9512	4.4558	6.2937	6.1404	8.3467	2.1281
2428	50279987	8.8541	2.3979	3.9512	4.201	5.5655	4.9825	7.5044	1.2858
2429	50110727	9.2569	2.3979	4.9628	4.3914	6.0716	6.3147	8.5037	1.2884
2430	39664	9.139	2.3979	4.6821	4.6151	6.6752	7.1803	9.2415	2.3999
2431	50110728	9.0744	2.3979	4.3041	4.5976	6.6042	7.0009	8.9202	2.4189
2432	50219229	9.0568	0	4.1431	4.5539	5.4178	5.2254	8.9998	1.7912
2433	50219238	9.2634	0	4.6347	4.7812	5.879	6.3576	9.4011	1.9372
2434	50219234	9.3144	0	4.654	4.8183	5.9266	6.3702	9.5103	1.9671
2435	50219241	9.3079	0	4.654	4.7937	5.9096	6.3649	9.5199	1.9351
2436	50219242	9.3079	0	4.654	4.7937	5.9096	6.3649	9.5199	1.9351
2437	50219246	9.3144	0	4.654	4.8183	5.9266	6.3702	9.5103	1.9671
2438	50219239	9.3819	0	4.6913	4.8656	6.0755	6.3921	9.6792	1.9925
2439	50219247	9.1535	0	4.1744	4.585	5.5638	5.2611	9.088	1.806
2440	50219237	9.3819	0	4.6913	4.9108	6.2264	6.4145	9.8292	2.1426
2441	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2442	50219249	9.4526	0	4.7095	4.8885	6.1538	6.4033	9.7571	2.0052
2443	50219245	9.3106	0	4.654	4.8183	5.8977	6.3692	9.5026	1.9593
2444	50219232	9.3106	0	4.654	4.8183	5.8977	6.3692	9.5026	1.9593
2445	50270497	9.1349	3.434	4.2627	4.6323	6.2899	6.8609	9.1547	2.507
2446	50270499	9.1349	3.434	4.2627	4.6323	6.2899	6.8609	9.1547	2.507
2447	50270498	9.3606	3.434	4.6347	4.9163	6.4929	7.0854	10.6057	3.2688
2448	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2449	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
2450	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2451	50111784	9.8393	3.0445	5.3132	5.2666	7.2233	7.5262	12.9751	4.0242
2452	50111783	9.8325	3.0445	5.3083	5.2614	7.2226	7.5257	12.9721	4.0415
2453	50111782	9.8256	3.0445	5.3033	5.2562	7.2218	7.5273	12.9691	4.0591
2454	50111781	9.8186	3.0445	5.3033	5.251	7.2211	7.5401	12.9661	4.0769
2455	50111773	9.8186	3.0445	5.3033	5.4869	7.8387	8.6071	15.1563	6.2669
2456	50111772	9.8749	3.0445	5.4424	5.5235	7.8942	8.7035	15.3166	6.2249
2457	50111771	9.7682	3.0445	5.1648	5.4617	7.7405	8.4834	14.9887	6.1904
2458	50111770	9.7608	3.0445	5.1591	5.4575	7.74	8.4832	14.9876	6.2111
2459	50111769	9.7534	3.0445	5.1533	5.4532	7.7396	8.4838	14.9865	6.2321
2460	50111768	9.746	3.0445	5.1533	5.4489	7.7392	8.4894	14.9854	6.2535
2461	50317193	9.8393	3.0445	5.3132	5.2666	7.2257	7.5445	12.9751	4.0242
2462	50317203	9.7682	3.0445	5.1648	5.4617	7.7405	8.4834	14.9887	6.1904
2463	50248746	9.3771	3.0445	4.92	4.8162	6.5902	7.5922	10.6671	3.0391
2464	50248745	9.3171	2.3979	4.804	4.7916	6.567	7.5493	10.3433	2.9624
2465	50248716	9.322	2.3979	4.8283	4.7916	6.5694	7.5469	10.3815	3.0007
2466	50248715	9.3171	2.3979	4.804	4.7916	6.567	7.5493	10.3433	2.9624
2467	50248714	9.322	2.3979	4.8283	4.7916	6.5694	7.5469	10.3815	3.0007
2468	50248713	9.2955	2.3979	4.7875	4.7749	6.5567	7.532	10.2952	2.9887
2469	50248712	9.2907	2.3979	4.7707	4.7749	6.5575	7.535	10.2605	2.954
2470	50248657	9.2955	2.3979	4.7875	4.7749	6.5567	7.532	10.2952	2.9887
2471	50248637	9.267	2.3979	4.7362	4.7579	6.5479	7.5205	10.1703	2.9434
2472	50248636	9.2717	2.3979	4.7449	4.7579	6.5438	7.5168	10.2008	2.9738
2473	10620	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
2474	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
2475	50118797	9.2168	3.0445	4.654	4.9345	6.7665	7.6847	11.3156	3.8981
2476	50118814	9.2829	3.0445	4.6821	4.9767	6.7836	7.7008	11.4357	3.9285
2477	50118815	9.2168	3.0445	4.654	4.9345	6.7665	7.6847	11.3156	3.8981
2478	50118816	9.219	3.0445	4.6444	4.9345	6.7515	7.687	11.3254	3.9078
2479	50118817	9.2168	3.0445	4.654	4.9345	6.7665	7.6847	11.3156	3.8981
2480	50118818	9.219	3.0445	4.6444	4.9345	6.7515	7.687	11.3254	3.9078
2481	50118819	9.2361	3.0445	4.6634	4.9452	6.7571	7.6881	11.3555	3.9379
2482	50118820	9.294	3.0445	4.6913	5.0173	6.8628	7.7212	11.7014	4.1126
2483	50118821	9.3001	3.0445	4.7185	5.0173	6.8704	7.7145	11.734	4.1452
2484	50118861	9.3245	3.0445	4.7185	5.0272	6.8318	7.7525	11.8309	4.2421
2485	50118889	9.1652	3.0445	4.6151	4.9016	6.7429	7.6706	11.1905	3.8699
2486	50118890	9.2168	3.0445	4.654	4.9345	6.7665	7.6847	11.3156	3.8981
2487	50118895	9.246	3.0445	4.6728	4.9558	6.7915	7.6939	11.4269	3.9203
2488	50118911	9.25	3.0445	4.6821	4.9558	6.7826	7.6939	11.4442	3.9376
2489	50118925	9.2708	3.0445	4.6913	4.9663	6.7763	7.7046	11.4972	3.9906
2490	50118956	9.2168	3.0445	4.654	4.9345	6.7665	7.6847	11.3156	3.8981
2491	50118957	9.3255	3.0445	4.7875	4.9972	6.8594	7.8185	11.6157	3.9965
2492	50118958	9.3059	3.0445	4.7791	4.987	6.8652	7.809	11.5628	3.9436
2493	50118959	9.3021	3.0445	4.7707	4.987	6.8733	7.809	11.5455	3.9262
2494	50118960	9.2745	3.0445	4.7536	4.9663	6.8504	7.8007	11.4344	3.9028
2495	50118963	9.2259	3.0445	4.7185	4.9345	6.8287	7.7882	11.3094	3.8734
2496	50119072	9.3764	3.0445	4.8122	5.0562	6.9106	7.8614	11.9491	4.2488
2497	50119075	9.3533	3.0445	4.8122	5.0466	6.9463	7.8273	11.8523	4.152
2498	50119081	9.3476	3.0445	4.7875	5.0466	6.9392	7.8334	11.8197	4.1194
2499	50119098	9.2927	3.0445	4.7622	4.9767	6.8417	7.8038	11.4742	3.9427
2500	50119099	9.2766	3.0445	4.7449	4.9663	6.8366	7.8028	11.4441	3.9125
2501	50119100	9.2745	3.0445	4.7536	4.9663	6.8504	7.8007	11.4344	3.9028
2502	50119101	9.2766	3.0445	4.7449	4.9663	6.8366	7.8028	11.4441	3.9125
2503	50119102	9.2745	3.0445	4.7536	4.9663	6.8504	7.8007	11.4344	3.9028
2504	50119103	9.2745	3.0445	4.7536	4.9663	6.8504	7.8007	11.4344	3.9028
2505	50119104	9.2745	3.0445	4.7536	4.9663	6.8504	7.8007	11.4344	3.9028
2506	50119105	9.379	3.0445	4.9273	5.0658	7.0636	8.0895	11.9152	4.1017
2507	50119106	9.3086	3.0445	4.8828	5.0173	7.0269	8.0738	11.6801	4.0453
2508	50119107	9.4212	3.0445	4.9416	5.121	7.1184	8.1079	12.1886	4.2958
2509	50119108	9.3535	3.0445	4.9127	5.0466	7.0447	8.0832	11.8046	4.0766
2510	50119109	9.3535	3.0445	4.9127	5.0466	7.0447	8.0832	11.8046	4.0766
2511	50119170	9.3535	3.0445	4.9127	5.0466	7.0447	8.0832	11.8046	4.0766
2512	50119275	9.3535	3.0445	4.9127	5.0466	7.0447	8.0832	11.8046	4.0766
2513	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2514	50114362	9.3989	0	4.8442	4.9681	6.7495	7.0985	11.0964	3.2967
2515	50114363	9.4094	0	4.8283	4.975	6.7507	7.0696	11.1105	3.2722
2516	50114364	9.4199	0	4.8283	4.9819	6.7519	7.0581	11.1244	3.2485
2517	50114366	9.4404	0	4.8442	4.9955	6.7542	7.0563	11.1517	3.2036
2518	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2519	10620	8.5627	0	3.0445	3.9936	5.0296	4.3357	6.9022	1.2603
2520	50114388	9.5924	2.3979	5.5134	4.6027	6.4182	7.1862	9.5613	1.7246
2521	50114389	9.6207	2.3979	5.5607	4.6027	6.4117	7.1592	9.5617	1.5861
2522	50114386	9.779	2.3979	5.7777	4.9273	6.6473	7.5768	10.8947	2.4583
2523	50114387	9.6966	2.3979	5.6733	4.6891	6.483	7.2676	9.735	1.6363
2524	50117941	9.0115	0	3.7842	4.723	5.9086	5.9591	9.8562	3.124
2525	50117942	9.1033	0	3.9512	4.7749	6	6.1065	10.136	3.2434
2526	50117943	8.552	0	3.2581	4.4128	5.2807	5.3868	9.3219	3.0875
2527	50117944	8.552	0	3.2581	4.4128	5.2807	5.3868	9.3219	3.0875
2528	50117945	8.6083	0	3.2581	4.4485	5.2388	5.4451	9.3873	3.1529
2529	50117946	8.5434	0	3.2581	4.4128	5.2691	5.3764	9.3008	3.0664
2530	50117948	8.6533	0	3.4012	4.483	5.5279	5.4941	9.5467	3.1106
2531	50117949	8.9813	0	3.6889	4.6681	5.8452	5.7096	9.9951	3.2038
2532	50117950	8.8853	0	3.5264	4.6102	5.6636	5.6159	9.8003	3.1776
2533	50117951	8.7162	0	3.5264	4.5486	5.5462	5.5993	9.3716	3.0069
2534	50117953	8.7162	0	3.5264	4.5486	5.5462	5.5993	9.3716	3.0069
2535	50117954	8.724	0	3.5835	4.5486	5.6222	5.6716	9.392	3.0273
2536	50117956	8.7162	0	3.5264	4.5486	5.5462	5.5993	9.3716	3.0069
2537	50117958	8.7162	0	3.5264	4.5486	5.5462	5.5993	9.3716	3.0069
2538	50117959	8.8094	0	3.7377	4.6102	5.7482	5.6946	9.6098	3.0544
2539	50117962	9.0966	0	3.989	4.7749	6.0534	6.0265	10.046	3.1533
2540	50117963	8.5434	0	3.2581	4.4128	5.2691	5.3764	9.3008	3.0664
2541	50114381	9.8892	2.3979	5.8377	5.0983	6.7826	7.6883	12.6784	3.5656
2542	50114377	9.9998	3.0445	5.7991	5.3126	7.008	7.7178	14.2287	4.4794
2543	50114382	9.7218	2.3979	5.7137	4.852	6.5501	7.5193	10.8593	2.4668
2544	50114379	9.7377	3.0445	5.6836	4.7252	6.4951	7.2619	9.9704	1.618
2545	50114380	9.9643	2.3979	5.8493	5.186	6.8422	7.6833	13.0012	3.7081
2546	50114385	9.7423	2.3979	5.7203	4.7252	6.5011	7.2883	10.0113	1.6158
2547	50114383	9.635	2.3979	5.5984	4.6323	6.4376	7.2294	9.6227	1.6471
2548	50114384	9.6398	2.3979	5.591	4.642	6.4247	7.2083	9.6804	1.6416
2549	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2550	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2551	50116355	9.8147	2.3979	5.7268	4.9558	6.5834	7.3596	10.9458	2.3871
2552	50114378	9.7423	2.3979	5.7203	4.7252	6.5011	7.2883	10.0113	1.6158
2553	50116356	9.7495	2.3979	5.7589	4.8941	6.6297	7.5452	10.7754	2.4254
2554	50114374	10.0059	3.0445	5.7652	5.2251	6.959	7.5116	12.4442	3.2044
2555	50116354	9.7138	2.3979	5.7004	4.7163	6.5589	7.3307	9.7619	1.7045
2556	50114376	9.8686	3.0445	5.663	5.1157	6.8743	7.3264	12.3415	3.288
2557	50114390	9.7423	2.3979	5.7203	4.7252	6.5011	7.2883	10.0113	1.6158
2558	50114375	9.8956	3.0445	5.6836	5.1395	6.9273	7.3966	12.3513	3.2726
2559	50114391	9.6266	2.3979	5.5491	4.6323	6.4644	7.1822	9.4965	1.6597
2560	50116350	9.6135	2.3979	5.5568	4.6225	6.4392	7.2558	9.6796	1.7712
2561	50116351	9.7218	2.3979	5.7137	4.852	6.5501	7.5193	10.8593	2.4668
2562	50116352	9.4954	2.3979	5.204	4.5191	6.279	6.9129	9.0888	1.5988
2563	50116353	9.6936	2.3979	5.6525	4.6705	6.4312	7.2108	9.9268	1.5769
2564	50237933	9.6066	2.3979	5.5334	4.5926	6.428	7.186	9.4965	1.6597
2565	50117964	8.552	0	3.2581	4.4128	5.2807	5.3868	9.3219	3.0875
2566	50117965	8.5434	0	3.2581	4.4128	5.2691	5.3764	9.3008	3.0664
2567	50117966	8.8458	0	3.4012	4.5799	5.3453	5.6131	9.6981	3.2587
2568	50117967	8.7529	0	3.4012	4.5163	5.4194	5.5124	9.5847	3.1454
2569	50261313	9.3415	3.0445	4.804	4.6176	6.2337	6.7937	9.9419	2.2847
2570	50261312	9.1133	0	4.7791	4.4514	6.1269	6.6896	9.5286	2.1736
2571	50261292	9.1394	2.3979	4.6728	4.4688	6.1998	6.7325	9.3296	2.1821
2572	50261290	9.1115	2.3979	4.654	4.4456	6.1957	6.7253	9.1638	2.1517
2573	50261289	9.0973	2.3979	4.6347	4.4338	6.1937	6.7133	9.0695	2.1312
2574	50261288	9.0828	2.3979	4.5951	4.4218	6.1896	6.6887	8.9655	2.1059
2575	50261287	9.068	2.3979	4.5326	4.4098	6.1814	6.6538	8.8495	2.0741
2576	50194102	9.068	2.3979	4.5326	4.4098	6.1814	6.6538	8.8495	2.0741
2577	50194096	8.8541	2.3979	3.9512	4.2449	5.7908	6.0133	8.039	1.8204
2578	50261259	9.7859	3.0445	5.3566	5.115	6.8889	7.4251	13.5238	4.5976
2579	50194106	9.7585	0	5.4638	5.0968	6.8157	7.3821	13.8609	4.6544
2580	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
2581	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2582	50261344	9.3961	3.0445	4.8203	4.6658	6.2396	6.7561	10.133	2.2751
2583	50261343	9.3854	3.0445	4.8122	4.6563	6.2377	6.7549	10.0975	2.2775
2584	50261342	9.3746	3.0445	4.804	4.6468	6.2357	6.7561	10.0608	2.2796
2585	50261315	9.3637	3.0445	4.7958	4.6372	6.2337	6.7595	10.0227	2.2816
2586	50261314	9.3526	3.0445	4.7958	4.6274	6.2318	6.7722	9.9831	2.2832
2587	50237933	9.6066	2.3979	5.5334	4.5926	6.428	7.186	9.4965	1.6597
2588	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2589	50237934	9.5817	2.3979	5.4681	4.5824	6.4133	7.1418	9.427	1.6669
2590	50248881	9.3877	2.3979	4.9488	4.9117	6.8656	7.746	10.9315	3.1969
2591	50248880	9.3832	2.3979	4.9273	4.7493	6.2602	6.9651	10.0829	2.3483
2592	50248879	9.3877	2.3979	4.9488	4.7493	6.258	6.9641	10.1324	2.3978
2593	50248878	9.3725	3.0445	4.8978	4.9043	6.8647	7.7463	10.7697	3.1417
2594	50248850	9.3771	3.0445	4.92	4.9043	6.8635	7.7382	10.8168	3.1888
2595	50248849	9.3725	3.0445	4.8978	4.7406	6.2563	6.9523	9.9716	2.3436
2596	50248848	9.3771	3.0445	4.92	4.7406	6.2542	6.9469	10.0177	2.3897
2597	50248847	9.3171	2.3979	4.804	4.8819	6.8489	7.7122	10.5016	3.1208
2598	50248846	9.322	2.3979	4.8283	4.8819	6.8477	7.7033	10.5388	3.1579
2599	50248819	9.3171	2.3979	4.804	4.714	6.2272	6.8752	9.7038	2.3229
2600	50248818	9.322	2.3979	4.8283	4.714	6.2249	6.8728	9.7402	2.3593
2601	50248817	9.2955	2.3979	4.7875	4.8666	6.8381	7.6949	10.4552	3.1486
2602	50248816	9.2907	2.3979	4.7707	4.6959	6.2137	6.8611	9.6238	2.3172
2603	50248815	9.2955	2.3979	4.7875	4.6959	6.207	6.8582	9.6567	2.3501
2604	50248784	9.267	2.3979	4.7362	4.6775	6.2001	6.8469	9.5368	2.3099
2605	50248783	9.2717	2.3979	4.7449	4.6775	6.1886	6.8433	9.5656	2.3387
2606	50248782	9.3877	2.3979	4.9488	4.8243	6.593	7.6012	10.7843	3.0498
2607	50248781	9.3832	2.3979	4.9273	4.8243	6.5906	7.6029	10.7329	2.9983
2608	50248780	9.3877	2.3979	4.9488	4.8243	6.593	7.6012	10.7843	3.0498
2609	50248749	9.3725	3.0445	4.8978	4.8162	6.5879	7.5962	10.619	2.991
2610	50248748	9.3771	3.0445	4.92	4.8162	6.5902	7.5922	10.6671	3.0391
2611	50248747	9.3725	3.0445	4.8978	4.8162	6.5879	7.5962	10.619	2.991
2612	50262927	9.4109	0	4.3175	4.854	6.0111	6.3704	10.4492	2.9807
2613	50262926	9.3736	0	4.4067	4.804	6.1955	6.1554	10.0385	2.5913
2614	50262828	9.2918	0	4.382	4.7791	6.1377	6.1397	9.9519	2.5754
2615	50262827	9.28	0	4.382	4.7707	6.1355	6.21	9.9364	2.6041
2616	50262785	9.202	0	4.2627	4.7896	5.8339	6.4101	10.3287	3.0202
2617	50262784	8.9712	0	3.6109	4.5163	5.3965	5.0148	8.7586	2.0778
2618	10624	9.211	0	4.1744	4.6201	5.7462	5.4548	9.1939	2.2157
2619	50199522	9.2839	0	4.5218	4.3307	5.7746	6.1137	8.0805	1.319
2620	8961	8.8705	0	4.2047	4.4942	6.4033	6.6542	8.7827	2.4111
2621	50273259	9.451	3.0445	4.9416	4.8323	6.3046	6.9963	10.2307	2.3904
2622	50273258	9.4609	2.3979	4.9558	4.8402	6.3082	7.0018	10.318	2.3878
2623	50273224	9.3989	2.3979	4.8978	4.7999	6.3068	7.0001	10.0185	2.4399
2624	50273223	9.4491	3.0445	4.9558	4.8243	6.3213	7.0244	10.236	2.4453
2625	50273179	9.3876	2.3979	4.8828	4.7916	6.2958	6.9715	9.9116	2.3952
2626	50273133	9.4393	3.0445	4.9416	4.8162	6.3177	7.0149	10.1348	2.3959
2627	50273132	9.4493	2.3979	4.9698	4.8243	6.3213	7.0229	10.2303	2.394
2628	50273131	9.3425	2.3979	4.8363	4.7406	6.2049	6.9044	9.9117	2.3331
2629	50273130	9.3952	3.0445	4.8828	4.7664	6.213	6.9193	10.1349	2.3442
2630	50273098	9.3318	2.3979	4.8363	4.7318	6.21	6.9128	9.8471	2.3306
2631	50273097	9.385	3.0445	4.8978	4.7579	6.218	6.9349	10.0833	2.3444
2632	50273096	9.3956	2.3979	4.9127	4.7664	6.222	6.9408	10.1836	2.3472
2633	50273095	9.3032	2.3979	4.8203	4.705	6.2092	6.874	9.7402	2.3593
2634	50273094	9.3273	2.3979	4.8442	4.723	6.2182	6.8993	9.8173	2.3666
2635	50273063	9.3812	3.0445	4.92	4.7493	6.234	6.9415	10.0769	2.3921
2636	50273062	9.3917	2.3979	4.9488	4.7579	6.238	6.9502	10.1853	2.3988
2637	50064617	8.2848	0	2.0794	3.8232	4.6714	3.8408	6.6574	1.3541
2638	50286926	7.7394	0	0	2.9444	0	0	4.6444	0.4397
2639	50124883	8.698	0	2.3026	4.0474	5.154	0	6.7003	1.2797
2640	50281126	8.698	0	2.3026	4.0474	5.154	0	6.7003	1.2797
2641	50124882	8.519	2.3979	0	3.9294	4.3208	0	6.1545	1.0187
2642	50128525	9.4861	0	5.0562	5.0353	6.6911	7.7736	12.0834	4.0989
2643	50128526	9.4691	0	5.0499	5.0255	6.6942	7.7815	12.0283	4.0439
2644	50128541	9.5095	0	5.0752	5.083	6.7898	7.8549	12.328	4.2631
2645	50128524	9.5044	0	5.0626	5.083	6.7725	7.837	12.2943	4.2294
2646	50128527	9.4657	0	5.037	5.0255	6.6942	7.7815	12.0103	4.0258
2647	50128545	9.4581	0	5.0239	5.0156	6.6635	7.7455	11.936	4.0387
2648	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
2649	50128558	9.4442	0	5.0239	5.0056	6.6602	7.7559	11.9045	4.0072
2650	50128549	9.4442	0	5.0239	5.0056	6.6602	7.7559	11.9045	4.0072
2651	50128562	9.4423	0	5.0106	5.0056	6.6667	7.7624	11.8943	3.997
2652	50128559	9.5297	0	5.0876	5.0922	6.7696	7.8534	12.4278	4.3628
2653	50128553	9.4014	0	4.9836	4.975	6.6406	7.7127	11.7631	3.9609
2654	50128566	9.4581	0	5.0239	5.0156	6.6635	7.7455	11.936	4.0387
2655	50267105	9.8568	2.3979	5.717	4.9698	6.6099	7.3117	11.7087	2.5717
2656	50267187	9.8766	2.3979	5.7137	4.9904	6.6112	7.2825	11.7335	2.5266
2657	50267189	9.9265	2.3979	5.7203	5.0239	6.6393	7.2875	11.8301	2.5835
2658	50267191	9.9168	3.0445	5.7071	5.0499	6.666	7.2825	11.7335	2.5669
2659	50267220	9.8633	2.3979	5.7137	4.9523	6.5437	7.2522	11.4939	2.3331
2660	50267221	9.8766	2.3979	5.7137	4.9663	6.5466	7.2508	11.5138	2.307
2661	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
2662	50124877	8.5226	2.3979	1.9459	3.9095	4.5939	0	6.2908	1.0178
2663	50124875	8.3268	2.3979	0	3.8686	4.0474	0	6.044	1.04
2664	50124874	8.3986	2.3979	1.0986	3.9095	4.3503	0	6.1835	1.036
2665	50124873	8.4418	2.3979	1.9459	3.9294	4.4601	2.0477	6.3078	1.0296
2666	50124889	8.6087	3.0445	3.1355	4.0051	4.8263	3.7785	6.6787	1.0368
2667	50124888	8.3316	2.3979	1.6094	3.8475	4.4203	0	6.1835	1.036
2668	50124887	8.4327	0	1.3863	3.9367	4.9372	0	6.4922	1.3161
2669	50124884	8.2741	2.3979	0.6931	3.8475	4.086	0	6.0657	1.055
2670	50124894	8.3229	2.3979	1.6094	3.8686	4.2268	1.4759	6.193	1.0455
2671	50124893	8.3582	2.3979	1.0986	3.8893	4.3789	0	6.193	1.0455
2672	50124891	8.509	3.0445	2.9444	3.9488	4.6705	3.4812	6.5699	1.0485
2673	50064617	8.2848	0	2.0794	3.8232	4.6714	3.8408	6.6574	1.3541
2674	50286926	7.7394	0	0	2.9444	0	0	4.6444	0.4397
2675	50124883	8.698	0	2.3026	4.0474	5.154	0	6.7003	1.2797
2676	50281126	8.698	0	2.3026	4.0474	5.154	0	6.7003	1.2797
2677	50124882	8.519	2.3979	0	3.9294	4.3208	0	6.1545	1.0187
2678	50124877	8.5226	2.3979	1.9459	3.9095	4.5939	0	6.2908	1.0178
2679	50124875	8.3268	2.3979	0	3.8686	4.0474	0	6.044	1.04
2680	50124874	8.3986	2.3979	1.0986	3.9095	4.3503	0	6.1835	1.036
2681	50124873	8.4418	2.3979	1.9459	3.9294	4.4601	2.0477	6.3078	1.0296
2682	50124887	8.4327	0	1.3863	3.9367	4.9372	0	6.4922	1.3161
2683	50124884	8.2741	2.3979	0.6931	3.8475	4.086	0	6.0657	1.055
2684	50124894	8.3229	2.3979	1.6094	3.8686	4.2268	1.4759	6.193	1.0455
2685	50124893	8.3582	2.3979	1.0986	3.8893	4.3789	0	6.193	1.0455
2686	50124891	8.509	3.0445	2.9444	3.9488	4.6705	3.4812	6.5699	1.0485
2687	50124889	8.6087	3.0445	3.1355	4.0051	4.8263	3.7785	6.6787	1.0368
2688	50124888	8.3316	2.3979	1.6094	3.8475	4.4203	0	6.1835	1.036
