No.	NAME	Eta_alpha_A	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_F	Eta_F_A	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_4	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiD	Eta_D_psiA	Eta_D_psiB	Eta_D_beta	Eta_D_beta_A
5876	10404	0.4714	0.5643	0.6667	1.0476	0.9878	15.0206	0.7153	0.1976	0.621	0.0296	0.1347	0.3434	0.0505	0	0.0286	0.8286	0.522	0.8045	0.0423	0.024	0.145	0	-6	-0.2857
5877	50242322	0.4645	0.5559	0.6774	0.7258	1.7891	17.4053	0.5615	0.0981	1.3234	0.0427	0.2431	0.2708	0.1736	0	0.0355	0.8613	0.5559	0.8273	0	0.034	0.1747	0	-19.5	-0.629
5878	50242323	0.4667	0.553	0.6786	0.7321	1.6415	13.4581	0.4806	0.0922	1.1055	0.0395	0.1913	0.375	0.1148	0	0.0333	0.8512	0.553	0.8144	0	0.0367	0.1657	0	-17.5	-0.625
5879	50242324	0.4827	0.5057	0.66	0.7	1.5818	7.4944	0.2998	0.0675	0.9177	0.0367	0.1105	0.2818	0.1243	0	0.0173	0.7773	0.4989	0.759	0.0069	0.0184	0.0931	0	-15.5	-0.62
5880	50241979	0.5357	0.5483	0.5714	1.1071	0.8121	8.3931	0.5995	0.1815	0.2735	0.0195	0.1778	0.0667	0.1333	0.0357	0	0.8143	0.5057	0.8143	0.0426	0	0.0561	0	-0.5	-0.0357
5881	50241978	0.5357	0.5483	0.5714	1.1071	0.8121	8.3931	0.5995	0.1815	0.2735	0.0195	0.1778	0.0667	0.1333	0.0357	0	0.8143	0.5057	0.8143	0.0426	0	0.0561	0	-0.5	-0.0357
5882	50256407	0.4726	0.5667	0.6161	1.1875	0.8279	24.3073	0.8681	0.2431	0.5366	0.0192	0.0882	0.2569	0	0	0.0274	0.8238	0.5126	0.8057	0.0541	0.0181	0.1403	0	-1.25	-0.0446
5883	111952	0.4671	0.5975	0.7031	1.1927	1.1082	54.0588	1.1262	0.2302	1.2295	0.0256	0.0797	0.4014	0	0	0.0329	0.8454	0.547	0.8236	0.0505	0.0218	0.1615	0	-10.25	-0.2135
5884	8960	0.4786	0.5439	0.625	1.1429	0.9655	22.0515	0.7876	0.2172	0.5846	0.0209	0.0995	0.3284	0	0	0.0214	0.7964	0.5014	0.7964	0.0424	0	0.1131	0	-3	-0.1071
5885	50256425	0.4613	0.6123	0.629	1.2419	0.8158	30.299	0.9774	0.2527	0.7321	0.0236	0.1282	0.3007	0	0	0.0387	0.8742	0.5507	0.8562	0.0616	0.0179	0.1863	0	-0.5	-0.0161
5886	50140172	0.463	0.6277	0.5926	1.3333	0.6746	29.4628	1.0912	0.2897	0.6637	0.0246	0.1867	0.32	0	0	0.037	0.8704	0.5444	0.831	0.0832	0.0393	0.1821	0	4	0.1481
5887	50256496	0.4746	0.5596	0.6118	1.1908	1.0092	36.419	0.9584	0.225	0.7844	0.0206	0.1109	0.305	0	0	0.0254	0.8123	0.5139	0.7748	0.0456	0.0375	0.1298	0	-1.25	-0.0329
5888	50256497	0.4778	0.5521	0.6042	1.2014	0.9798	33.2615	0.9239	0.2236	0.7331	0.0204	0.0872	0.2907	0	0	0.0222	0.7972	0.5057	0.759	0.0464	0.0382	0.1147	0	-0.25	-0.0069
5889	50256498	0.4731	0.5705	0.6181	1.2292	0.9579	36.0709	1.002	0.2375	0.7844	0.0218	0.1174	0.3229	0	0	0.0269	0.8185	0.5196	0.7786	0.0509	0.0399	0.1359	0	-0.25	-0.0069
5890	50256524	0.4724	0.5768	0.6214	1.25	0.9309	35.9026	1.0258	0.2443	0.7844	0.0224	0.121	0.3327	0	0	0.0276	0.8219	0.5228	0.7807	0.054	0.0412	0.1393	0	0.25	0.0071
5891	50256459	0.4758	0.5694	0.6136	1.2652	0.8972	32.7242	0.9916	0.244	0.7331	0.0222	0.0955	0.3185	0	0	0.0242	0.8061	0.5141	0.7639	0.0553	0.0422	0.1238	0	1.25	0.0379
5892	50256460	0.4746	0.5528	0.6118	1.1513	1.0609	34.451	0.9066	0.2131	0.7844	0.0206	0.1109	0.305	0	0	0.0254	0.8123	0.5139	0.7748	0.0389	0.0375	0.1298	0	-2.75	-0.0724
5893	50256489	0.4731	0.5629	0.6181	1.1875	1.0117	34.1336	0.9482	0.2249	0.7844	0.0218	0.1174	0.3229	0	0	0.0269	0.8185	0.5196	0.7786	0.0433	0.0399	0.1359	0	-1.75	-0.0486
5894	50256525	0.4765	0.5552	0.6103	1.1985	0.9797	31.0644	0.9137	0.2234	0.7331	0.0216	0.0926	0.3086	0	0	0.0235	0.8029	0.5111	0.7622	0.0441	0.0408	0.1206	0	-0.75	-0.0221
5895	50256491	0.4758	0.5609	0.6136	1.2197	0.9524	30.9038	0.9365	0.2302	0.7331	0.0222	0.0955	0.3185	0	0	0.0242	0.8061	0.5141	0.7639	0.0468	0.0422	0.1238	0	-0.25	-0.0076
5896	50256493	0.4774	0.5362	0.6071	1.0893	0.9898	20.196	0.7213	0.1937	0.5241	0.0187	0.0873	0.2618	0	0	0.0226	0.7976	0.508	0.7644	0.0282	0.0332	0.1155	0	-3.5	-0.125
5897	50256526	0.4756	0.5478	0.6154	1.1346	0.9271	19.8302	0.7627	0.2086	0.5241	0.0202	0.0943	0.283	0	0	0.0244	0.8051	0.5153	0.769	0.0325	0.0361	0.1232	0	-2.5	-0.0962
5898	50256495	0.4736	0.5624	0.625	1.1875	0.8585	19.4245	0.8094	0.2258	0.5241	0.0218	0.1026	0.3079	0	0	0.0264	0.8139	0.5242	0.7744	0.0382	0.0395	0.1321	0	-1.5	-0.0625
5899	8961	0.4867	0.5345	0.6167	1.3167	0.6828	10.4166	0.6944	0.2351	0.3118	0.0208	0.0548	0.3425	0	0	0.0133	0.7533	0.4838	0.7	0.0507	0.0533	0.068	0	1.25	0.0833
5900	50256527	0.4765	0.5631	0.6103	1.2426	0.9257	32.9015	0.9677	0.2368	0.7331	0.0216	0.0926	0.3086	0	0	0.0235	0.8029	0.5111	0.7622	0.052	0.0408	0.1206	0	0.75	0.0221
5901	50256488	0.4778	0.5452	0.6042	1.1597	1.0316	31.3936	0.872	0.211	0.7331	0.0204	0.0872	0.2907	0	0	0.0222	0.7972	0.5057	0.759	0.0395	0.0382	0.1147	0	-1.75	-0.0486
5902	50256490	0.4724	0.5686	0.6214	1.2071	0.9857	33.982	0.9709	0.2313	0.7844	0.0224	0.121	0.3327	0	0	0.0276	0.8219	0.5228	0.7807	0.0459	0.0412	0.1393	0	-1.25	-0.0357
5903	50256494	0.4747	0.5547	0.62	1.16	0.8935	19.6339	0.7854	0.217	0.5241	0.021	0.0983	0.2949	0	0	0.0253	0.8093	0.5195	0.7716	0.0351	0.0377	0.1275	0	-2	-0.08
5904	50245708	0.4603	0.666	0.5833	1.4167	0.5422	17.7828	0.9879	0.3017	0.5106	0.0284	0.1552	0.3621	0	0	0.0397	0.8897	0.5468	0.8054	0.1192	0.0842	0.1966	0	4.5	0.25
5905	50433322	0.4834	0.5347	0.5976	1.1829	1.0614	36.2306	0.8837	0.2123	0.7298	0.0178	0.0565	0.2775	0	0	0.0166	0.7751	0.4891	0.753	0.0456	0.0221	0.0904	0	-0.5	-0.0122
5906	50252571	0.4828	0.5199	0.6129	1.0806	1.01	20.6736	0.6669	0.1896	0.4988	0.0161	0.0223	0.2272	0	0	0.0172	0.7753	0.4865	0.7604	0.0334	0.0149	0.0913	0	-4.5	-0.1452
5907	8960	0.4786	0.5439	0.625	1.1429	0.9655	22.0515	0.7876	0.2172	0.5846	0.0209	0.0995	0.3284	0	0	0.0214	0.7964	0.5014	0.7964	0.0424	0	0.1131	0	-3	-0.1071
5908	50252518	0.4733	0.5348	0.625	1.05	0.8762	12.8005	0.64	0.1969	0.3621	0.0181	0.1408	0.2535	0	0	0.0267	0.8167	0.5067	0.7921	0.0282	0.0246	0.1344	0	-4	-0.2
5909	50252519	0.4736	0.5327	0.6563	1.0104	0.979	15.1196	0.63	0.1861	0.5578	0.0232	0.1173	0.2903	0	0	0.0264	0.8139	0.509	0.7933	0.0237	0.0206	0.1321	0	-7.25	-0.3021
5910	50252572	0.4728	0.5629	0.6759	1.2315	0.8244	21.7752	0.8065	0.2388	0.482	0.0179	0.0261	0.2585	0	0	0.0272	0.816	0.5212	0.7976	0.0417	0.0184	0.1346	0	-3.25	-0.1204
5911	50252526	0.4774	0.5444	0.6518	1.1696	0.8672	21.7351	0.7763	0.2295	0.4988	0.0178	0.0249	0.2469	0	0	0.0226	0.7976	0.5019	0.7805	0.0425	0.0172	0.1155	0	-3.75	-0.1339
5912	50252538	0.4787	0.5517	0.64	1.22	0.8195	19.4065	0.7763	0.234	0.482	0.0193	0.0279	0.2841	0	0	0.0213	0.7933	0.5022	0.7744	0.0495	0.019	0.1106	0	-1.5	-0.06
5913	50252539	0.4758	0.5319	0.6364	1.0227	0.9155	12.9747	0.5898	0.177	0.3623	0.0165	0.0318	0.2293	0	0	0.0242	0.8061	0.5062	0.7841	0.0258	0.022	0.1238	0	-5.5	-0.25
5914	50252540	0.4746	0.5284	0.619	1.0238	0.9141	12.9744	0.6178	0.1876	0.3621	0.0172	0.1338	0.2408	0	0	0.0254	0.8111	0.5025	0.7879	0.0259	0.0232	0.1289	0	-4.5	-0.2143
5915	50252541	0.4747	0.5274	0.65	0.99	1.0106	15.2638	0.6106	0.1786	0.5578	0.0223	0.1124	0.2781	0	0	0.0253	0.8093	0.5054	0.7897	0.022	0.0196	0.1275	0	-7.75	-0.31
5916	50252552	0.4782	0.5389	0.6466	1.1466	0.8988	21.923	0.756	0.2215	0.4988	0.0172	0.024	0.238	0	0	0.0218	0.7943	0.4991	0.7778	0.0398	0.0165	0.112	0	-4.25	-0.1466
5917	50252553	0.4795	0.5449	0.6346	1.1923	0.8541	19.6043	0.754	0.225	0.482	0.0185	0.0267	0.2727	0	0	0.0205	0.7897	0.499	0.7716	0.0459	0.0181	0.1069	0	-2	-0.0769
5918	50252574	0.4802	0.5478	0.6111	1.2222	0.8133	22.7553	0.8428	0.2432	0.4305	0.0159	0.0643	0.2237	0	0	0.0198	0.7864	0.4903	0.769	0.0575	0.0174	0.1033	0	0	0
5919	50252555	0.4758	0.5227	0.6136	1	0.9499	13.1374	0.5972	0.179	0.3621	0.0165	0.1274	0.2293	0	0	0.0242	0.8061	0.4988	0.7841	0.0239	0.022	0.1238	0	-5	-0.2273
5920	50252556	0.4756	0.5226	0.6442	0.9712	1.0408	15.4025	0.5924	0.1718	0.5578	0.0215	0.1078	0.2668	0	0	0.0244	0.8051	0.5021	0.7864	0.0205	0.0187	0.1232	0	-8.25	-0.3173
5921	50252557	0.4789	0.5339	0.6417	1.125	0.9291	22.1043	0.7368	0.2142	0.4988	0.0166	0.0232	0.2297	0	0	0.0211	0.7911	0.4964	0.7753	0.0374	0.0158	0.1087	0	-4.75	-0.1583
5922	50252558	0.4802	0.5388	0.6296	1.1667	0.8872	19.7935	0.7331	0.2167	0.482	0.0179	0.0257	0.2622	0	0	0.0198	0.7864	0.496	0.769	0.0428	0.0174	0.1033	0	-2.5	-0.0926
5923	50252604	0.481	0.5417	0.6071	1.1964	0.847	22.9665	0.8202	0.2345	0.4305	0.0154	0.0619	0.2153	0	0	0.019	0.7833	0.488	0.7667	0.0537	0.0167	0.1	0	-0.5	-0.0179
5924	50252564	0.4768	0.5176	0.6087	0.9783	0.984	13.2909	0.5779	0.1712	0.3621	0.0157	0.1216	0.2188	0	0	0.0232	0.8014	0.4955	0.7806	0.0221	0.0209	0.1191	0	-5.5	-0.2391
5925	50252565	0.4765	0.5183	0.6389	0.9537	1.0696	15.5359	0.5754	0.1654	0.5578	0.0207	0.1036	0.2565	0	0	0.0235	0.8012	0.499	0.7833	0.0193	0.0179	0.1192	0	-8.75	-0.3241
5926	50252605	0.4756	0.5441	0.6583	1.1583	0.9197	22.3584	0.7453	0.215	0.482	0.0161	0.0234	0.2313	0	0	0.0244	0.8044	0.5102	0.7882	0.0339	0.0163	0.1228	0	-4.75	-0.1583
5927	50252567	0.4796	0.5293	0.6371	1.1048	0.9582	22.2792	0.7187	0.2072	0.4988	0.0161	0.0224	0.222	0	0	0.0204	0.7882	0.494	0.7729	0.0353	0.0153	0.1055	0	-5.25	-0.1694
5928	50252568	0.481	0.5333	0.625	1.1429	0.9189	19.9748	0.7134	0.209	0.482	0.0172	0.0248	0.2525	0	0	0.019	0.7833	0.4933	0.7667	0.04	0.0167	0.1	0	-3	-0.1071
5929	50252569	0.481	0.5256	0.6071	1.125	0.9295	20.2773	0.7242	0.2098	0.4305	0.0154	0.0619	0.2153	0	0	0.019	0.7833	0.488	0.7667	0.0376	0.0167	0.1	0	-2.5	-0.0893
5930	50252570	0.4768	0.5261	0.6304	1	0.9423	13.0428	0.5671	0.1693	0.3623	0.0158	0.0304	0.2188	0	0	0.0232	0.8014	0.5023	0.7806	0.0238	0.0209	0.1191	0	-6	-0.2609
5931	50252573	0.4795	0.5547	0.6154	1.25	0.7782	22.5365	0.8668	0.2525	0.4305	0.0166	0.0668	0.2326	0	0	0.0205	0.7897	0.4929	0.7716	0.0617	0.0181	0.1069	0	0.5	0.0192
5932	50252538	0.4787	0.5517	0.64	1.22	0.8195	19.4065	0.7763	0.234	0.482	0.0193	0.0279	0.2841	0	0	0.0213	0.7933	0.5022	0.7744	0.0495	0.019	0.1106	0	-1.5	-0.06
5933	50252520	0.4756	0.5304	0.6635	0.9904	1.0142	15.3401	0.59	0.1712	0.482	0.0185	0.027	0.2668	0	0	0.0244	0.8051	0.5085	0.7864	0.0219	0.0187	0.1232	0	-8.75	-0.3365
5934	50252572	0.4728	0.5629	0.6759	1.2315	0.8244	21.7752	0.8065	0.2388	0.482	0.0179	0.0261	0.2585	0	0	0.0272	0.816	0.5212	0.7976	0.0417	0.0184	0.1346	0	-3.25	-0.1204
5935	50252518	0.4733	0.5348	0.625	1.05	0.8762	12.8005	0.64	0.1969	0.3621	0.0181	0.1408	0.2535	0	0	0.0267	0.8167	0.5067	0.7921	0.0282	0.0246	0.1344	0	-4	-0.2
5936	50005699	0.4746	0.5385	0.6429	1.0476	0.8794	12.8	0.6095	0.1855	0.3623	0.0173	0.0334	0.2408	0	0	0.0254	0.8111	0.5105	0.7879	0.0281	0.0232	0.1289	0	-5	-0.2381
5937	50252539	0.4758	0.5319	0.6364	1.0227	0.9155	12.9747	0.5898	0.177	0.3623	0.0165	0.0318	0.2293	0	0	0.0242	0.8061	0.5062	0.7841	0.0258	0.022	0.1238	0	-5.5	-0.25
5938	50252541	0.4747	0.5274	0.65	0.99	1.0106	15.2638	0.6106	0.1786	0.5578	0.0223	0.1124	0.2781	0	0	0.0253	0.8093	0.5054	0.7897	0.022	0.0196	0.1275	0	-7.75	-0.31
5939	50252607	0.4738	0.556	0.6696	1.2054	0.8575	21.9775	0.7849	0.2303	0.482	0.0172	0.0251	0.2487	0	0	0.0262	0.8119	0.5172	0.7943	0.0388	0.0177	0.1304	0	-3.75	-0.1339
5940	50252552	0.4782	0.5389	0.6466	1.1466	0.8988	21.923	0.756	0.2215	0.4988	0.0172	0.024	0.238	0	0	0.0218	0.7943	0.4991	0.7778	0.0398	0.0165	0.112	0	-4.25	-0.1466
5941	50252553	0.4795	0.5449	0.6346	1.1923	0.8541	19.6043	0.754	0.225	0.482	0.0185	0.0267	0.2727	0	0	0.0205	0.7897	0.499	0.7716	0.0459	0.0181	0.1069	0	-2	-0.0769
5942	50252574	0.4802	0.5478	0.6111	1.2222	0.8133	22.7553	0.8428	0.2432	0.4305	0.0159	0.0643	0.2237	0	0	0.0198	0.7864	0.4903	0.769	0.0575	0.0174	0.1033	0	0	0
5943	50252555	0.4758	0.5227	0.6136	1	0.9499	13.1374	0.5972	0.179	0.3621	0.0165	0.1274	0.2293	0	0	0.0242	0.8061	0.4988	0.7841	0.0239	0.022	0.1238	0	-5	-0.2273
5944	50252556	0.4756	0.5226	0.6442	0.9712	1.0408	15.4025	0.5924	0.1718	0.5578	0.0215	0.1078	0.2668	0	0	0.0244	0.8051	0.5021	0.7864	0.0205	0.0187	0.1232	0	-8.25	-0.3173
5945	50252557	0.4789	0.5339	0.6417	1.125	0.9291	22.1043	0.7368	0.2142	0.4988	0.0166	0.0232	0.2297	0	0	0.0211	0.7911	0.4964	0.7753	0.0374	0.0158	0.1087	0	-4.75	-0.1583
5946	50252558	0.4802	0.5388	0.6296	1.1667	0.8872	19.7935	0.7331	0.2167	0.482	0.0179	0.0257	0.2622	0	0	0.0198	0.7864	0.496	0.769	0.0428	0.0174	0.1033	0	-2.5	-0.0926
5947	50252604	0.481	0.5417	0.6071	1.1964	0.847	22.9665	0.8202	0.2345	0.4305	0.0154	0.0619	0.2153	0	0	0.019	0.7833	0.488	0.7667	0.0537	0.0167	0.1	0	-0.5	-0.0179
5948	50252564	0.4768	0.5176	0.6087	0.9783	0.984	13.2909	0.5779	0.1712	0.3621	0.0157	0.1216	0.2188	0	0	0.0232	0.8014	0.4955	0.7806	0.0221	0.0209	0.1191	0	-5.5	-0.2391
5949	50252565	0.4765	0.5183	0.6389	0.9537	1.0696	15.5359	0.5754	0.1654	0.5578	0.0207	0.1036	0.2565	0	0	0.0235	0.8012	0.499	0.7833	0.0193	0.0179	0.1192	0	-8.75	-0.3241
5950	50252605	0.4756	0.5441	0.6583	1.1583	0.9197	22.3584	0.7453	0.215	0.482	0.0161	0.0234	0.2313	0	0	0.0244	0.8044	0.5102	0.7882	0.0339	0.0163	0.1228	0	-4.75	-0.1583
5951	50252567	0.4796	0.5293	0.6371	1.1048	0.9582	22.2792	0.7187	0.2072	0.4988	0.0161	0.0224	0.222	0	0	0.0204	0.7882	0.494	0.7729	0.0353	0.0153	0.1055	0	-5.25	-0.1694
5952	50252568	0.481	0.5333	0.625	1.1429	0.9189	19.9748	0.7134	0.209	0.482	0.0172	0.0248	0.2525	0	0	0.019	0.7833	0.4933	0.7667	0.04	0.0167	0.1	0	-3	-0.1071
5953	50252569	0.481	0.5256	0.6071	1.125	0.9295	20.2773	0.7242	0.2098	0.4305	0.0154	0.0619	0.2153	0	0	0.019	0.7833	0.488	0.7667	0.0376	0.0167	0.1	0	-2.5	-0.0893
5954	50252570	0.4768	0.5261	0.6304	1	0.9423	13.0428	0.5671	0.1693	0.3623	0.0158	0.0304	0.2188	0	0	0.0232	0.8014	0.5023	0.7806	0.0238	0.0209	0.1191	0	-6	-0.2609
5955	50252571	0.4828	0.5199	0.6129	1.0806	1.01	20.6736	0.6669	0.1896	0.4988	0.0161	0.0223	0.2272	0	0	0.0172	0.7753	0.4865	0.7604	0.0334	0.0149	0.0913	0	-4.5	-0.1452
5956	50251338	0.5078	0.5735	0.6	1.3	0.7443	29.601	0.9867	0.2686	1.1908	0.0397	0.1204	0.3217	0	0.0078	0	0.7922	0.5051	0.7922	0.0684	0	0.073	0	3	0.1
5957	50251339	0.5356	0.5908	0.6	1.3	0.7891	28.2584	0.9419	0.2606	1.1908	0.0397	0.166	0.305	0	0.0356	0	0.7944	0.515	0.7944	0.0759	0	0.0399	0	3	0.1
5958	8960	0.4786	0.5439	0.625	1.1429	0.9655	22.0515	0.7876	0.2172	0.5846	0.0209	0.0995	0.3284	0	0	0.0214	0.7964	0.5014	0.7964	0.0424	0	0.1131	0	-3	-0.1071
5959	50251340	0.4938	0.6302	0.6172	1.3672	0.6963	34.9765	1.093	0.2826	1.2801	0.04	0.1266	0.3354	0	0	0.0063	0.8469	0.5465	0.8469	0.0837	0	0.131	0	4.25	0.1328
5960	50252255	0.5043	0.5843	0.6579	1.0526	0.8093	12.2918	0.6469	0.2193	0.3488	0.0184	0.1615	0.1983	0	0.0043	0	0.8536	0.5446	0.8009	0.0397	0.0527	0.1233	0	-5	-0.2632
5961	50171021	0.4965	0.6045	0.6184	1.1711	0.7408	16.2691	0.8563	0.2373	0.7133	0.0375	0.3074	0.2014	0.0883	0	0.0035	0.893	0.562	0.7899	0.0425	0.1031	0.158	0	-1.25	-0.0658
5962	50252256	0.4922	0.5509	0.6324	1.1029	0.7316	12.5645	0.7391	0.2455	0.3698	0.0218	0.2789	0.2271	0	0	0.0078	0.8314	0.5151	0.7754	0.0358	0.0559	0.122	0	-2.75	-0.1618
5963	50252264	0.5039	0.5515	0.6071	0.9881	0.8145	12.85	0.6119	0.1951	0.794	0.0378	0.126	0.1796	0	0.0039	0	0.839	0.5219	0.7716	0.0296	0.0674	0.1135	0	-4.75	-0.2262
5964	50252266	0.5037	0.5548	0.6364	1.0227	1.0037	12.9531	0.5888	0.1894	0.5063	0.023	0.2299	0.2617	0	0.0037	0	0.8327	0.5254	0.7883	0.0294	0.0444	0.1091	0	-5.5	-0.25
5965	50252269	0.513	0.5501	0.6316	1.0263	0.8703	11.1329	0.5859	0.1931	0.3488	0.0184	0.1588	0.1949	0	0.013	0	0.8133	0.5167	0.7644	0.0333	0.0489	0.0832	0	-4.5	-0.2368
5966	50252254	0.485	0.5683	0.6625	1.0875	0.8181	13.1686	0.6584	0.2289	0.3108	0.0155	0.1375	0.1959	0	0	0.015	0.85	0.534	0.8	0.0343	0.05	0.1434	0	-4.75	-0.2375
5967	50252258	0.5045	0.5811	0.6389	1.0833	0.7928	13.1461	0.7303	0.2359	0.4759	0.0264	0.3356	0.2643	0	0.0045	0	0.8622	0.5409	0.806	0.0402	0.0562	0.1289	0	-3.5	-0.1944
5968	50252260	0.5155	0.5673	0.625	1.125	0.7832	10.2809	0.6426	0.2341	0.4246	0.0265	0.3089	0.2304	0	0.0155	0	0.8345	0.5251	0.7751	0.0422	0.0594	0.0963	0	-2	-0.125
5969	50252257	0.4959	0.5948	0.6667	1.0476	0.8504	14.5923	0.6949	0.2222	0.4001	0.0191	0.1966	0.2305	0	0	0.0041	0.8755	0.5571	0.8255	0.0376	0.05	0.1476	0	-6	-0.2857
5970	50252263	0.4959	0.656	0.619	1.119	0.6492	14.3274	0.6823	0.237	0.9078	0.0432	0.3727	0.1824	0.08	0	0.0041	0.9612	0.6086	0.8554	0.0475	0.1058	0.1981	0	-2.5	-0.119
5971	50252268	0.4933	0.538	0.6375	1.0375	0.8424	12.6827	0.6341	0.2041	0.3108	0.0155	0.1351	0.1926	0	0	0.0067	0.8117	0.5088	0.7652	0.0291	0.0465	0.1062	0	-4.75	-0.2375
5972	50252272	0.497	0.5833	0.625	1.1023	0.8557	16.6395	0.7563	0.2014	0.6375	0.029	0.1738	0.1738	0.0762	0	0.003	0.8667	0.5493	0.7795	0.034	0.0872	0.1406	0	-3.25	-0.1477
5973	50027376	0.4838	0.5318	0.6288	1.1591	1.0161	28.3604	0.8594	0.2219	0.6362	0.0193	0.0522	0.3006	0	0	0.0162	0.7707	0.4871	0.7707	0.0447	0	0.0862	0	-3.25	-0.0985
5974	50262855	0.4768	0.5682	0.6304	1.2826	0.7412	20.9576	0.9112	0.2627	0.4693	0.0204	0.1064	0.3009	0	0	0.0232	0.8014	0.5097	0.8014	0.0585	0	0.1191	0	0.5	0.0217
5975	50262854	0.481	0.5506	0.6071	1.2143	0.836	24.6183	0.8792	0.2407	0.4693	0.0168	0.0866	0.245	0	0	0.019	0.7833	0.4933	0.7833	0.0573	0	0.1	0	0	0
5976	50262848	0.4741	0.5623	0.6296	1.2037	0.8617	24.0396	0.8904	0.2425	0.5206	0.0193	0.1302	0.2969	0	0	0.0259	0.8148	0.5138	0.8148	0.0484	0	0.1322	0	-1.5	-0.0556
5977	50262851	0.4736	0.5418	0.6563	1.0313	0.9665	16.6965	0.6957	0.1933	0.5966	0.0249	0.1466	0.3255	0	0	0.0264	0.8139	0.5164	0.8139	0.0255	0	0.1321	0	-6.75	-0.2813
5978	50262814	0.4731	0.57	0.6346	1.2308	0.827	23.87	0.9181	0.2519	0.5206	0.02	0.1355	0.3089	0	0	0.0269	0.8192	0.5177	0.8192	0.0523	0	0.1365	0	-1	-0.0385
5979	50262923	0.47	0.5488	0.6125	1.0375	0.8566	13.1919	0.6596	0.1941	0.4213	0.0211	0.1241	0.2553	0	0	0.03	0.835	0.5184	0.8095	0.0305	0.0255	0.1511	0	-3.75	-0.1875
5980	50262924	0.4684	0.5575	0.6184	1.0658	0.8079	12.8777	0.6778	0.2043	0.4213	0.0222	0.1311	0.2697	0	0	0.0316	0.8421	0.5239	0.815	0.0336	0.0271	0.1577	0	-3.25	-0.1711
5981	50262925	0.4692	0.5725	0.6538	1.2308	0.8032	22.1755	0.8529	0.2475	0.541	0.0208	0.0956	0.2705	0	0	0.0308	0.8346	0.5279	0.8148	0.0447	0.0198	0.1518	0	-2	-0.0769
5982	50262896	0.4654	0.586	0.6731	1.25	0.7921	22.4635	0.864	0.2505	0.541	0.0208	0.0964	0.2727	0	0	0.0346	0.85	0.5466	0.8296	0.0394	0.0204	0.1665	0	-2.5	-0.0962
5983	50262897	0.4714	0.5413	0.6071	1.0119	0.8948	13.3779	0.637	0.1849	0.4213	0.0201	0.1178	0.2424	0	0	0.0286	0.8286	0.5135	0.8045	0.0278	0.024	0.145	0	-4.25	-0.2024
5984	50262899	0.475	0.5466	0.625	1.1429	0.8807	22.3458	0.7981	0.229	0.5578	0.0199	0.0877	0.2481	0	0	0.025	0.8107	0.5043	0.7931	0.0423	0.0176	0.1281	0	-3	-0.1071
5985	50262900	0.4704	0.5648	0.6481	1.2037	0.8378	22.3886	0.8292	0.2384	0.541	0.02	0.0919	0.2598	0	0	0.0296	0.8296	0.5234	0.8107	0.0414	0.0189	0.147	0	-2.5	-0.0926
5986	50262901	0.4667	0.5774	0.6667	1.2222	0.8269	22.6812	0.84	0.2412	0.541	0.02	0.0926	0.2619	0	0	0.0333	0.8444	0.541	0.825	0.0364	0.0194	0.1614	0	-3	-0.1111
5987	50262903	0.4714	0.5413	0.6071	1.0119	0.8867	13.2774	0.6323	0.1849	0.4213	0.0201	0.1178	0.2424	0	0	0.0286	0.8286	0.5135	0.8045	0.0278	0.024	0.145	0	-4.25	-0.2024
5988	50262904	0.4759	0.541	0.6207	1.1207	0.9123	22.5363	0.7771	0.2211	0.5578	0.0192	0.0845	0.2391	0	0	0.0241	0.8069	0.5014	0.79	0.0396	0.0169	0.1243	0	-3.5	-0.1207
5989	50262906	0.4679	0.5696	0.6607	1.1964	0.8603	22.8898	0.8175	0.2326	0.541	0.0193	0.0891	0.2519	0	0	0.0321	0.8393	0.5359	0.8207	0.0337	0.0186	0.1566	0	-3.5	-0.125
5990	50262907	0.4739	0.5288	0.5978	0.9674	0.9653	13.7148	0.5963	0.1688	0.4213	0.0183	0.107	0.2202	0	0	0.0261	0.8174	0.5052	0.7958	0.0237	0.0216	0.1342	0	-5.25	-0.2283
5991	50262908	0.4727	0.5347	0.6023	0.9886	0.9231	13.4556	0.6116	0.1765	0.4213	0.0191	0.1122	0.2308	0	0	0.0273	0.8227	0.5091	0.8	0.0256	0.0227	0.1394	0	-4.75	-0.2159
5992	50262910	0.4724	0.5517	0.6379	1.1552	0.9026	22.7889	0.7858	0.2219	0.541	0.0187	0.0852	0.2409	0	0	0.0276	0.8207	0.5157	0.8033	0.036	0.0174	0.1384	0	-3.5	-0.1207
5993	50262911	0.469	0.5627	0.6552	1.1724	0.8922	23.0898	0.7962	0.2246	0.541	0.0187	0.0858	0.2426	0	0	0.031	0.8345	0.5313	0.8167	0.0314	0.0178	0.152	0	-4	-0.1379
5994	8960	0.4786	0.5439	0.625	1.1429	0.9655	22.0515	0.7876	0.2172	0.5846	0.0209	0.0995	0.3284	0	0	0.0214	0.7964	0.5014	0.7964	0.0424	0	0.1131	0	-3	-0.1071
